,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOULKIEMDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,1,  7 993   ,  7 560   ,  15 553   ,  7 924   ,  7 476   ,  15 400   ,  7 934   ,  7 478   ,  15 412   ,  7 968   ,  7 507   ,  15 475   ,  7 992   ,  7 527   ,  15 519   ,  8 010   ,  7 539   ,  15 549   ,  8 084   ,  7 602   ,  15 686   ,  8 160   ,  7 665   ,  15 825   ,  8 165   ,  7 662   ,  15 827   ,  8 189   ,  7 673   ,  15 862   ,  8 196   ,  7 669   ,  15 865   ,  8 198   ,  7 660   ,  15 858   ,  8 286   ,  7 733   ,  16 019   ,  8 380   ,  7 809   ,  16 189   ,  8 475   ,  7 886   ,  16 361   ,  8 568   ,  7 959   ,  16 527   
,2,  7 746   ,  7 400   ,  15 146   ,  7 858   ,  7 470   ,  15 328   ,  7 794   ,  7 389   ,  15 183   ,  7 808   ,  7 394   ,  15 202   ,  7 847   ,  7 427   ,  15 274   ,  7 876   ,  7 449   ,  15 325   ,  7 954   ,  7 517   ,  15 471   ,  8 032   ,  7 582   ,  15 614   ,  8 041   ,  7 583   ,  15 624   ,  8 071   ,  7 600   ,  15 671   ,  8 087   ,  7 604   ,  15 691   ,  8 096   ,  7 601   ,  15 697   ,  8 100   ,  7 595   ,  15 695   ,  8 191   ,  7 669   ,  15 860   ,  8 286   ,  7 748   ,  16 034   ,  8 383   ,  7 826   ,  16 209   
,3,  7 437   ,  7 177   ,  14 614   ,  7 598   ,  7 288   ,  14 886   ,  7 711   ,  7 359   ,  15 070   ,  7 652   ,  7 281   ,  14 933   ,  7 669   ,  7 288   ,  14 957   ,  7 711   ,  7 322   ,  15 033   ,  7 798   ,  7 398   ,  15 196   ,  7 879   ,  7 466   ,  15 345   ,  7 891   ,  7 470   ,  15 361   ,  7 923   ,  7 489   ,  15 412   ,  7 944   ,  7 498   ,  15 442   ,  7 960   ,  7 502   ,  15 462   ,  7 971   ,  7 501   ,  15 472   ,  7 977   ,  7 496   ,  15 473   ,  8 068   ,  7 571   ,  15 639   ,  8 164   ,  7 649   ,  15 813   
,4,  7 140   ,  6 953   ,  14 093   ,  7 313   ,  7 078   ,  14 391   ,  7 474   ,  7 188   ,  14 662   ,  7 588   ,  7 260   ,  14 848   ,  7 534   ,  7 186   ,  14 720   ,  7 554   ,  7 194   ,  14 748   ,  7 653   ,  7 281   ,  14 934   ,  7 742   ,  7 357   ,  15 099   ,  7 760   ,  7 367   ,  15 127   ,  7 793   ,  7 387   ,  15 180   ,  7 816   ,  7 397   ,  15 213   ,  7 837   ,  7 406   ,  15 243   ,  7 855   ,  7 412   ,  15 267   ,  7 867   ,  7 412   ,  15 279   ,  7 875   ,  7 408   ,  15 283   ,  7 966   ,  7 483   ,  15 449   
,5,  6 792   ,  6 673   ,  13 465   ,  7 030   ,  6 875   ,  13 905   ,  7 203   ,  6 999   ,  14 202   ,  7 365   ,  7 110   ,  14 475   ,  7 480   ,  7 183   ,  14 663   ,  7 430   ,  7 110   ,  14 540   ,  7 507   ,  7 171   ,  14 678   ,  7 607   ,  7 258   ,  14 865   ,  7 636   ,  7 278   ,  14 914   ,  7 672   ,  7 302   ,  14 974   ,  7 696   ,  7 313   ,  15 009   ,  7 719   ,  7 323   ,  15 042   ,  7 741   ,  7 333   ,  15 074   ,  7 760   ,  7 340   ,  15 100   ,  7 774   ,  7 340   ,  15 114   ,  7 783   ,  7 337   ,  15 120   
,6,  6 492   ,  6 414   ,  12 906   ,  6 719   ,  6 626   ,  13 345   ,  6 956   ,  6 828   ,  13 784   ,  7 130   ,  6 953   ,  14 083   ,  7 293   ,  7 065   ,  14 358   ,  7 411   ,  7 138   ,  14 549   ,  7 417   ,  7 117   ,  14 534   ,  7 496   ,  7 179   ,  14 675   ,  7 537   ,  7 210   ,  14 747   ,  7 582   ,  7 243   ,  14 825   ,  7 609   ,  7 257   ,  14 866   ,  7 633   ,  7 269   ,  14 902   ,  7 657   ,  7 280   ,  14 937   ,  7 680   ,  7 290   ,  14 970   ,  7 700   ,  7 297   ,  14 997   ,  7 715   ,  7 298   ,  15 013   
,7,  6 282   ,  6 223   ,  12 505   ,  6 425   ,  6 377   ,  12 802   ,  6 652   ,  6 589   ,  13 241   ,  6 889   ,  6 791   ,  13 680   ,  7 064   ,  6 917   ,  13 981   ,  7 229   ,  7 029   ,  14 258   ,  7 401   ,  7 154   ,  14 555   ,  7 409   ,  7 133   ,  14 542   ,  7 430   ,  7 140   ,  14 570   ,  7 486   ,  7 183   ,  14 669   ,  7 522   ,  7 206   ,  14 728   ,  7 549   ,  7 221   ,  14 770   ,  7 574   ,  7 233   ,  14 807   ,  7 599   ,  7 245   ,  14 844   ,  7 624   ,  7 256   ,  14 880   ,  7 645   ,  7 263   ,  14 908   
,8,  6 087   ,  6 033   ,  12 120   ,  6 188   ,  6 164   ,  12 352   ,  6 331   ,  6 318   ,  12 649   ,  6 556   ,  6 528   ,  13 084   ,  6 793   ,  6 730   ,  13 523   ,  6 968   ,  6 855   ,  13 823   ,  7 184   ,  7 017   ,  14 201   ,  7 357   ,  7 141   ,  14 498   ,  7 309   ,  7 068   ,  14 377   ,  7 344   ,  7 086   ,  14 430   ,  7 391   ,  7 120   ,  14 511   ,  7 427   ,  7 143   ,  14 570   ,  7 455   ,  7 158   ,  14 613   ,  7 480   ,  7 170   ,  14 650   ,  7 506   ,  7 182   ,  14 688   ,  7 531   ,  7 193   ,  14 724   
,9,  5 876   ,  5 828   ,  11 704   ,  6 041   ,  6 028   ,  12 069   ,  6 143   ,  6 159   ,  12 302   ,  6 286   ,  6 314   ,  12 600   ,  6 512   ,  6 526   ,  13 038   ,  6 751   ,  6 728   ,  13 479   ,  6 976   ,  6 903   ,  13 879   ,  7 194   ,  7 066   ,  14 260   ,  7 312   ,  7 137   ,  14 449   ,  7 277   ,  7 074   ,  14 351   ,  7 303   ,  7 083   ,  14 386   ,  7 350   ,  7 116   ,  14 466   ,  7 387   ,  7 140   ,  14 527   ,  7 415   ,  7 155   ,  14 570   ,  7 441   ,  7 168   ,  14 609   ,  7 468   ,  7 180   ,  14 648   
,10,  5 550   ,  5 555   ,  11 105   ,  5 766   ,  5 801   ,  11 567   ,  5 930   ,  6 002   ,  11 932   ,  6 031   ,  6 133   ,  12 164   ,  6 174   ,  6 288   ,  12 462   ,  6 399   ,  6 500   ,  12 899   ,  6 682   ,  6 750   ,  13 432   ,  6 907   ,  6 925   ,  13 832   ,  7 072   ,  7 037   ,  14 109   ,  7 201   ,  7 118   ,  14 319   ,  7 158   ,  7 046   ,  14 204   ,  7 184   ,  7 055   ,  14 239   ,  7 230   ,  7 089   ,  14 319   ,  7 267   ,  7 113   ,  14 380   ,  7 296   ,  7 128   ,  14 424   ,  7 322   ,  7 140   ,  14 462   
,11,  5 338   ,  5 359   ,  10 697   ,  5 487   ,  5 524   ,  11 011   ,  5 702   ,  5 769   ,  11 471   ,  5 865   ,  5 969   ,  11 834   ,  5 967   ,  6 101   ,  12 068   ,  6 112   ,  6 256   ,  12 368   ,  6 381   ,  6 513   ,  12 894   ,  6 665   ,  6 764   ,  13 429   ,  6 842   ,  6 890   ,  13 732   ,  7 016   ,  7 010   ,  14 026   ,  7 134   ,  7 082   ,  14 216   ,  7 092   ,  7 010   ,  14 102   ,  7 118   ,  7 018   ,  14 136   ,  7 165   ,  7 053   ,  14 218   ,  7 202   ,  7 077   ,  14 279   ,  7 231   ,  7 092   ,  14 323   
,12,  5 156   ,  5 184   ,  10 340   ,  5 331   ,  5 353   ,  10 684   ,  5 481   ,  5 518   ,  10 999   ,  5 697   ,  5 764   ,  11 461   ,  5 862   ,  5 965   ,  11 827   ,  5 967   ,  6 097   ,  12 064   ,  6 157   ,  6 297   ,  12 454   ,  6 429   ,  6 556   ,  12 985   ,  6 670   ,  6 760   ,  13 430   ,  6 855   ,  6 893   ,  13 748   ,  7 020   ,  7 004   ,  14 024   ,  7 138   ,  7 076   ,  14 214   ,  7 097   ,  7 004   ,  14 101   ,  7 124   ,  7 013   ,  14 137   ,  7 172   ,  7 047   ,  14 219   ,  7 210   ,  7 071   ,  14 281   
,13,  4 921   ,  4 993   ,  9 914   ,  5 169   ,  5 220   ,  10 389   ,  5 346   ,  5 391   ,  10 737   ,  5 498   ,  5 558   ,  11 056   ,  5 717   ,  5 806   ,  11 523   ,  5 885   ,  6 009   ,  11 894   ,  6 035   ,  6 186   ,  12 221   ,  6 228   ,  6 389   ,  12 617   ,  6 462   ,  6 605   ,  13 067   ,  6 711   ,  6 817   ,  13 528   ,  6 888   ,  6 942   ,  13 830   ,  7 054   ,  7 054   ,  14 108   ,  7 174   ,  7 126   ,  14 300   ,  7 133   ,  7 054   ,  14 187   ,  7 161   ,  7 063   ,  14 224   ,  7 210   ,  7 097   ,  14 307   
,14,  4 658   ,  4 757   ,  9 415   ,  4 857   ,  4 910   ,  9 767   ,  5 104   ,  5 133   ,  10 237   ,  5 280   ,  5 301   ,  10 581   ,  5 432   ,  5 466   ,  10 898   ,  5 651   ,  5 711   ,  11 362   ,  5 860   ,  5 952   ,  11 812   ,  6 010   ,  6 128   ,  12 138   ,  6 163   ,  6 286   ,  12 449   ,  6 399   ,  6 504   ,  12 903   ,  6 637   ,  6 704   ,  13 341   ,  6 812   ,  6 827   ,  13 639   ,  6 977   ,  6 936   ,  13 913   ,  7 096   ,  7 008   ,  14 104   ,  7 056   ,  6 937   ,  13 993   ,  7 085   ,  6 945   ,  14 030   
,15,  4 520   ,  4 741   ,  9 261   ,  4 751   ,  4 876   ,  9 627   ,  4 956   ,  5 033   ,  9 989   ,  5 209   ,  5 263   ,  10 472   ,  5 392   ,  5 436   ,  10 828   ,  5 549   ,  5 605   ,  11 154   ,  5 815   ,  5 898   ,  11 713   ,  6 032   ,  6 147   ,  12 179   ,  6 150   ,  6 290   ,  12 440   ,  6 311   ,  6 455   ,  12 766   ,  6 544   ,  6 671   ,  13 215   ,  6 788   ,  6 875   ,  13 663   ,  6 968   ,  7 002   ,  13 970   ,  7 138   ,  7 114   ,  14 252   ,  7 261   ,  7 187   ,  14 448   ,  7 221   ,  7 113   ,  14 334   
,16,  4 294   ,  4 402   ,  8 696   ,  4 591   ,  4 554   ,  9 145   ,  4 828   ,  4 684   ,  9 512   ,  5 037   ,  4 835   ,  9 872   ,  5 297   ,  5 056   ,  10 353   ,  5 485   ,  5 222   ,  10 707   ,  5 687   ,  5 423   ,  11 110   ,  5 961   ,  5 706   ,  11 667   ,  6 147   ,  5 911   ,  12 058   ,  6 268   ,  6 047   ,  12 315   ,  6 424   ,  6 199   ,  12 623   ,  6 662   ,  6 405   ,  13 067   ,  6 911   ,  6 602   ,  13 513   ,  7 096   ,  6 723   ,  13 819   ,  7 270   ,  6 830   ,  14 100   ,  7 396   ,  6 899   ,  14 295   
,17,  3 943   ,  4 181   ,  8 124   ,  4 130   ,  4 206   ,  8 336   ,  4 417   ,  4 351   ,  8 768   ,  4 646   ,  4 476   ,  9 122   ,  4 850   ,  4 620   ,  9 470   ,  5 102   ,  4 832   ,  9 934   ,  5 322   ,  5 027   ,  10 349   ,  5 519   ,  5 221   ,  10 740   ,  5 752   ,  5 460   ,  11 212   ,  5 931   ,  5 656   ,  11 587   ,  6 041   ,  5 779   ,  11 820   ,  6 192   ,  5 923   ,  12 115   ,  6 422   ,  6 120   ,  12 542   ,  6 663   ,  6 308   ,  12 971   ,  6 842   ,  6 424   ,  13 266   ,  7 010   ,  6 526   ,  13 536   
,18,  3 658   ,  4 053   ,  7 711   ,  3 758   ,  3 959   ,  7 717   ,  3 938   ,  3 983   ,  7 921   ,  4 214   ,  4 121   ,  8 335   ,  4 434   ,  4 239   ,  8 673   ,  4 630   ,  4 377   ,  9 007   ,  4 907   ,  4 610   ,  9 517   ,  5 120   ,  4 796   ,  9 916   ,  5 276   ,  4 952   ,  10 228   ,  5 499   ,  5 178   ,  10 677   ,  5 665   ,  5 357   ,  11 022   ,  5 770   ,  5 473   ,  11 243   ,  5 914   ,  5 610   ,  11 524   ,  6 135   ,  5 797   ,  11 932   ,  6 366   ,  5 974   ,  12 340   ,  6 538   ,  6 083   ,  12 621   
,19,  3 424   ,  3 921   ,  7 345   ,  3 545   ,  3 902   ,  7 447   ,  3 643   ,  3 812   ,  7 455   ,  3 818   ,  3 835   ,  7 653   ,  4 088   ,  3 969   ,  8 057   ,  4 304   ,  4 083   ,  8 387   ,  4 528   ,  4 247   ,  8 775   ,  4 801   ,  4 473   ,  9 274   ,  4 978   ,  4 627   ,  9 605   ,  5 132   ,  4 775   ,  9 907   ,  5 343   ,  4 987   ,  10 330   ,  5 505   ,  5 159   ,  10 664   ,  5 607   ,  5 271   ,  10 878   ,  5 748   ,  5 403   ,  11 151   ,  5 964   ,  5 583   ,  11 547   ,  6 190   ,  5 754   ,  11 944   
,20,  3 159   ,  3 680   ,  6 839   ,  3 303   ,  3 781   ,  7 084   ,  3 422   ,  3 764   ,  7 186   ,  3 518   ,  3 677   ,  7 195   ,  3 689   ,  3 700   ,  7 389   ,  3 952   ,  3 830   ,  7 782   ,  4 192   ,  3 969   ,  8 161   ,  4 412   ,  4 128   ,  8 540   ,  4 650   ,  4 323   ,  8 973   ,  4 824   ,  4 469   ,  9 293   ,  4 969   ,  4 607   ,  9 576   ,  5 174   ,  4 812   ,  9 986   ,  5 331   ,  4 978   ,  10 309   ,  5 431   ,  5 086   ,  10 517   ,  5 569   ,  5 214   ,  10 783   ,  5 779   ,  5 387   ,  11 166   
,21,  2 971   ,  3 514   ,  6 485   ,  3 084   ,  3 630   ,  6 714   ,  3 226   ,  3 731   ,  6 957   ,  3 343   ,  3 714   ,  7 057   ,  3 439   ,  3 629   ,  7 068   ,  3 608   ,  3 652   ,  7 260   ,  3 895   ,  3 807   ,  7 702   ,  4 134   ,  3 946   ,  8 080   ,  4 325   ,  4 080   ,  8 405   ,  4 560   ,  4 271   ,  8 831   ,  4 727   ,  4 411   ,  9 138   ,  4 869   ,  4 547   ,  9 416   ,  5 071   ,  4 749   ,  9 820   ,  5 226   ,  4 914   ,  10 140   ,  5 325   ,  5 021   ,  10 346   ,  5 461   ,  5 146   ,  10 607   
,22,  2 725   ,  3 240   ,  5 965   ,  2 855   ,  3 431   ,  6 286   ,  2 964   ,  3 544   ,  6 508   ,  3 103   ,  3 643   ,  6 746   ,  3 217   ,  3 627   ,  6 844   ,  3 311   ,  3 544   ,  6 855   ,  3 501   ,  3 593   ,  7 094   ,  3 781   ,  3 746   ,  7 527   ,  3 990   ,  3 859   ,  7 849   ,  4 176   ,  3 988   ,  8 164   ,  4 399   ,  4 171   ,  8 570   ,  4 560   ,  4 307   ,  8 867   ,  4 699   ,  4 440   ,  9 139   ,  4 895   ,  4 638   ,  9 533   ,  5 046   ,  4 798   ,  9 844   ,  5 143   ,  4 903   ,  10 046   
,23,  2 483   ,  3 040   ,  5 523   ,  2 613   ,  3 238   ,  5 851   ,  2 739   ,  3 429   ,  6 168   ,  2 845   ,  3 543   ,  6 388   ,  2 980   ,  3 642   ,  6 622   ,  3 092   ,  3 627   ,  6 719   ,  3 206   ,  3 570   ,  6 776   ,  3 392   ,  3 619   ,  7 011   ,  3 646   ,  3 754   ,  7 400   ,  3 848   ,  3 866   ,  7 714   ,  4 024   ,  3 991   ,  8 015   ,  4 240   ,  4 174   ,  8 414   ,  4 397   ,  4 311   ,  8 708   ,  4 532   ,  4 444   ,  8 976   ,  4 722   ,  4 642   ,  9 364   ,  4 869   ,  4 803   ,  9 672   
,24,  2 282   ,  2 873   ,  5 155   ,  2 353   ,  2 976   ,  5 329   ,  2 477   ,  3 170   ,  5 647   ,  2 598   ,  3 358   ,  5 956   ,  2 701   ,  3 470   ,  6 171   ,  2 831   ,  3 568   ,  6 399   ,  2 960   ,  3 579   ,  6 539   ,  3 071   ,  3 522   ,  6 593   ,  3 232   ,  3 553   ,  6 785   ,  3 472   ,  3 681   ,  7 153   ,  3 663   ,  3 787   ,  7 450   ,  3 831   ,  3 909   ,  7 740   ,  4 038   ,  4 089   ,  8 127   ,  4 189   ,  4 223   ,  8 412   ,  4 318   ,  4 354   ,  8 672   ,  4 501   ,  4 548   ,  9 049   
,25,  2 139   ,  2 783   ,  4 922   ,  2 161   ,  2 831   ,  4 992   ,  2 229   ,  2 933   ,  5 162   ,  2 349   ,  3 125   ,  5 474   ,  2 465   ,  3 311   ,  5 776   ,  2 564   ,  3 422   ,  5 986   ,  2 709   ,  3 545   ,  6 254   ,  2 834   ,  3 556   ,  6 390   ,  2 924   ,  3 482   ,  6 406   ,  3 077   ,  3 507   ,  6 584   ,  3 304   ,  3 630   ,  6 934   ,  3 486   ,  3 735   ,  7 221   ,  3 648   ,  3 856   ,  7 504   ,  3 847   ,  4 033   ,  7 880   ,  3 991   ,  4 166   ,  8 157   ,  4 115   ,  4 295   ,  8 410   
,26,  1 995   ,  2 727   ,  4 722   ,  2 007   ,  2 760   ,  4 767   ,  2 029   ,  2 808   ,  4 837   ,  2 094   ,  2 909   ,  5 003   ,  2 208   ,  3 101   ,  5 309   ,  2 319   ,  3 286   ,  5 605   ,  2 432   ,  3 422   ,  5 854   ,  2 570   ,  3 544   ,  6 114   ,  2 674   ,  3 537   ,  6 211   ,  2 759   ,  3 460   ,  6 219   ,  2 901   ,  3 482   ,  6 383   ,  3 117   ,  3 603   ,  6 720   ,  3 290   ,  3 708   ,  6 998   ,  3 444   ,  3 829   ,  7 273   ,  3 633   ,  4 004   ,  7 637   ,  3 770   ,  4 136   ,  7 906   
,27,  1 909   ,  2 733   ,  4 642   ,  1 900   ,  2 732   ,  4 632   ,  1 912   ,  2 766   ,  4 678   ,  1 934   ,  2 814   ,  4 748   ,  1 997   ,  2 917   ,  4 914   ,  2 108   ,  3 109   ,  5 217   ,  2 231   ,  3 319   ,  5 550   ,  2 341   ,  3 457   ,  5 798   ,  2 461   ,  3 563   ,  6 024   ,  2 560   ,  3 552   ,  6 112   ,  2 640   ,  3 471   ,  6 111   ,  2 777   ,  3 493   ,  6 270   ,  2 985   ,  3 616   ,  6 601   ,  3 152   ,  3 721   ,  6 873   ,  3 300   ,  3 842   ,  7 142   ,  3 483   ,  4 019   ,  7 502   
,28,  1 868   ,  2 867   ,  4 735   ,  1 800   ,  2 789   ,  4 589   ,  1 792   ,  2 788   ,  4 580   ,  1 804   ,  2 823   ,  4 627   ,  1 825   ,  2 874   ,  4 699   ,  1 886   ,  2 980   ,  4 866   ,  2 007   ,  3 199   ,  5 206   ,  2 126   ,  3 416   ,  5 542   ,  2 218   ,  3 541   ,  5 759   ,  2 332   ,  3 645   ,  5 977   ,  2 425   ,  3 630   ,  6 055   ,  2 501   ,  3 547   ,  6 048   ,  2 632   ,  3 570   ,  6 202   ,  2 830   ,  3 696   ,  6 526   ,  2 990   ,  3 804   ,  6 794   ,  3 132   ,  3 928   ,  7 060   
,29,  1 831   ,  2 872   ,  4 703   ,  1 798   ,  2 865   ,  4 663   ,  1 733   ,  2 787   ,  4 520   ,  1 726   ,  2 787   ,  4 513   ,  1 738   ,  2 823   ,  4 561   ,  1 760   ,  2 874   ,  4 634   ,  1 833   ,  3 001   ,  4 834   ,  1 951   ,  3 223   ,  5 174   ,  2 057   ,  3 426   ,  5 483   ,  2 146   ,  3 546   ,  5 692   ,  2 255   ,  3 647   ,  5 902   ,  2 345   ,  3 632   ,  5 977   ,  2 420   ,  3 549   ,  5 969   ,  2 547   ,  3 573   ,  6 120   ,  2 741   ,  3 699   ,  6 440   ,  2 897   ,  3 807   ,  6 704   
,30,  1 763   ,  2 823   ,  4 586   ,  1 775   ,  2 907   ,  4 682   ,  1 743   ,  2 901   ,  4 644   ,  1 680   ,  2 822   ,  4 502   ,  1 674   ,  2 823   ,  4 497   ,  1 687   ,  2 860   ,  4 547   ,  1 721   ,  2 933   ,  4 654   ,  1 794   ,  3 063   ,  4 857   ,  1 901   ,  3 276   ,  5 177   ,  2 003   ,  3 477   ,  5 480   ,  2 089   ,  3 595   ,  5 684   ,  2 196   ,  3 698   ,  5 894   ,  2 285   ,  3 683   ,  5 968   ,  2 357   ,  3 599   ,  5 956   ,  2 483   ,  3 624   ,  6 107   ,  2 673   ,  3 752   ,  6 425   
,31,  1 725   ,  2 738   ,  4 463   ,  1 727   ,  2 821   ,  4 548   ,  1 740   ,  2 906   ,  4 646   ,  1 709   ,  2 900   ,  4 609   ,  1 648   ,  2 822   ,  4 470   ,  1 643   ,  2 824   ,  4 467   ,  1 669   ,  2 881   ,  4 550   ,  1 703   ,  2 955   ,  4 658   ,  1 767   ,  3 074   ,  4 841   ,  1 872   ,  3 282   ,  5 154   ,  1 971   ,  3 479   ,  5 450   ,  2 056   ,  3 598   ,  5 654   ,  2 163   ,  3 702   ,  5 865   ,  2 251   ,  3 687   ,  5 938   ,  2 323   ,  3 603   ,  5 926   ,  2 448   ,  3 628   ,  6 076   
,32,  1 669   ,  2 620   ,  4 289   ,  1 697   ,  2 743   ,  4 440   ,  1 700   ,  2 828   ,  4 528   ,  1 713   ,  2 913   ,  4 626   ,  1 684   ,  2 908   ,  4 592   ,  1 624   ,  2 830   ,  4 454   ,  1 631   ,  2 853   ,  4 484   ,  1 657   ,  2 911   ,  4 568   ,  1 685   ,  2 974   ,  4 659   ,  1 746   ,  3 088   ,  4 834   ,  1 849   ,  3 293   ,  5 142   ,  1 948   ,  3 492   ,  5 440   ,  2 033   ,  3 612   ,  5 645   ,  2 139   ,  3 716   ,  5 855   ,  2 227   ,  3 702   ,  5 929   ,  2 299   ,  3 617   ,  5 916   
,33,  1 571   ,  2 433   ,  4 004   ,  1 650   ,  2 644   ,  4 294   ,  1 679   ,  2 769   ,  4 448   ,  1 682   ,  2 854   ,  4 536   ,  1 696   ,  2 941   ,  4 637   ,  1 667   ,  2 936   ,  4 603   ,  1 620   ,  2 879   ,  4 499   ,  1 628   ,  2 901   ,  4 529   ,  1 649   ,  2 953   ,  4 602   ,  1 674   ,  3 010   ,  4 684   ,  1 733   ,  3 122   ,  4 855   ,  1 836   ,  3 330   ,  5 166   ,  1 935   ,  3 531   ,  5 466   ,  2 020   ,  3 653   ,  5 673   ,  2 126   ,  3 758   ,  5 884   ,  2 214   ,  3 744   ,  5 958   
,34,  1 513   ,  2 312   ,  3 825   ,  1 558   ,  2 448   ,  4 006   ,  1 638   ,  2 661   ,  4 299   ,  1 667   ,  2 787   ,  4 454   ,  1 672   ,  2 874   ,  4 546   ,  1 686   ,  2 963   ,  4 649   ,  1 670   ,  2 979   ,  4 649   ,  1 623   ,  2 921   ,  4 544   ,  1 626   ,  2 936   ,  4 562   ,  1 642   ,  2 977   ,  4 619   ,  1 666   ,  3 032   ,  4 698   ,  1 726   ,  3 145   ,  4 871   ,  1 828   ,  3 355   ,  5 183   ,  1 928   ,  3 559   ,  5 487   ,  2 014   ,  3 682   ,  5 696   ,  2 120   ,  3 788   ,  5 908   
,35,  1 485   ,  2 268   ,  3 753   ,  1 501   ,  2 318   ,  3 819   ,  1 546   ,  2 455   ,  4 001   ,  1 626   ,  2 670   ,  4 296   ,  1 656   ,  2 797   ,  4 453   ,  1 662   ,  2 885   ,  4 547   ,  1 690   ,  2 996   ,  4 686   ,  1 674   ,  3 013   ,  4 687   ,  1 621   ,  2 945   ,  4 566   ,  1 619   ,  2 951   ,  4 570   ,  1 635   ,  2 990   ,  4 625   ,  1 658   ,  3 045   ,  4 703   ,  1 719   ,  3 159   ,  4 878   ,  1 822   ,  3 370   ,  5 192   ,  1 922   ,  3 575   ,  5 497   ,  2 008   ,  3 699   ,  5 707   
,36,  1 427   ,  2 213   ,  3 640   ,  1 467   ,  2 294   ,  3 761   ,  1 484   ,  2 345   ,  3 829   ,  1 529   ,  2 484   ,  4 013   ,  1 610   ,  2 702   ,  4 312   ,  1 641   ,  2 832   ,  4 473   ,  1 659   ,  2 943   ,  4 602   ,  1 687   ,  3 056   ,  4 743   ,  1 666   ,  3 063   ,  4 729   ,  1 609   ,  2 985   ,  4 594   ,  1 606   ,  2 988   ,  4 594   ,  1 622   ,  3 028   ,  4 650   ,  1 645   ,  3 084   ,  4 729   ,  1 706   ,  3 200   ,  4 906   ,  1 809   ,  3 414   ,  5 223   ,  1 910   ,  3 622   ,  5 532   
,37,  1 410   ,  2 202   ,  3 612   ,  1 416   ,  2 220   ,  3 636   ,  1 457   ,  2 301   ,  3 758   ,  1 474   ,  2 353   ,  3 827   ,  1 520   ,  2 494   ,  4 014   ,  1 602   ,  2 713   ,  4 315   ,  1 645   ,  2 864   ,  4 509   ,  1 665   ,  2 976   ,  4 641   ,  1 686   ,  3 081   ,  4 767   ,  1 661   ,  3 079   ,  4 740   ,  1 603   ,  2 998   ,  4 601   ,  1 600   ,  3 001   ,  4 601   ,  1 616   ,  3 041   ,  4 657   ,  1 640   ,  3 098   ,  4 738   ,  1 701   ,  3 215   ,  4 916   ,  1 805   ,  3 431   ,  5 236   
,38,  1 446   ,  2 256   ,  3 702   ,  1 429   ,  2 244   ,  3 673   ,  1 435   ,  2 263   ,  3 698   ,  1 477   ,  2 347   ,  3 824   ,  1 496   ,  2 400   ,  3 896   ,  1 544   ,  2 545   ,  4 089   ,  1 640   ,  2 789   ,  4 429   ,  1 685   ,  2 945   ,  4 630   ,  1 697   ,  3 047   ,  4 744   ,  1 716   ,  3 146   ,  4 862   ,  1 689   ,  3 142   ,  4 831   ,  1 630   ,  3 059   ,  4 689   ,  1 628   ,  3 062   ,  4 690   ,  1 644   ,  3 104   ,  4 748   ,  1 669   ,  3 162   ,  4 831   ,  1 732   ,  3 282   ,  5 014   
,39,  1 417   ,  2 203   ,  3 620   ,  1 436   ,  2 253   ,  3 689   ,  1 419   ,  2 242   ,  3 661   ,  1 426   ,  2 261   ,  3 687   ,  1 469   ,  2 346   ,  3 815   ,  1 488   ,  2 400   ,  3 888   ,  1 548   ,  2 563   ,  4 111   ,  1 646   ,  2 809   ,  4 455   ,  1 683   ,  2 953   ,  4 636   ,  1 693   ,  3 051   ,  4 744   ,  1 711   ,  3 147   ,  4 858   ,  1 684   ,  3 142   ,  4 826   ,  1 625   ,  3 060   ,  4 685   ,  1 623   ,  3 064   ,  4 687   ,  1 640   ,  3 106   ,  4 746   ,  1 666   ,  3 165   ,  4 831   
