,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAADGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LORUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,8,  2 985   ,  2 999   ,  5 984   ,  3 043   ,  3 073   ,  6 116   ,  3 124   ,  3 160   ,  6 284   ,  3 244   ,  3 276   ,  6 520   ,  3 371   ,  3 387   ,  6 758   ,  3 468   ,  3 462   ,  6 930   ,  3 556   ,  3 526   ,  7 082   ,  3 623   ,  3 571   ,  7 194   ,  3 805   ,  3 741   ,  7 546   ,  4 024   ,  3 951   ,  7 975   ,  4 030   ,  3 955   ,  7 985   ,  4 029   ,  3 951   ,  7 980   ,  4 024   ,  3 943   ,  7 967   ,  4 017   ,  3 933   ,  7 950   ,  4 009   ,  3 922   ,  7 931   ,  4 001   ,  3 911   ,  7 912   
,9,  2 880   ,  2 886   ,  5 766   ,  2 969   ,  2 995   ,  5 964   ,  3 029   ,  3 069   ,  6 098   ,  3 110   ,  3 156   ,  6 266   ,  3 230   ,  3 272   ,  6 502   ,  3 357   ,  3 385   ,  6 742   ,  3 452   ,  3 455   ,  6 907   ,  3 540   ,  3 520   ,  7 060   ,  3 803   ,  3 763   ,  7 566   ,  3 984   ,  3 929   ,  7 913   ,  3 980   ,  3 919   ,  7 899   ,  3 985   ,  3 921   ,  7 906   ,  3 985   ,  3 917   ,  7 902   ,  3 979   ,  3 910   ,  7 889   ,  3 972   ,  3 899   ,  7 871   ,  3 965   ,  3 888   ,  7 853   
,10,  2 928   ,  2 795   ,  5 723   ,  3 052   ,  2 928   ,  5 980   ,  3 148   ,  3 039   ,  6 187   ,  3 212   ,  3 116   ,  6 328   ,  3 298   ,  3 203   ,  6 501   ,  3 428   ,  3 323   ,  6 751   ,  3 560   ,  3 433   ,  6 993   ,  3 660   ,  3 507   ,  7 167   ,  3 962   ,  3 769   ,  7 731   ,  4 246   ,  4 018   ,  8 264   ,  4 199   ,  3 962   ,  8 161   ,  4 195   ,  3 951   ,  8 146   ,  4 200   ,  3 954   ,  8 154   ,  4 200   ,  3 950   ,  8 150   ,  4 194   ,  3 941   ,  8 135   ,  4 187   ,  3 930   ,  8 117   
,11,  2 852   ,  2 699   ,  5 551   ,  2 941   ,  2 792   ,  5 733   ,  3 065   ,  2 925   ,  5 990   ,  3 163   ,  3 035   ,  6 198   ,  3 228   ,  3 113   ,  6 341   ,  3 314   ,  3 202   ,  6 516   ,  3 441   ,  3 317   ,  6 758   ,  3 576   ,  3 428   ,  7 004   ,  3 881   ,  3 695   ,  7 576   ,  4 189   ,  3 961   ,  8 150   ,  4 238   ,  3 987   ,  8 225   ,  4 192   ,  3 930   ,  8 122   ,  4 186   ,  3 919   ,  8 105   ,  4 192   ,  3 920   ,  8 112   ,  4 191   ,  3 916   ,  8 107   ,  4 187   ,  3 908   ,  8 095   
,12,  2 687   ,  2 534   ,  5 221   ,  2 787   ,  2 626   ,  5 413   ,  2 874   ,  2 714   ,  5 588   ,  2 996   ,  2 845   ,  5 841   ,  3 093   ,  2 952   ,  6 045   ,  3 156   ,  3 028   ,  6 184   ,  3 239   ,  3 112   ,  6 351   ,  3 364   ,  3 225   ,  6 589   ,  3 690   ,  3 518   ,  7 208   ,  3 991   ,  3 780   ,  7 771   ,  4 068   ,  3 826   ,  7 894   ,  4 116   ,  3 849   ,  7 965   ,  4 071   ,  3 794   ,  7 865   ,  4 065   ,  3 783   ,  7 848   ,  4 072   ,  3 785   ,  7 857   ,  4 070   ,  3 781   ,  7 851   
,13,  2 479   ,  2 329   ,  4 808   ,  2 614   ,  2 443   ,  5 057   ,  2 711   ,  2 530   ,  5 241   ,  2 797   ,  2 618   ,  5 415   ,  2 916   ,  2 743   ,  5 659   ,  3 010   ,  2 848   ,  5 858   ,  3 070   ,  2 918   ,  5 988   ,  3 152   ,  3 000   ,  6 152   ,  3 458   ,  3 281   ,  6 739   ,  3 779   ,  3 567   ,  7 346   ,  3 860   ,  3 619   ,  7 479   ,  3 933   ,  3 662   ,  7 595   ,  3 980   ,  3 684   ,  7 664   ,  3 936   ,  3 631   ,  7 567   ,  3 931   ,  3 620   ,  7 551   ,  3 936   ,  3 622   ,  7 558   
,14,  2 337   ,  2 219   ,  4 556   ,  2 445   ,  2 298   ,  4 743   ,  2 578   ,  2 411   ,  4 989   ,  2 675   ,  2 498   ,  5 173   ,  2 760   ,  2 583   ,  5 343   ,  2 879   ,  2 707   ,  5 586   ,  2 969   ,  2 808   ,  5 777   ,  3 029   ,  2 878   ,  5 907   ,  3 284   ,  3 123   ,  6 407   ,  3 589   ,  3 405   ,  6 994   ,  3 704   ,  3 496   ,  7 200   ,  3 782   ,  3 544   ,  7 326   ,  3 854   ,  3 587   ,  7 441   ,  3 900   ,  3 608   ,  7 508   ,  3 858   ,  3 556   ,  7 414   ,  3 853   ,  3 544   ,  7 397   
,15,  2 170   ,  2 156   ,  4 326   ,  2 289   ,  2 225   ,  4 514   ,  2 395   ,  2 304   ,  4 699   ,  2 524   ,  2 417   ,  4 941   ,  2 621   ,  2 503   ,  5 124   ,  2 705   ,  2 590   ,  5 295   ,  2 819   ,  2 712   ,  5 531   ,  2 908   ,  2 814   ,  5 722   ,  3 135   ,  3 046   ,  6 181   ,  3 385   ,  3 294   ,  6 679   ,  3 495   ,  3 390   ,  6 885   ,  3 607   ,  3 480   ,  7 087   ,  3 684   ,  3 530   ,  7 214   ,  3 753   ,  3 570   ,  7 323   ,  3 798   ,  3 591   ,  7 389   ,  3 757   ,  3 539   ,  7 296   
,16,  1 955   ,  2 024   ,  3 979   ,  2 097   ,  2 099   ,  4 196   ,  2 212   ,  2 166   ,  4 378   ,  2 315   ,  2 243   ,  4 558   ,  2 441   ,  2 353   ,  4 794   ,  2 534   ,  2 438   ,  4 972   ,  2 614   ,  2 520   ,  5 134   ,  2 725   ,  2 639   ,  5 364   ,  2 970   ,  2 893   ,  5 863   ,  3 189   ,  3 118   ,  6 307   ,  3 251   ,  3 183   ,  6 434   ,  3 356   ,  3 276   ,  6 632   ,  3 464   ,  3 363   ,  6 827   ,  3 538   ,  3 410   ,  6 948   ,  3 605   ,  3 449   ,  7 054   ,  3 648   ,  3 469   ,  7 117   
,17,  1 831   ,  2 017   ,  3 848   ,  1 923   ,  2 035   ,  3 958   ,  2 064   ,  2 112   ,  4 176   ,  2 177   ,  2 180   ,  4 357   ,  2 279   ,  2 257   ,  4 536   ,  2 405   ,  2 368   ,  4 773   ,  2 495   ,  2 451   ,  4 946   ,  2 574   ,  2 533   ,  5 107   ,  2 835   ,  2 804   ,  5 639   ,  3 078   ,  3 060   ,  6 138   ,  3 119   ,  3 114   ,  6 233   ,  3 181   ,  3 179   ,  6 360   ,  3 283   ,  3 271   ,  6 554   ,  3 388   ,  3 357   ,  6 745   ,  3 462   ,  3 404   ,  6 866   ,  3 528   ,  3 442   ,  6 970   
,18,  1 759   ,  2 067   ,  3 826   ,  1 812   ,  2 025   ,  3 837   ,  1 905   ,  2 044   ,  3 949   ,  2 044   ,  2 121   ,  4 165   ,  2 158   ,  2 190   ,  4 348   ,  2 259   ,  2 267   ,  4 526   ,  2 381   ,  2 377   ,  4 758   ,  2 471   ,  2 461   ,  4 932   ,  2 692   ,  2 689   ,  5 381   ,  2 953   ,  2 962   ,  5 915   ,  3 028   ,  3 052   ,  6 080   ,  3 068   ,  3 106   ,  6 174   ,  3 130   ,  3 170   ,  6 300   ,  3 229   ,  3 263   ,  6 492   ,  3 333   ,  3 347   ,  6 680   ,  3 405   ,  3 393   ,  6 798   
,19,  1 662   ,  2 047   ,  3 709   ,  1 727   ,  2 045   ,  3 772   ,  1 782   ,  2 003   ,  3 785   ,  1 872   ,  2 022   ,  3 894   ,  2 010   ,  2 100   ,  4 110   ,  2 123   ,  2 166   ,  4 289   ,  2 221   ,  2 242   ,  4 463   ,  2 342   ,  2 351   ,  4 693   ,  2 567   ,  2 573   ,  5 140   ,  2 787   ,  2 798   ,  5 585   ,  2 887   ,  2 911   ,  5 798   ,  2 959   ,  2 999   ,  5 958   ,  2 999   ,  3 051   ,  6 050   ,  3 059   ,  3 113   ,  6 172   ,  3 157   ,  3 203   ,  6 360   ,  3 259   ,  3 287   ,  6 546   
,20,  1 532   ,  1 921   ,  3 453   ,  1 607   ,  1 980   ,  3 587   ,  1 669   ,  1 977   ,  3 646   ,  1 721   ,  1 938   ,  3 659   ,  1 812   ,  1 956   ,  3 768   ,  1 945   ,  2 031   ,  3 976   ,  2 053   ,  2 095   ,  4 148   ,  2 148   ,  2 168   ,  4 316   ,  2 394   ,  2 403   ,  4 797   ,  2 614   ,  2 618   ,  5 232   ,  2 680   ,  2 687   ,  5 367   ,  2 776   ,  2 796   ,  5 572   ,  2 845   ,  2 880   ,  5 725   ,  2 884   ,  2 931   ,  5 815   ,  2 942   ,  2 991   ,  5 933   ,  3 036   ,  3 076   ,  6 112   
,21,  1 458   ,  1 838   ,  3 296   ,  1 518   ,  1 904   ,  3 422   ,  1 593   ,  1 964   ,  3 557   ,  1 656   ,  1 960   ,  3 616   ,  1 708   ,  1 922   ,  3 630   ,  1 797   ,  1 939   ,  3 736   ,  1 930   ,  2 013   ,  3 943   ,  2 038   ,  2 075   ,  4 113   ,  2 253   ,  2 272   ,  4 525   ,  2 501   ,  2 505   ,  5 006   ,  2 579   ,  2 577   ,  5 156   ,  2 644   ,  2 646   ,  5 290   ,  2 740   ,  2 751   ,  5 491   ,  2 809   ,  2 835   ,  5 644   ,  2 848   ,  2 884   ,  5 732   ,  2 904   ,  2 943   ,  5 847   
,22,  1 338   ,  1 639   ,  2 977   ,  1 407   ,  1 740   ,  3 147   ,  1 466   ,  1 805   ,  3 271   ,  1 539   ,  1 860   ,  3 399   ,  1 600   ,  1 859   ,  3 459   ,  1 651   ,  1 822   ,  3 473   ,  1 737   ,  1 838   ,  3 575   ,  1 866   ,  1 907   ,  3 773   ,  2 081   ,  2 079   ,  4 160   ,  2 293   ,  2 264   ,  4 557   ,  2 403   ,  2 358   ,  4 761   ,  2 480   ,  2 426   ,  4 906   ,  2 541   ,  2 490   ,  5 031   ,  2 634   ,  2 590   ,  5 224   ,  2 700   ,  2 668   ,  5 368   ,  2 738   ,  2 713   ,  5 451   
,23,  1 215   ,  1 471   ,  2 686   ,  1 282   ,  1 571   ,  2 853   ,  1 350   ,  1 669   ,  3 019   ,  1 406   ,  1 730   ,  3 136   ,  1 477   ,  1 785   ,  3 262   ,  1 536   ,  1 782   ,  3 318   ,  1 584   ,  1 746   ,  3 330   ,  1 668   ,  1 761   ,  3 429   ,  1 894   ,  1 934   ,  3 828   ,  2 105   ,  2 097   ,  4 202   ,  2 190   ,  2 158   ,  4 348   ,  2 296   ,  2 247   ,  4 543   ,  2 369   ,  2 311   ,  4 680   ,  2 429   ,  2 373   ,  4 802   ,  2 518   ,  2 468   ,  4 986   ,  2 582   ,  2 541   ,  5 123   
,24,  1 140   ,  1 384   ,  2 524   ,  1 179   ,  1 440   ,  2 619   ,  1 246   ,  1 537   ,  2 783   ,  1 311   ,  1 634   ,  2 945   ,  1 367   ,  1 693   ,  3 060   ,  1 437   ,  1 747   ,  3 184   ,  1 494   ,  1 744   ,  3 238   ,  1 542   ,  1 709   ,  3 251   ,  1 716   ,  1 823   ,  3 539   ,  1 939   ,  1 990   ,  3 929   ,  2 036   ,  2 040   ,  4 076   ,  2 119   ,  2 098   ,  4 217   ,  2 223   ,  2 184   ,  4 407   ,  2 294   ,  2 246   ,  4 540   ,  2 352   ,  2 306   ,  4 658   ,  2 438   ,  2 398   ,  4 836   
,25,  1 105   ,  1 363   ,  2 468   ,  1 120   ,  1 390   ,  2 510   ,  1 158   ,  1 444   ,  2 602   ,  1 225   ,  1 544   ,  2 769   ,  1 289   ,  1 641   ,  2 930   ,  1 344   ,  1 702   ,  3 046   ,  1 412   ,  1 754   ,  3 166   ,  1 470   ,  1 751   ,  3 221   ,  1 603   ,  1 815   ,  3 418   ,  1 775   ,  1 927   ,  3 702   ,  1 898   ,  1 985   ,  3 883   ,  1 992   ,  2 035   ,  4 027   ,  2 075   ,  2 092   ,  4 167   ,  2 176   ,  2 179   ,  4 355   ,  2 246   ,  2 240   ,  4 486   ,  2 303   ,  2 299   ,  4 602   
,26,  1 050   ,  1 301   ,  2 351   ,  1 060   ,  1 322   ,  2 382   ,  1 076   ,  1 350   ,  2 426   ,  1 113   ,  1 403   ,  2 516   ,  1 177   ,  1 499   ,  2 676   ,  1 239   ,  1 594   ,  2 833   ,  1 293   ,  1 652   ,  2 945   ,  1 359   ,  1 703   ,  3 062   ,  1 495   ,  1 799   ,  3 294   ,  1 624   ,  1 854   ,  3 478   ,  1 698   ,  1 858   ,  3 556   ,  1 815   ,  1 915   ,  3 730   ,  1 907   ,  1 961   ,  3 868   ,  1 986   ,  2 017   ,  4 003   ,  2 084   ,  2 101   ,  4 185   ,  2 151   ,  2 161   ,  4 312   
,27,  1 035   ,  1 314   ,  2 349   ,  1 034   ,  1 318   ,  2 352   ,  1 043   ,  1 339   ,  2 382   ,  1 059   ,  1 366   ,  2 425   ,  1 096   ,  1 421   ,  2 517   ,  1 161   ,  1 520   ,  2 681   ,  1 223   ,  1 614   ,  2 837   ,  1 275   ,  1 673   ,  2 948   ,  1 417   ,  1 825   ,  3 242   ,  1 552   ,  1 916   ,  3 468   ,  1 592   ,  1 865   ,  3 457   ,  1 667   ,  1 870   ,  3 537   ,  1 782   ,  1 927   ,  3 709   ,  1 872   ,  1 975   ,  3 847   ,  1 950   ,  2 030   ,  3 980   ,  2 047   ,  2 114   ,  4 161   
,28,  1 050   ,  1 358   ,  2 408   ,  1 015   ,  1 325   ,  2 340   ,  1 014   ,  1 329   ,  2 343   ,  1 023   ,  1 350   ,  2 373   ,  1 038   ,  1 378   ,  2 416   ,  1 076   ,  1 434   ,  2 510   ,  1 139   ,  1 532   ,  2 671   ,  1 201   ,  1 628   ,  2 829   ,  1 323   ,  1 786   ,  3 109   ,  1 465   ,  1 936   ,  3 401   ,  1 516   ,  1 921   ,  3 437   ,  1 555   ,  1 870   ,  3 425   ,  1 628   ,  1 873   ,  3 501   ,  1 743   ,  1 931   ,  3 674   ,  1 831   ,  1 979   ,  3 810   ,  1 907   ,  2 035   ,  3 942   
,29,  1 043   ,  1 350   ,  2 393   ,  1 026   ,  1 350   ,  2 376   ,  993   ,  1 318   ,  2 311   ,  991   ,  1 321   ,  2 312   ,  1 002   ,  1 343   ,  2 345   ,  1 017   ,  1 372   ,  2 389   ,  1 053   ,  1 426   ,  2 479   ,  1 116   ,  1 524   ,  2 640   ,  1 243   ,  1 713   ,  2 956   ,  1 365   ,  1 869   ,  3 234   ,  1 428   ,  1 915   ,  3 343   ,  1 477   ,  1 899   ,  3 376   ,  1 517   ,  1 848   ,  3 365   ,  1 588   ,  1 852   ,  3 440   ,  1 699   ,  1 910   ,  3 609   ,  1 786   ,  1 956   ,  3 742   
,30,  1 000   ,  1 274   ,  2 274   ,  1 011   ,  1 317   ,  2 328   ,  996   ,  1 319   ,  2 315   ,  963   ,  1 286   ,  2 249   ,  962   ,  1 292   ,  2 254   ,  972   ,  1 312   ,  2 284   ,  987   ,  1 339   ,  2 326   ,  1 023   ,  1 392   ,  2 415   ,  1 145   ,  1 575   ,  2 720   ,  1 271   ,  1 762   ,  3 033   ,  1 319   ,  1 814   ,  3 133   ,  1 379   ,  1 858   ,  3 237   ,  1 429   ,  1 843   ,  3 272   ,  1 467   ,  1 793   ,  3 260   ,  1 536   ,  1 798   ,  3 334   ,  1 644   ,  1 854   ,  3 498   
,31,  996   ,  1 251   ,  2 247   ,  1 001   ,  1 293   ,  2 294   ,  1 011   ,  1 337   ,  2 348   ,  997   ,  1 339   ,  2 336   ,  964   ,  1 307   ,  2 271   ,  963   ,  1 312   ,  2 275   ,  973   ,  1 332   ,  2 305   ,  988   ,  1 359   ,  2 347   ,  1 083   ,  1 496   ,  2 579   ,  1 209   ,  1 682   ,  2 891   ,  1 266   ,  1 777   ,  3 043   ,  1 315   ,  1 832   ,  3 147   ,  1 376   ,  1 875   ,  3 251   ,  1 423   ,  1 860   ,  3 283   ,  1 462   ,  1 810   ,  3 272   ,  1 533   ,  1 814   ,  3 347   
,32,  950   ,  1 173   ,  2 123   ,  968   ,  1 231   ,  2 199   ,  974   ,  1 274   ,  2 248   ,  985   ,  1 316   ,  2 301   ,  970   ,  1 318   ,  2 288   ,  939   ,  1 287   ,  2 226   ,  938   ,  1 291   ,  2 229   ,  947   ,  1 311   ,  2 258   ,  1 018   ,  1 418   ,  2 436   ,  1 111   ,  1 551   ,  2 662   ,  1 171   ,  1 647   ,  2 818   ,  1 227   ,  1 740   ,  2 967   ,  1 274   ,  1 792   ,  3 066   ,  1 333   ,  1 836   ,  3 169   ,  1 381   ,  1 821   ,  3 202   ,  1 418   ,  1 771   ,  3 189   
