LIPTAKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,31,  4 173   ,  4 145   ,  8 318   ,  4 185   ,  4 274   ,  8 459   ,  4 220   ,  4 407   ,  8 627   ,  4 149   ,  4 401   ,  8 550   ,  4 003   ,  4 288   ,  8 291   ,  3 992   ,  4 295   ,  8 287   ,  4 023   ,  4 353   ,  8 376   ,  4 075   ,  4 436   ,  8 511   ,  4 992   ,  5 461   ,  10 453   ,  5 313   ,  5 871   ,  11 184   ,  5 582   ,  6 222   ,  11 804   ,  5 829   ,  6 457   ,  12 286   ,  6 136   ,  6 666   ,  12 802   ,  6 391   ,  6 662   ,  13 053   ,  6 602   ,  6 533   ,  13 135   ,  6 959   ,  6 600   ,  13 559   
,32,  3 899   ,  3 842   ,  7 741   ,  3 970   ,  4 026   ,  7 996   ,  3 982   ,  4 153   ,  8 135   ,  4 017   ,  4 283   ,  8 300   ,  3 949   ,  4 279   ,  8 228   ,  3 811   ,  4 170   ,  7 981   ,  3 798   ,  4 174   ,  7 972   ,  3 829   ,  4 233   ,  8 062   ,  4 596   ,  5 117   ,  9 713   ,  4 787   ,  5 351   ,  10 138   ,  5 055   ,  5 705   ,  10 760   ,  5 332   ,  6 070   ,  11 402   ,  5 569   ,  6 300   ,  11 869   ,  5 864   ,  6 504   ,  12 368   ,  6 109   ,  6 501   ,  12 610   ,  6 311   ,  6 375   ,  12 686   
,33,  3 477   ,  3 270   ,  6 747   ,  3 657   ,  3 556   ,  7 213   ,  3 725   ,  3 727   ,  7 452   ,  3 736   ,  3 845   ,  7 581   ,  3 769   ,  3 967   ,  7 736   ,  3 707   ,  3 965   ,  7 672   ,  3 574   ,  3 861   ,  7 435   ,  3 563   ,  3 867   ,  7 430   ,  4 261   ,  4 656   ,  8 917   ,  4 346   ,  4 780   ,  9 126   ,  4 490   ,  4 957   ,  9 447   ,  4 760   ,  5 305   ,  10 065   ,  5 023   ,  5 645   ,  10 668   ,  5 247   ,  5 859   ,  11 106   ,  5 526   ,  6 049   ,  11 575   ,  5 758   ,  6 047   ,  11 805   
,34,  3 347   ,  3 082   ,  6 429   ,  3 451   ,  3 266   ,  6 717   ,  3 632   ,  3 552   ,  7 184   ,  3 700   ,  3 725   ,  7 425   ,  3 712   ,  3 845   ,  7 557   ,  3 747   ,  3 968   ,  7 715   ,  3 683   ,  3 963   ,  7 646   ,  3 551   ,  3 862   ,  7 413   ,  4 199   ,  4 593   ,  8 792   ,  4 263   ,  4 690   ,  8 953   ,  4 312   ,  4 775   ,  9 087   ,  4 473   ,  4 971   ,  9 444   ,  4 744   ,  5 321   ,  10 065   ,  5 006   ,  5 663   ,  10 669   ,  5 231   ,  5 878   ,  11 109   ,  5 511   ,  6 069   ,  11 580   
,35,  3 292   ,  3 054   ,  6 346   ,  3 332   ,  3 124   ,  6 456   ,  3 436   ,  3 311   ,  6 747   ,  3 618   ,  3 603   ,  7 221   ,  3 687   ,  3 780   ,  7 467   ,  3 701   ,  3 903   ,  7 604   ,  3 733   ,  4 026   ,  7 759   ,  3 671   ,  4 023   ,  7 694   ,  4 196   ,  4 654   ,  8 850   ,  4 213   ,  4 695   ,  8 908   ,  4 242   ,  4 756   ,  8 998   ,  4 308   ,  4 860   ,  9 168   ,  4 469   ,  5 060   ,  9 529   ,  4 741   ,  5 416   ,  10 157   ,  5 005   ,  5 765   ,  10 770   ,  5 232   ,  5 985   ,  11 217   
,36,  3 136   ,  2 933   ,  6 069   ,  3 229   ,  3 042   ,  6 271   ,  3 268   ,  3 113   ,  6 381   ,  3 372   ,  3 300   ,  6 672   ,  3 553   ,  3 594   ,  7 147   ,  3 622   ,  3 771   ,  7 393   ,  3 634   ,  3 891   ,  7 525   ,  3 667   ,  4 015   ,  7 682   ,  4 275   ,  4 763   ,  9 038   ,  4 149   ,  4 675   ,  8 824   ,  4 131   ,  4 677   ,  8 808   ,  4 176   ,  4 756   ,  8 932   ,  4 241   ,  4 861   ,  9 102   ,  4 401   ,  5 061   ,  9 462   ,  4 669   ,  5 418   ,  10 087   ,  4 931   ,  5 768   ,  10 699   
,37,  3 166   ,  2 907   ,  6 073   ,  3 183   ,  2 933   ,  6 116   ,  3 279   ,  3 043   ,  6 322   ,  3 320   ,  3 114   ,  6 434   ,  3 427   ,  3 304   ,  6 731   ,  3 613   ,  3 599   ,  7 212   ,  3 681   ,  3 774   ,  7 455   ,  3 695   ,  3 896   ,  7 591   ,  4 420   ,  4 772   ,  9 192   ,  4 375   ,  4 804   ,  9 179   ,  4 211   ,  4 676   ,  8 887   ,  4 209   ,  4 696   ,  8 905   ,  4 254   ,  4 776   ,  9 030   ,  4 322   ,  4 882   ,  9 204   ,  4 485   ,  5 083   ,  9 568   ,  4 761   ,  5 443   ,  10 204   
,38,  3 245   ,  3 010   ,  6 255   ,  3 210   ,  2 997   ,  6 207   ,  3 228   ,  3 025   ,  6 253   ,  3 326   ,  3 140   ,  6 466   ,  3 370   ,  3 216   ,  6 586   ,  3 479   ,  3 413   ,  6 892   ,  3 667   ,  3 715   ,  7 382   ,  3 739   ,  3 898   ,  7 637   ,  4 446   ,  4 772   ,  9 218   ,  4 518   ,  4 962   ,  9 480   ,  4 436   ,  4 954   ,  9 390   ,  4 285   ,  4 840   ,  9 125   ,  4 283   ,  4 861   ,  9 144   ,  4 329   ,  4 945   ,  9 274   ,  4 399   ,  5 055   ,  9 454   ,  4 566   ,  5 265   ,  9 831   
,39,  3 171   ,  2 915   ,  6 086   ,  3 218   ,  2 983   ,  6 201   ,  3 184   ,  2 971   ,  6 155   ,  3 202   ,  3 000   ,  6 202   ,  3 302   ,  3 115   ,  6 417   ,  3 346   ,  3 191   ,  6 537   ,  3 453   ,  3 384   ,  6 837   ,  3 642   ,  3 686   ,  7 328   ,  4 399   ,  4 586   ,  8 985   ,  4 446   ,  4 770   ,  9 216   ,  4 482   ,  4 919   ,  9 401   ,  4 416   ,  4 929   ,  9 345   ,  4 266   ,  4 817   ,  9 083   ,  4 264   ,  4 839   ,  9 103   ,  4 311   ,  4 922   ,  9 233   ,  4 380   ,  5 032   ,  9 412   
,40,  2 977   ,  2 727   ,  5 704   ,  3 080   ,  2 853   ,  5 933   ,  3 126   ,  2 921   ,  6 047   ,  3 094   ,  2 910   ,  6 004   ,  3 113   ,  2 939   ,  6 052   ,  3 210   ,  3 053   ,  6 263   ,  3 251   ,  3 126   ,  6 377   ,  3 358   ,  3 317   ,  6 675   ,  4 196   ,  4 284   ,  8 480   ,  4 308   ,  4 529   ,  8 837   ,  4 319   ,  4 672   ,  8 991   ,  4 370   ,  4 835   ,  9 205   ,  4 306   ,  4 847   ,  9 153   ,  4 159   ,  4 736   ,  8 895   ,  4 157   ,  4 758   ,  8 915   ,  4 204   ,  4 840   ,  9 044   
,41,  2 859   ,  2 589   ,  5 448   ,  2 933   ,  2 693   ,  5 626   ,  3 036   ,  2 819   ,  5 855   ,  3 082   ,  2 887   ,  5 969   ,  3 051   ,  2 878   ,  5 929   ,  3 070   ,  2 907   ,  5 977   ,  3 165   ,  3 018   ,  6 183   ,  3 208   ,  3 091   ,  6 299   ,  3 924   ,  3 889   ,  7 813   ,  4 169   ,  4 268   ,  8 437   ,  4 246   ,  4 475   ,  8 721   ,  4 273   ,  4 634   ,  8 907   ,  4 324   ,  4 797   ,  9 121   ,  4 261   ,  4 808   ,  9 069   ,  4 115   ,  4 699   ,  8 814   ,  4 114   ,  4 722   ,  8 836   
,42,  2 614   ,  2 373   ,  4 987   ,  2 736   ,  2 523   ,  5 259   ,  2 807   ,  2 626   ,  5 433   ,  2 907   ,  2 750   ,  5 657   ,  2 952   ,  2 817   ,  5 769   ,  2 923   ,  2 808   ,  5 731   ,  2 940   ,  2 836   ,  5 776   ,  3 032   ,  2 945   ,  5 977   ,  3 642   ,  3 577   ,  7 219   ,  3 789   ,  3 824   ,  7 613   ,  3 992   ,  4 162   ,  8 154   ,  4 082   ,  4 380   ,  8 462   ,  4 108   ,  4 536   ,  8 644   ,  4 157   ,  4 696   ,  8 853   ,  4 096   ,  4 707   ,  8 803   ,  3 956   ,  4 601   ,  8 557   
,43,  2 334   ,  2 003   ,  4 337   ,  2 538   ,  2 233   ,  4 771   ,  2 658   ,  2 375   ,  5 033   ,  2 728   ,  2 472   ,  5 200   ,  2 826   ,  2 590   ,  5 416   ,  2 871   ,  2 654   ,  5 525   ,  2 841   ,  2 644   ,  5 485   ,  2 859   ,  2 670   ,  5 529   ,  3 497   ,  3 293   ,  6 790   ,  3 569   ,  3 398   ,  6 967   ,  3 683   ,  3 602   ,  7 285   ,  3 896   ,  3 935   ,  7 831   ,  3 984   ,  4 142   ,  8 126   ,  4 009   ,  4 290   ,  8 299   ,  4 058   ,  4 441   ,  8 499   ,  3 998   ,  4 452   ,  8 450   
,44,  2 164   ,  1 836   ,  4 000   ,  2 306   ,  1 991   ,  4 297   ,  2 510   ,  2 221   ,  4 731   ,  2 628   ,  2 363   ,  4 991   ,  2 699   ,  2 460   ,  5 159   ,  2 797   ,  2 578   ,  5 375   ,  2 840   ,  2 641   ,  5 481   ,  2 811   ,  2 632   ,  5 443   ,  3 355   ,  3 156   ,  6 511   ,  3 486   ,  3 303   ,  6 789   ,  3 528   ,  3 379   ,  6 907   ,  3 655   ,  3 596   ,  7 251   ,  3 868   ,  3 929   ,  7 797   ,  3 954   ,  4 135   ,  8 089   ,  3 981   ,  4 284   ,  8 265   ,  4 030   ,  4 436   ,  8 466   
,45,  2 082   ,  1 770   ,  3 852   ,  2 153   ,  1 837   ,  3 990   ,  2 296   ,  1 993   ,  4 289   ,  2 499   ,  2 224   ,  4 723   ,  2 619   ,  2 368   ,  4 987   ,  2 691   ,  2 466   ,  5 157   ,  2 787   ,  2 582   ,  5 369   ,  2 831   ,  2 646   ,  5 477   ,  3 323   ,  3 131   ,  6 454   ,  3 369   ,  3 186   ,  6 555   ,  3 471   ,  3 306   ,  6 777   ,  3 527   ,  3 396   ,  6 923   ,  3 654   ,  3 614   ,  7 268   ,  3 867   ,  3 949   ,  7 816   ,  3 956   ,  4 157   ,  8 113   ,  3 982   ,  4 307   ,  8 289   
,46,  1 979   ,  1 674   ,  3 653   ,  2 070   ,  1 751   ,  3 821   ,  2 141   ,  1 819   ,  3 960   ,  2 283   ,  1 974   ,  4 257   ,  2 487   ,  2 204   ,  4 691   ,  2 607   ,  2 347   ,  4 954   ,  2 677   ,  2 443   ,  5 120   ,  2 775   ,  2 559   ,  5 334   ,  3 343   ,  3 113   ,  6 456   ,  3 332   ,  3 125   ,  6 457   ,  3 350   ,  3 154   ,  6 504   ,  3 465   ,  3 285   ,  6 750   ,  3 521   ,  3 375   ,  6 896   ,  3 649   ,  3 592   ,  7 241   ,  3 862   ,  3 926   ,  7 788   ,  3 951   ,  4 133   ,  8 084   
,47,  1 914   ,  1 642   ,  3 556   ,  1 947   ,  1 664   ,  3 611   ,  2 037   ,  1 741   ,  3 778   ,  2 108   ,  1 808   ,  3 916   ,  2 249   ,  1 964   ,  4 213   ,  2 452   ,  2 193   ,  4 645   ,  2 569   ,  2 334   ,  4 903   ,  2 639   ,  2 430   ,  5 069   ,  3 243   ,  3 022   ,  6 265   ,  3 318   ,  3 120   ,  6 438   ,  3 281   ,  3 107   ,  6 388   ,  3 310   ,  3 147   ,  6 457   ,  3 425   ,  3 278   ,  6 703   ,  3 481   ,  3 368   ,  6 849   ,  3 607   ,  3 585   ,  7 192   ,  3 819   ,  3 919   ,  7 738   
,48,  1 926   ,  1 702   ,  3 628   ,  1 930   ,  1 675   ,  3 605   ,  1 965   ,  1 698   ,  3 663   ,  2 056   ,  1 778   ,  3 834   ,  2 129   ,  1 848   ,  3 977   ,  2 272   ,  2 007   ,  4 279   ,  2 477   ,  2 240   ,  4 717   ,  2 597   ,  2 385   ,  4 982   ,  3 160   ,  2 946   ,  6 106   ,  3 299   ,  3 110   ,  6 409   ,  3 348   ,  3 184   ,  6 532   ,  3 323   ,  3 182   ,  6 505   ,  3 352   ,  3 224   ,  6 576   ,  3 469   ,  3 359   ,  6 828   ,  3 526   ,  3 451   ,  6 977   ,  3 655   ,  3 675   ,  7 330   
,49,  1 848   ,  1 671   ,  3 519   ,  1 881   ,  1 676   ,  3 557   ,  1 886   ,  1 650   ,  3 536   ,  1 920   ,  1 673   ,  3 593   ,  2 010   ,  1 752   ,  3 762   ,  2 082   ,  1 821   ,  3 903   ,  2 222   ,  1 978   ,  4 200   ,  2 423   ,  2 207   ,  4 630   ,  3 009   ,  2 788   ,  5 797   ,  3 113   ,  2 926   ,  6 039   ,  3 224   ,  3 063   ,  6 287   ,  3 284   ,  3 147   ,  6 431   ,  3 259   ,  3 147   ,  6 406   ,  3 288   ,  3 188   ,  6 476   ,  3 403   ,  3 321   ,  6 724   ,  3 460   ,  3 413   ,  6 873   
,50,  1 813   ,  1 584   ,  3 397   ,  1 845   ,  1 619   ,  3 464   ,  1 878   ,  1 625   ,  3 503   ,  1 884   ,  1 599   ,  3 483   ,  1 918   ,  1 622   ,  3 540   ,  2 008   ,  1 700   ,  3 708   ,  2 080   ,  1 766   ,  3 846   ,  2 221   ,  1 918   ,  4 139   ,  2 868   ,  2 540   ,  5 408   ,  3 029   ,  2 726   ,  5 755   ,  3 109   ,  2 836   ,  5 945   ,  3 232   ,  2 980   ,  6 212   ,  3 292   ,  3 063   ,  6 355   ,  3 267   ,  3 062   ,  6 329   ,  3 298   ,  3 103   ,  6 401   ,  3 413   ,  3 234   ,  6 647   
,51,  1 784   ,  1 530   ,  3 314   ,  1 795   ,  1 552   ,  3 347   ,  1 827   ,  1 587   ,  3 414   ,  1 861   ,  1 592   ,  3 453   ,  1 867   ,  1 568   ,  3 435   ,  1 901   ,  1 591   ,  3 492   ,  1 991   ,  1 666   ,  3 657   ,  2 062   ,  1 731   ,  3 793   ,  2 607   ,  2 231   ,  4 838   ,  2 864   ,  2 510   ,  5 374   ,  3 001   ,  2 671   ,  5 672   ,  3 092   ,  2 790   ,  5 882   ,  3 214   ,  2 932   ,  6 146   ,  3 275   ,  3 014   ,  6 289   ,  3 250   ,  3 013   ,  6 263   ,  3 280   ,  3 054   ,  6 334   
,52,  1 713   ,  1 428   ,  3 141   ,  1 744   ,  1 468   ,  3 212   ,  1 756   ,  1 489   ,  3 245   ,  1 787   ,  1 523   ,  3 310   ,  1 821   ,  1 529   ,  3 350   ,  1 827   ,  1 506   ,  3 333   ,  1 860   ,  1 527   ,  3 387   ,  1 949   ,  1 599   ,  3 548   ,  2 389   ,  1 973   ,  4 362   ,  2 570   ,  2 159   ,  4 729   ,  2 801   ,  2 409   ,  5 210   ,  2 946   ,  2 572   ,  5 518   ,  3 035   ,  2 687   ,  5 722   ,  3 156   ,  2 824   ,  5 980   ,  3 216   ,  2 903   ,  6 119   ,  3 192   ,  2 902   ,  6 094   
,53,  1 582   ,  1 218   ,  2 800   ,  1 726   ,  1 357   ,  3 083   ,  1 758   ,  1 395   ,  3 153   ,  1 770   ,  1 416   ,  3 186   ,  1 803   ,  1 449   ,  3 252   ,  1 837   ,  1 454   ,  3 291   ,  1 843   ,  1 432   ,  3 275   ,  1 877   ,  1 452   ,  3 329   ,  2 328   ,  1 809   ,  4 137   ,  2 430   ,  1 893   ,  4 323   ,  2 593   ,  2 054   ,  4 647   ,  2 837   ,  2 300   ,  5 137   ,  2 984   ,  2 457   ,  5 441   ,  3 075   ,  2 567   ,  5 642   ,  3 198   ,  2 698   ,  5 896   ,  3 260   ,  2 773   ,  6 033   
,54,  1 456   ,  1 082   ,  2 538   ,  1 553   ,  1 182   ,  2 735   ,  1 696   ,  1 318   ,  3 014   ,  1 727   ,  1 355   ,  3 082   ,  1 740   ,  1 376   ,  3 116   ,  1 772   ,  1 407   ,  3 179   ,  1 805   ,  1 413   ,  3 218   ,  1 812   ,  1 391   ,  3 203   ,  2 185   ,  1 677   ,  3 862   ,  2 305   ,  1 770   ,  4 075   ,  2 386   ,  1 837   ,  4 223   ,  2 556   ,  2 001   ,  4 557   ,  2 798   ,  2 241   ,  5 039   ,  2 943   ,  2 394   ,  5 337   ,  3 033   ,  2 502   ,  5 535   ,  3 155   ,  2 629   ,  5 784   
,55,  1 418   ,  1 069   ,  2 487   ,  1 427   ,  1 081   ,  2 508   ,  1 524   ,  1 182   ,  2 706   ,  1 664   ,  1 318   ,  2 982   ,  1 696   ,  1 356   ,  3 052   ,  1 709   ,  1 377   ,  3 086   ,  1 739   ,  1 408   ,  3 147   ,  1 772   ,  1 414   ,  3 186   ,  2 105   ,  1 654   ,  3 759   ,  2 160   ,  1 691   ,  3 851   ,  2 261   ,  1 770   ,  4 031   ,  2 349   ,  1 844   ,  4 193   ,  2 517   ,  2 009   ,  4 526   ,  2 755   ,  2 250   ,  5 005   ,  2 899   ,  2 404   ,  5 303   ,  2 988   ,  2 511   ,  5 499   
,56,  1 325   ,  1 010   ,  2 335   ,  1 372   ,  1 043   ,  2 415   ,  1 381   ,  1 055   ,  2 436   ,  1 475   ,  1 154   ,  2 629   ,  1 612   ,  1 288   ,  2 900   ,  1 643   ,  1 325   ,  2 968   ,  1 655   ,  1 344   ,  2 999   ,  1 686   ,  1 376   ,  3 062   ,  2 033   ,  1 641   ,  3 674   ,  2 056   ,  1 628   ,  3 684   ,  2 092   ,  1 650   ,  3 742   ,  2 198   ,  1 733   ,  3 931   ,  2 283   ,  1 806   ,  4 089   ,  2 447   ,  1 968   ,  4 415   ,  2 680   ,  2 205   ,  4 885   ,  2 820   ,  2 356   ,  5 176   
,57,  1 277   ,  969   ,  2 246   ,  1 294   ,  975   ,  2 269   ,  1 341   ,  1 008   ,  2 349   ,  1 350   ,  1 020   ,  2 370   ,  1 442   ,  1 116   ,  2 558   ,  1 577   ,  1 245   ,  2 822   ,  1 607   ,  1 281   ,  2 888   ,  1 619   ,  1 300   ,  2 919   ,  1 952   ,  1 581   ,  3 533   ,  2 004   ,  1 599   ,  3 603   ,  2 008   ,  1 573   ,  3 581   ,  2 051   ,  1 601   ,  3 652   ,  2 155   ,  1 682   ,  3 837   ,  2 240   ,  1 754   ,  3 994   ,  2 401   ,  1 911   ,  4 312   ,  2 630   ,  2 141   ,  4 771   
,58,  1 292   ,  1 001   ,  2 293   ,  1 239   ,  935   ,  2 174   ,  1 255   ,  941   ,  2 196   ,  1 300   ,  974   ,  2 274   ,  1 310   ,  985   ,  2 295   ,  1 400   ,  1 079   ,  2 479   ,  1 530   ,  1 203   ,  2 733   ,  1 560   ,  1 238   ,  2 798   ,  1 860   ,  1 493   ,  3 353   ,  1 908   ,  1 540   ,  3 448   ,  1 942   ,  1 544   ,  3 486   ,  1 954   ,  1 526   ,  3 480   ,  1 996   ,  1 552   ,  3 548   ,  2 098   ,  1 631   ,  3 729   ,  2 181   ,  1 701   ,  3 882   ,  2 338   ,  1 854   ,  4 192   
,59,  1 280   ,  1 001   ,  2 281   ,  1 269   ,  975   ,  2 244   ,  1 216   ,  911   ,  2 127   ,  1 233   ,  917   ,  2 150   ,  1 278   ,  949   ,  2 227   ,  1 288   ,  961   ,  2 249   ,  1 376   ,  1 051   ,  2 427   ,  1 504   ,  1 173   ,  2 677   ,  1 815   ,  1 435   ,  3 250   ,  1 841   ,  1 468   ,  3 309   ,  1 874   ,  1 501   ,  3 375   ,  1 915   ,  1 511   ,  3 426   ,  1 927   ,  1 493   ,  3 420   ,  1 969   ,  1 519   ,  3 488   ,  2 069   ,  1 597   ,  3 666   ,  2 152   ,  1 665   ,  3 817   
,60,  1 184   ,  917   ,  2 101   ,  1 232   ,  960   ,  2 192   ,  1 222   ,  936   ,  2 158   ,  1 171   ,  874   ,  2 045   ,  1 187   ,  881   ,  2 068   ,  1 231   ,  911   ,  2 142   ,  1 240   ,  923   ,  2 163   ,  1 325   ,  1 009   ,  2 334   ,  1 716   ,  1 340   ,  3 056   ,  1 762   ,  1 389   ,  3 151   ,  1 773   ,  1 409   ,  3 182   ,  1 811   ,  1 446   ,  3 257   ,  1 851   ,  1 456   ,  3 307   ,  1 863   ,  1 439   ,  3 302   ,  1 903   ,  1 465   ,  3 368   ,  2 001   ,  1 540   ,  3 541   
,61,  1 156   ,  874   ,  2 030   ,  1 158   ,  886   ,  2 044   ,  1 205   ,  928   ,  2 133   ,  1 196   ,  904   ,  2 100   ,  1 147   ,  845   ,  1 992   ,  1 163   ,  852   ,  2 015   ,  1 205   ,  881   ,  2 086   ,  1 215   ,  892   ,  2 107   ,  1 537   ,  1 161   ,  2 698   ,  1 693   ,  1 306   ,  2 999   ,  1 725   ,  1 343   ,  3 068   ,  1 743   ,  1 368   ,  3 111   ,  1 780   ,  1 404   ,  3 184   ,  1 820   ,  1 414   ,  3 234   ,  1 832   ,  1 397   ,  3 229   ,  1 871   ,  1 423   ,  3 294   
,62,  1 107   ,  817   ,  1 924   ,  1 135   ,  856   ,  1 991   ,  1 137   ,  869   ,  2 006   ,  1 184   ,  910   ,  2 094   ,  1 174   ,  888   ,  2 062   ,  1 126   ,  830   ,  1 956   ,  1 142   ,  836   ,  1 978   ,  1 184   ,  865   ,  2 049   ,  1 412   ,  1 042   ,  2 454   ,  1 521   ,  1 149   ,  2 670   ,  1 663   ,  1 281   ,  2 944   ,  1 699   ,  1 323   ,  3 022   ,  1 717   ,  1 347   ,  3 064   ,  1 754   ,  1 383   ,  3 137   ,  1 794   ,  1 393   ,  3 187   ,  1 806   ,  1 377   ,  3 183   
,63,  960   ,  666   ,  1 626   ,  1 066   ,  774   ,  1 840   ,  1 093   ,  812   ,  1 905   ,  1 094   ,  823   ,  1 917   ,  1 141   ,  863   ,  2 004   ,  1 132   ,  842   ,  1 974   ,  1 085   ,  786   ,  1 871   ,  1 101   ,  792   ,  1 893   ,  1 353   ,  976   ,  2 329   ,  1 373   ,  996   ,  2 369   ,  1 467   ,  1 089   ,  2 556   ,  1 609   ,  1 220   ,  2 829   ,  1 645   ,  1 260   ,  2 905   ,  1 662   ,  1 284   ,  2 946   ,  1 699   ,  1 318   ,  3 017   ,  1 737   ,  1 328   ,  3 065   
,64,  857   ,  582   ,  1 439   ,  925   ,  659   ,  1 584   ,  1 028   ,  766   ,  1 794   ,  1 055   ,  803   ,  1 858   ,  1 057   ,  815   ,  1 872   ,  1 102   ,  855   ,  1 957   ,  1 093   ,  833   ,  1 926   ,  1 048   ,  779   ,  1 827   ,  1 260   ,  934   ,  2 194   ,  1 316   ,  974   ,  2 290   ,  1 325   ,  986   ,  2 311   ,  1 420   ,  1 082   ,  2 502   ,  1 560   ,  1 212   ,  2 772   ,  1 595   ,  1 252   ,  2 847   ,  1 611   ,  1 276   ,  2 887   ,  1 648   ,  1 310   ,  2 958   
,65,  845   ,  569   ,  1 414   ,  853   ,  585   ,  1 438   ,  921   ,  663   ,  1 584   ,  1 024   ,  771   ,  1 795   ,  1 051   ,  809   ,  1 860   ,  1 053   ,  822   ,  1 875   ,  1 097   ,  861   ,  1 958   ,  1 089   ,  839   ,  1 928   ,  1 237   ,  934   ,  2 171   ,  1 264   ,  949   ,  2 213   ,  1 310   ,  981   ,  2 291   ,  1 323   ,  996   ,  2 319   ,  1 420   ,  1 095   ,  2 515   ,  1 559   ,  1 226   ,  2 785   ,  1 595   ,  1 267   ,  2 862   ,  1 612   ,  1 291   ,  2 903   
,66,  775   ,  525   ,  1 300   ,  807   ,  552   ,  1 359   ,  815   ,  567   ,  1 382   ,  881   ,  643   ,  1 524   ,  980   ,  748   ,  1 728   ,  1 005   ,  785   ,  1 790   ,  1 007   ,  797   ,  1 804   ,  1 051   ,  835   ,  1 886   ,  1 235   ,  970   ,  2 205   ,  1 192   ,  914   ,  2 106   ,  1 209   ,  920   ,  2 129   ,  1 257   ,  955   ,  2 212   ,  1 271   ,  971   ,  2 242   ,  1 363   ,  1 066   ,  2 429   ,  1 498   ,  1 195   ,  2 693   ,  1 533   ,  1 235   ,  2 768   
,67,  713   ,  488   ,  1 201   ,  727   ,  497   ,  1 224   ,  757   ,  523   ,  1 280   ,  766   ,  538   ,  1 304   ,  828   ,  610   ,  1 438   ,  921   ,  710   ,  1 631   ,  945   ,  745   ,  1 690   ,  947   ,  757   ,  1 704   ,  1 169   ,  945   ,  2 114   ,  1 170   ,  928   ,  2 098   ,  1 121   ,  868   ,  1 989   ,  1 141   ,  878   ,  2 019   ,  1 187   ,  911   ,  2 098   ,  1 199   ,  927   ,  2 126   ,  1 287   ,  1 018   ,  2 305   ,  1 414   ,  1 141   ,  2 555   
,68,  719   ,  497   ,  1 216   ,  683   ,  456   ,  1 139   ,  697   ,  465   ,  1 162   ,  726   ,  490   ,  1 216   ,  734   ,  504   ,  1 238   ,  795   ,  572   ,  1 367   ,  883   ,  665   ,  1 548   ,  907   ,  699   ,  1 606   ,  1 077   ,  844   ,  1 921   ,  1 131   ,  893   ,  2 024   ,  1 122   ,  870   ,  1 992   ,  1 079   ,  816   ,  1 895   ,  1 098   ,  826   ,  1 924   ,  1 143   ,  858   ,  2 001   ,  1 156   ,  873   ,  2 029   ,  1 241   ,  959   ,  2 200   
,69,  687   ,  490   ,  1 177   ,  668   ,  463   ,  1 131   ,  635   ,  425   ,  1 060   ,  649   ,  433   ,  1 082   ,  677   ,  456   ,  1 133   ,  684   ,  470   ,  1 154   ,  740   ,  533   ,  1 273   ,  823   ,  620   ,  1 443   ,  1 001   ,  775   ,  1 776   ,  1 012   ,  794   ,  1 806   ,  1 054   ,  832   ,  1 886   ,  1 050   ,  814   ,  1 864   ,  1 010   ,  764   ,  1 774   ,  1 028   ,  773   ,  1 801   ,  1 070   ,  804   ,  1 874   ,  1 083   ,  818   ,  1 901   
,70,  614   ,  445   ,  1 059   ,  618   ,  447   ,  1 065   ,  602   ,  422   ,  1 024   ,  573   ,  387   ,  960   ,  585   ,  396   ,  981   ,  610   ,  417   ,  1 027   ,  617   ,  429   ,  1 046   ,  668   ,  487   ,  1 155   ,  881   ,  675   ,  1 556   ,  911   ,  714   ,  1 625   ,  913   ,  726   ,  1 639   ,  955   ,  764   ,  1 719   ,  951   ,  748   ,  1 699   ,  915   ,  702   ,  1 617   ,  932   ,  710   ,  1 642   ,  970   ,  739   ,  1 709   
,71,  570   ,  426   ,  996   ,  567   ,  426   ,  993   ,  571   ,  429   ,  1 000   ,  556   ,  406   ,  962   ,  530   ,  372   ,  902   ,  541   ,  380   ,  921   ,  564   ,  400   ,  964   ,  571   ,  412   ,  983   ,  733   ,  557   ,  1 290   ,  822   ,  654   ,  1 476   ,  843   ,  687   ,  1 530   ,  849   ,  700   ,  1 549   ,  888   ,  737   ,  1 625   ,  885   ,  723   ,  1 608   ,  852   ,  679   ,  1 531   ,  868   ,  687   ,  1 555   
