NAKAMBÉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,28,  7 879   ,  13 182   ,  21 061   ,  7 623   ,  12 874   ,  20 497   ,  7 621   ,  12 925   ,  20 546   ,  7 703   ,  13 139   ,  20 842   ,  7 826   ,  13 426   ,  21 252   ,  8 118   ,  13 973   ,  22 091   ,  8 601   ,  14 941   ,  23 542   ,  9 074   ,  15 889   ,  24 963   ,  9 246   ,  16 083   ,  25 329   ,  9 762   ,  16 628   ,  26 390   ,  10 195   ,  16 632   ,  26 827   ,  10 560   ,  16 322   ,  26 882   ,  11 163   ,  16 500   ,  27 663   ,  12 059   ,  17 157   ,  29 216   ,  12 796   ,  17 733   ,  30 529   ,  13 461   ,  18 389   ,  31 850   
,29,  7 828   ,  13 102   ,  20 930   ,  7 716   ,  13 121   ,  20 837   ,  7 467   ,  12 817   ,  20 284   ,  7 467   ,  12 870   ,  20 337   ,  7 551   ,  13 085   ,  20 636   ,  7 675   ,  13 371   ,  21 046   ,  7 960   ,  13 907   ,  21 867   ,  8 440   ,  14 874   ,  23 314   ,  8 688   ,  15 441   ,  24 129   ,  9 103   ,  16 051   ,  25 154   ,  9 608   ,  16 580   ,  26 188   ,  10 037   ,  16 585   ,  26 622   ,  10 400   ,  16 277   ,  26 677   ,  10 999   ,  16 456   ,  27 455   ,  11 887   ,  17 111   ,  28 998   ,  12 617   ,  17 684   ,  30 301   
,30,  7 599   ,  12 625   ,  20 224   ,  7 683   ,  13 056   ,  20 739   ,  7 575   ,  13 077   ,  20 652   ,  7 331   ,  12 776   ,  20 107   ,  7 334   ,  12 830   ,  20 164   ,  7 419   ,  13 045   ,  20 464   ,  7 539   ,  13 321   ,  20 860   ,  7 824   ,  13 858   ,  21 682   ,  8 098   ,  14 475   ,  22 573   ,  8 570   ,  15 428   ,  23 998   ,  8 976   ,  16 024   ,  25 000   ,  9 478   ,  16 554   ,  26 032   ,  9 905   ,  16 560   ,  26 465   ,  10 267   ,  16 252   ,  26 519   ,  10 862   ,  16 431   ,  27 293   ,  11 743   ,  17 085   ,  28 828   
,31,  7 381   ,  11 945   ,  19 326   ,  7 423   ,  12 358   ,  19 781   ,  7 507   ,  12 783   ,  20 290   ,  7 405   ,  12 806   ,  20 211   ,  7 168   ,  12 512   ,  19 680   ,  7 173   ,  12 566   ,  19 739   ,  7 254   ,  12 767   ,  20 021   ,  7 375   ,  13 040   ,  20 415   ,  7 472   ,  13 251   ,  20 723   ,  7 947   ,  14 205   ,  22 152   ,  8 408   ,  15 128   ,  23 536   ,  8 810   ,  15 714   ,  24 524   ,  9 306   ,  16 234   ,  25 540   ,  9 729   ,  16 241   ,  25 970   ,  10 088   ,  15 940   ,  26 028   ,  10 675   ,  16 114   ,  26 789   
,32,  7 104   ,  11 229   ,  18 333   ,  7 252   ,  11 805   ,  19 057   ,  7 296   ,  12 216   ,  19 512   ,  7 382   ,  12 638   ,  20 020   ,  7 283   ,  12 663   ,  19 946   ,  7 051   ,  12 373   ,  19 424   ,  7 053   ,  12 417   ,  19 470   ,  7 137   ,  12 619   ,  19 756   ,  7 086   ,  12 593   ,  19 679   ,  7 375   ,  13 131   ,  20 506   ,  7 842   ,  14 065   ,  21 907   ,  8 300   ,  14 980   ,  23 280   ,  8 699   ,  15 561   ,  24 260   ,  9 194   ,  16 078   ,  25 272   ,  9 615   ,  16 085   ,  25 700   ,  9 971   ,  15 785   ,  25 756   
,33,  6 588   ,  10 093   ,  16 681   ,  6 950   ,  11 012   ,  17 962   ,  7 098   ,  11 578   ,  18 676   ,  7 143   ,  11 984   ,  19 127   ,  7 231   ,  12 399   ,  19 630   ,  7 135   ,  12 423   ,  19 558   ,  6 904   ,  12 129   ,  19 033   ,  6 909   ,  12 175   ,  19 084   ,  6 833   ,  12 102   ,  18 935   ,  6 965   ,  12 389   ,  19 354   ,  7 246   ,  12 906   ,  20 152   ,  7 707   ,  13 825   ,  21 532   ,  8 161   ,  14 726   ,  22 887   ,  8 558   ,  15 298   ,  23 856   ,  9 047   ,  15 807   ,  24 854   ,  9 463   ,  15 812   ,  25 275   
,34,  6 444   ,  9 508   ,  15 952   ,  6 662   ,  10 107   ,  16 769   ,  7 032   ,  11 031   ,  18 063   ,  7 186   ,  11 601   ,  18 787   ,  7 235   ,  12 009   ,  19 244   ,  7 326   ,  12 427   ,  19 753   ,  7 227   ,  12 443   ,  19 670   ,  6 994   ,  12 150   ,  19 144   ,  6 841   ,  11 928   ,  18 769   ,  6 940   ,  12 149   ,  19 089   ,  7 070   ,  12 426   ,  19 496   ,  7 358   ,  12 946   ,  20 304   ,  7 830   ,  13 870   ,  21 700   ,  8 295   ,  14 775   ,  23 070   ,  8 701   ,  15 350   ,  24 051   ,  9 202   ,  15 860   ,  25 062   
,35,  6 340   ,  9 191   ,  15 531   ,  6 434   ,  9 433   ,  15 867   ,  6 655   ,  10 030   ,  16 685   ,  7 030   ,  10 949   ,  17 979   ,  7 188   ,  11 517   ,  18 705   ,  7 240   ,  11 924   ,  19 164   ,  7 330   ,  12 330   ,  19 660   ,  7 233   ,  12 349   ,  19 582   ,  6 840   ,  11 791   ,  18 631   ,  6 861   ,  11 863   ,  18 724   ,  6 957   ,  12 073   ,  19 030   ,  7 089   ,  12 349   ,  19 438   ,  7 381   ,  12 867   ,  20 248   ,  7 859   ,  13 787   ,  21 646   ,  8 328   ,  14 688   ,  23 016   ,  8 738   ,  15 259   ,  23 997   
,36,  6 154   ,  8 853   ,  15 007   ,  6 354   ,  9 213   ,  15 567   ,  6 451   ,  9 457   ,  15 908   ,  6 676   ,  10 058   ,  16 734   ,  7 057   ,  10 982   ,  18 039   ,  7 219   ,  11 554   ,  18 773   ,  7 269   ,  11 954   ,  19 223   ,  7 363   ,  12 364   ,  19 727   ,  7 100   ,  12 105   ,  19 205   ,  6 886   ,  11 848   ,  18 734   ,  6 904   ,  11 910   ,  18 814   ,  7 001   ,  12 121   ,  19 122   ,  7 136   ,  12 400   ,  19 536   ,  7 432   ,  12 922   ,  20 354   ,  7 917   ,  13 846   ,  21 763   ,  8 392   ,  14 751   ,  23 143   
,37,  6 180   ,  8 834   ,  15 014   ,  6 229   ,  8 942   ,  15 171   ,  6 435   ,  9 308   ,  15 743   ,  6 538   ,  9 557   ,  16 095   ,  6 770   ,  10 166   ,  16 936   ,  7 162   ,  11 103   ,  18 265   ,  7 324   ,  11 672   ,  18 996   ,  7 379   ,  12 079   ,  19 458   ,  7 301   ,  12 211   ,  19 512   ,  7 221   ,  12 259   ,  19 480   ,  6 999   ,  11 987   ,  18 986   ,  7 019   ,  12 051   ,  19 070   ,  7 120   ,  12 266   ,  19 386   ,  7 260   ,  12 549   ,  19 809   ,  7 563   ,  13 079   ,  20 642   ,  8 059   ,  14 015   ,  22 074   
,38,  6 315   ,  8 761   ,  15 076   ,  6 264   ,  8 752   ,  15 016   ,  6 317   ,  8 861   ,  15 178   ,  6 530   ,  9 226   ,  15 756   ,  6 637   ,  9 474   ,  16 111   ,  6 877   ,  10 081   ,  16 958   ,  7 275   ,  11 002   ,  18 277   ,  7 444   ,  11 569   ,  19 013   ,  7 321   ,  11 693   ,  19 014   ,  7 435   ,  12 124   ,  19 559   ,  7 350   ,  12 160   ,  19 510   ,  7 124   ,  11 892   ,  19 016   ,  7 146   ,  11 956   ,  19 102   ,  7 251   ,  12 171   ,  19 422   ,  7 394   ,  12 453   ,  19 847   ,  7 706   ,  12 979   ,  20 685   
,39,  6 130   ,  8 514   ,  14 644   ,  6 237   ,  8 743   ,  14 980   ,  6 189   ,  8 735   ,  14 924   ,  6 244   ,  8 847   ,  15 091   ,  6 459   ,  9 212   ,  15 671   ,  6 568   ,  9 462   ,  16 030   ,  6 804   ,  10 060   ,  16 864   ,  7 202   ,  10 982   ,  18 184   ,  7 194   ,  11 278   ,  18 472   ,  7 266   ,  11 700   ,  18 966   ,  7 376   ,  12 121   ,  19 497   ,  7 292   ,  12 157   ,  19 449   ,  7 069   ,  11 890   ,  18 959   ,  7 092   ,  11 956   ,  19 048   ,  7 198   ,  12 171   ,  19 369   ,  7 341   ,  12 453   ,  19 794   
,40,  5 873   ,  8 091   ,  13 964   ,  6 094   ,  8 495   ,  14 589   ,  6 203   ,  8 725   ,  14 928   ,  6 158   ,  8 719   ,  14 877   ,  6 215   ,  8 832   ,  15 047   ,  6 432   ,  9 198   ,  15 630   ,  6 539   ,  9 439   ,  15 978   ,  6 778   ,  10 038   ,  16 816   ,  7 006   ,  10 703   ,  17 709   ,  7 188   ,  11 283   ,  18 471   ,  7 256   ,  11 694   ,  18 950   ,  7 367   ,  12 115   ,  19 482   ,  7 285   ,  12 153   ,  19 438   ,  7 062   ,  11 887   ,  18 949   ,  7 086   ,  11 953   ,  19 039   ,  7 193   ,  12 168   ,  19 361   
,41,  5 662   ,  7 726   ,  13 388   ,  5 824   ,  8 064   ,  13 888   ,  6 047   ,  8 469   ,  14 516   ,  6 158   ,  8 700   ,  14 858   ,  6 116   ,  8 695   ,  14 811   ,  6 176   ,  8 808   ,  14 984   ,  6 390   ,  9 166   ,  15 556   ,  6 500   ,  9 409   ,  15 909   ,  6 579   ,  9 773   ,  16 352   ,  6 984   ,  10 696   ,  17 680   ,  7 162   ,  11 266   ,  18 428   ,  7 232   ,  11 677   ,  18 909   ,  7 344   ,  12 098   ,  19 442   ,  7 263   ,  12 137   ,  19 400   ,  7 042   ,  11 872   ,  18 914   ,  7 066   ,  11 937   ,  19 003   
,42,  5 323   ,  7 132   ,  12 455   ,  5 586   ,  7 611   ,  13 197   ,  5 748   ,  7 945   ,  13 693   ,  5 971   ,  8 345   ,  14 316   ,  6 084   ,  8 575   ,  14 659   ,  6 045   ,  8 570   ,  14 615   ,  6 102   ,  8 674   ,  14 776   ,  6 317   ,  9 029   ,  15 346   ,  6 276   ,  9 054   ,  15 330   ,  6 523   ,  9 654   ,  16 177   ,  6 922   ,  10 555   ,  17 477   ,  7 101   ,  11 117   ,  18 218   ,  7 171   ,  11 525   ,  18 696   ,  7 285   ,  11 941   ,  19 226   ,  7 205   ,  11 980   ,  19 185   ,  6 985   ,  11 718   ,  18 703   
,43,  4 859   ,  6 313   ,  11 172   ,  5 299   ,  7 062   ,  12 361   ,  5 564   ,  7 537   ,  13 101   ,  5 729   ,  7 869   ,  13 598   ,  5 955   ,  8 267   ,  14 222   ,  6 070   ,  8 494   ,  14 564   ,  6 028   ,  8 483   ,  14 511   ,  6 089   ,  8 587   ,  14 676   ,  6 160   ,  8 741   ,  14 901   ,  6 282   ,  8 995   ,  15 277   ,  6 528   ,  9 580   ,  16 108   ,  6 929   ,  10 475   ,  17 404   ,  7 110   ,  11 034   ,  18 144   ,  7 183   ,  11 439   ,  18 622   ,  7 298   ,  11 853   ,  19 151   ,  7 219   ,  11 891   ,  19 110   
,44,  4 577   ,  5 829   ,  10 406   ,  4 889   ,  6 344   ,  11 233   ,  5 336   ,  7 097   ,  12 433   ,  5 607   ,  7 577   ,  13 184   ,  5 776   ,  7 912   ,  13 688   ,  6 007   ,  8 313   ,  14 320   ,  6 121   ,  8 534   ,  14 655   ,  6 082   ,  8 524   ,  14 606   ,  6 003   ,  8 438   ,  14 441   ,  6 232   ,  8 805   ,  15 037   ,  6 352   ,  9 052   ,  15 404   ,  6 602   ,  9 642   ,  16 244   ,  7 011   ,  10 544   ,  17 555   ,  7 196   ,  11 108   ,  18 304   ,  7 271   ,  11 516   ,  18 787   ,  7 389   ,  11 932   ,  19 321   
,45,  4 420   ,  5 591   ,  10 011   ,  4 584   ,  5 822   ,  10 406   ,  4 901   ,  6 337   ,  11 238   ,  5 353   ,  7 092   ,  12 445   ,  5 628   ,  7 573   ,  13 201   ,  5 801   ,  7 909   ,  13 710   ,  6 031   ,  8 302   ,  14 333   ,  6 150   ,  8 526   ,  14 676   ,  5 971   ,  8 327   ,  14 298   ,  6 047   ,  8 450   ,  14 497   ,  6 274   ,  8 809   ,  15 083   ,  6 397   ,  9 056   ,  15 453   ,  6 651   ,  9 648   ,  16 299   ,  7 066   ,  10 552   ,  17 618   ,  7 254   ,  11 117   ,  18 371   ,  7 331   ,  11 525   ,  18 856   
,46,  4 229   ,  5 334   ,  9 563   ,  4 433   ,  5 599   ,  10 032   ,  4 600   ,  5 832   ,  10 432   ,  4 921   ,  6 349   ,  11 270   ,  5 379   ,  7 107   ,  12 486   ,  5 659   ,  7 589   ,  13 248   ,  5 831   ,  7 919   ,  13 750   ,  6 066   ,  8 316   ,  14 382   ,  6 044   ,  8 349   ,  14 393   ,  6 020   ,  8 360   ,  14 380   ,  6 093   ,  8 476   ,  14 569   ,  6 325   ,  8 836   ,  15 161   ,  6 450   ,  9 085   ,  15 535   ,  6 708   ,  9 679   ,  16 387   ,  7 129   ,  10 587   ,  17 716   ,  7 320   ,  11 154   ,  18 474   
,47,  4 177   ,  5 306   ,  9 483   ,  4 260   ,  5 396   ,  9 656   ,  4 469   ,  5 665   ,  10 134   ,  4 640   ,  5 902   ,  10 542   ,  4 968   ,  6 427   ,  11 395   ,  5 434   ,  7 195   ,  12 629   ,  5 715   ,  7 677   ,  13 392   ,  5 893   ,  8 013   ,  13 906   ,  5 989   ,  8 224   ,  14 213   ,  6 123   ,  8 467   ,  14 590   ,  6 096   ,  8 470   ,  14 566   ,  6 171   ,  8 588   ,  14 759   ,  6 407   ,  8 954   ,  15 361   ,  6 536   ,  9 208   ,  15 744   ,  6 799   ,  9 811   ,  16 610   ,  7 227   ,  10 731   ,  17 958   
,48,  4 156   ,  5 331   ,  9 487   ,  4 178   ,  5 263   ,  9 441   ,  4 264   ,  5 353   ,  9 617   ,  4 476   ,  5 622   ,  10 098   ,  4 650   ,  5 858   ,  10 508   ,  4 981   ,  6 380   ,  11 361   ,  5 449   ,  7 137   ,  12 586   ,  5 734   ,  7 617   ,  13 351   ,  5 771   ,  7 766   ,  13 537   ,  6 020   ,  8 177   ,  14 197   ,  6 152   ,  8 410   ,  14 562   ,  6 126   ,  8 413   ,  14 539   ,  6 203   ,  8 531   ,  14 734   ,  6 443   ,  8 896   ,  15 339   ,  6 574   ,  9 149   ,  15 723   ,  6 840   ,  9 748   ,  16 588   
,49,  4 064   ,  5 272   ,  9 336   ,  4 147   ,  5 305   ,  9 452   ,  4 171   ,  5 238   ,  9 409   ,  4 259   ,  5 328   ,  9 587   ,  4 474   ,  5 597   ,  10 071   ,  4 650   ,  5 833   ,  10 483   ,  4 981   ,  6 347   ,  11 328   ,  5 452   ,  7 102   ,  12 554   ,  5 599   ,  7 406   ,  13 005   ,  5 789   ,  7 750   ,  13 539   ,  6 036   ,  8 151   ,  14 187   ,  6 170   ,  8 383   ,  14 553   ,  6 145   ,  8 388   ,  14 533   ,  6 224   ,  8 506   ,  14 730   ,  6 466   ,  8 871   ,  15 337   ,  6 598   ,  9 122   ,  15 720   
,50,  3 962   ,  5 083   ,  9 045   ,  4 042   ,  5 213   ,  9 255   ,  4 127   ,  5 245   ,  9 372   ,  4 152   ,  5 180   ,  9 332   ,  4 242   ,  5 271   ,  9 513   ,  4 458   ,  5 537   ,  9 995   ,  4 633   ,  5 765   ,  10 398   ,  4 966   ,  6 274   ,  11 240   ,  5 303   ,  6 861   ,  12 164   ,  5 597   ,  7 342   ,  12 939   ,  5 784   ,  7 675   ,  13 459   ,  6 033   ,  8 073   ,  14 106   ,  6 169   ,  8 304   ,  14 473   ,  6 145   ,  8 309   ,  14 454   ,  6 225   ,  8 427   ,  14 652   ,  6 468   ,  8 788   ,  15 256   
,51,  3 906   ,  4 963   ,  8 869   ,  3 942   ,  5 050   ,  8 992   ,  4 023   ,  5 180   ,  9 203   ,  4 110   ,  5 214   ,  9 324   ,  4 138   ,  5 149   ,  9 287   ,  4 229   ,  5 240   ,  9 469   ,  4 443   ,  5 499   ,  9 942   ,  4 620   ,  5 727   ,  10 347   ,  4 830   ,  6 093   ,  10 923   ,  5 304   ,  6 837   ,  12 141   ,  5 595   ,  7 308   ,  12 903   ,  5 783   ,  7 640   ,  13 423   ,  6 034   ,  8 036   ,  14 070   ,  6 171   ,  8 267   ,  14 438   ,  6 148   ,  8 273   ,  14 421   ,  6 229   ,  8 390   ,  14 619   
,52,  3 780   ,  4 685   ,  8 465   ,  3 860   ,  4 832   ,  8 692   ,  3 896   ,  4 917   ,  8 813   ,  3 979   ,  5 044   ,  9 023   ,  4 067   ,  5 078   ,  9 145   ,  4 096   ,  5 015   ,  9 111   ,  4 185   ,  5 098   ,  9 283   ,  4 399   ,  5 352   ,  9 751   ,  4 462   ,  5 450   ,  9 912   ,  4 797   ,  5 948   ,  10 745   ,  5 265   ,  6 666   ,  11 931   ,  5 555   ,  7 125   ,  12 680   ,  5 744   ,  7 450   ,  13 194   ,  5 995   ,  7 837   ,  13 832   ,  6 132   ,  8 062   ,  14 194   ,  6 110   ,  8 067   ,  14 177   
,53,  3 293   ,  4 013   ,  7 306   ,  3 603   ,  4 488   ,  8 091   ,  3 681   ,  4 629   ,  8 310   ,  3 718   ,  4 712   ,  8 430   ,  3 798   ,  4 834   ,  8 632   ,  3 884   ,  4 866   ,  8 750   ,  3 910   ,  4 801   ,  8 711   ,  3 997   ,  4 882   ,  8 879   ,  4 102   ,  5 017   ,  9 119   ,  4 277   ,  5 239   ,  9 516   ,  4 596   ,  5 711   ,  10 307   ,  5 046   ,  6 400   ,  11 446   ,  5 327   ,  6 842   ,  12 169   ,  5 509   ,  7 154   ,  12 663   ,  5 752   ,  7 526   ,  13 278   ,  5 884   ,  7 742   ,  13 626   
,54,  3 044   ,  3 611   ,  6 655   ,  3 257   ,  3 958   ,  7 215   ,  3 566   ,  4 428   ,  7 994   ,  3 645   ,  4 568   ,  8 213   ,  3 683   ,  4 650   ,  8 333   ,  3 764   ,  4 771   ,  8 535   ,  3 848   ,  4 798   ,  8 646   ,  3 876   ,  4 735   ,  8 611   ,  3 866   ,  4 714   ,  8 580   ,  4 077   ,  4 961   ,  9 038   ,  4 249   ,  5 175   ,  9 424   ,  4 567   ,  5 641   ,  10 208   ,  5 016   ,  6 323   ,  11 339   ,  5 297   ,  6 760   ,  12 057   ,  5 480   ,  7 069   ,  12 549   ,  5 722   ,  7 436   ,  13 158   
,55,  2 954   ,  3 491   ,  6 445   ,  2 981   ,  3 542   ,  6 523   ,  3 191   ,  3 884   ,  7 075   ,  3 497   ,  4 346   ,  7 843   ,  3 576   ,  4 484   ,  8 060   ,  3 615   ,  4 564   ,  8 179   ,  3 694   ,  4 679   ,  8 373   ,  3 778   ,  4 707   ,  8 485   ,  3 712   ,  4 546   ,  8 258   ,  3 805   ,  4 635   ,  8 440   ,  4 010   ,  4 873   ,  8 883   ,  4 180   ,  5 083   ,  9 263   ,  4 495   ,  5 542   ,  10 037   ,  4 939   ,  6 213   ,  11 152   ,  5 217   ,  6 643   ,  11 860   ,  5 398   ,  6 945   ,  12 343   
,56,  2 799   ,  3 316   ,  6 115   ,  2 905   ,  3 438   ,  6 343   ,  2 933   ,  3 489   ,  6 422   ,  3 142   ,  3 827   ,  6 969   ,  3 445   ,  4 282   ,  7 727   ,  3 524   ,  4 419   ,  7 943   ,  3 562   ,  4 494   ,  8 056   ,  3 641   ,  4 608   ,  8 249   ,  3 634   ,  4 537   ,  8 171   ,  3 670   ,  4 490   ,  8 160   ,  3 760   ,  4 572   ,  8 332   ,  3 964   ,  4 808   ,  8 772   ,  4 134   ,  5 015   ,  9 149   ,  4 446   ,  5 469   ,  9 915   ,  4 888   ,  6 131   ,  11 019   ,  5 164   ,  6 555   ,  11 719   
,57,  2 795   ,  3 351   ,  6 146   ,  2 840   ,  3 384   ,  6 224   ,  2 949   ,  3 509   ,  6 458   ,  2 979   ,  3 562   ,  6 541   ,  3 193   ,  3 908   ,  7 101   ,  3 504   ,  4 374   ,  7 878   ,  3 583   ,  4 509   ,  8 092   ,  3 623   ,  4 587   ,  8 210   ,  3 614   ,  4 605   ,  8 219   ,  3 707   ,  4 645   ,  8 352   ,  3 741   ,  4 591   ,  8 332   ,  3 834   ,  4 676   ,  8 510   ,  4 043   ,  4 917   ,  8 960   ,  4 217   ,  5 130   ,  9 347   ,  4 538   ,  5 595   ,  10 133   ,  4 990   ,  6 273   ,  11 263   
,58,  2 983   ,  3 640   ,  6 623   ,  2 867   ,  3 410   ,  6 277   ,  2 914   ,  3 444   ,  6 358   ,  3 028   ,  3 572   ,  6 600   ,  3 060   ,  3 627   ,  6 687   ,  3 282   ,  3 980   ,  7 262   ,  3 601   ,  4 451   ,  8 052   ,  3 684   ,  4 590   ,  8 274   ,  3 632   ,  4 570   ,  8 202   ,  3 724   ,  4 700   ,  8 424   ,  3 817   ,  4 735   ,  8 552   ,  3 853   ,  4 681   ,  8 534   ,  3 950   ,  4 769   ,  8 719   ,  4 167   ,  5 016   ,  9 183   ,  4 348   ,  5 234   ,  9 582   ,  4 679   ,  5 708   ,  10 387   
,59,  2 963   ,  3 680   ,  6 643   ,  2 946   ,  3 597   ,  6 543   ,  2 832   ,  3 370   ,  6 202   ,  2 880   ,  3 405   ,  6 285   ,  2 995   ,  3 532   ,  6 527   ,  3 028   ,  3 587   ,  6 615   ,  3 247   ,  3 932   ,  7 179   ,  3 564   ,  4 399   ,  7 963   ,  3 556   ,  4 440   ,  7 996   ,  3 606   ,  4 530   ,  8 136   ,  3 694   ,  4 653   ,  8 347   ,  3 788   ,  4 689   ,  8 477   ,  3 825   ,  4 636   ,  8 461   ,  3 922   ,  4 723   ,  8 645   ,  4 138   ,  4 969   ,  9 107   ,  4 319   ,  5 185   ,  9 504   
,60,  2 830   ,  3 514   ,  6 344   ,  2 954   ,  3 691   ,  6 645   ,  2 938   ,  3 608   ,  6 546   ,  2 826   ,  3 382   ,  6 208   ,  2 875   ,  3 417   ,  6 292   ,  2 991   ,  3 545   ,  6 536   ,  3 023   ,  3 597   ,  6 620   ,  3 244   ,  3 945   ,  7 189   ,  3 473   ,  4 322   ,  7 795   ,  3 564   ,  4 470   ,  8 034   ,  3 612   ,  4 555   ,  8 167   ,  3 701   ,  4 679   ,  8 380   ,  3 796   ,  4 716   ,  8 512   ,  3 835   ,  4 664   ,  8 499   ,  3 933   ,  4 752   ,  8 685   ,  4 151   ,  4 999   ,  9 150   
,61,  2 849   ,  3 457   ,  6 306   ,  2 861   ,  3 518   ,  6 379   ,  2 987   ,  3 696   ,  6 683   ,  2 973   ,  3 614   ,  6 587   ,  2 861   ,  3 387   ,  6 248   ,  2 912   ,  3 423   ,  6 335   ,  3 028   ,  3 549   ,  6 577   ,  3 062   ,  3 601   ,  6 663   ,  3 205   ,  3 868   ,  7 073   ,  3 529   ,  4 340   ,  7 869   ,  3 619   ,  4 483   ,  8 102   ,  3 668   ,  4 570   ,  8 238   ,  3 760   ,  4 695   ,  8 455   ,  3 858   ,  4 733   ,  8 591   ,  3 898   ,  4 681   ,  8 579   ,  3 999   ,  4 770   ,  8 769   
,62,  2 662   ,  3 190   ,  5 852   ,  2 736   ,  3 353   ,  6 089   ,  2 748   ,  3 413   ,  6 161   ,  2 871   ,  3 587   ,  6 458   ,  2 859   ,  3 507   ,  6 366   ,  2 752   ,  3 288   ,  6 040   ,  2 800   ,  3 320   ,  6 120   ,  2 913   ,  3 442   ,  6 355   ,  2 874   ,  3 422   ,  6 296   ,  3 093   ,  3 764   ,  6 857   ,  3 404   ,  4 218   ,  7 622   ,  3 492   ,  4 358   ,  7 850   ,  3 540   ,  4 443   ,  7 983   ,  3 631   ,  4 565   ,  8 196   ,  3 726   ,  4 602   ,  8 328   ,  3 765   ,  4 552   ,  8 317   
,63,  2 307   ,  2 696   ,  5 003   ,  2 568   ,  3 142   ,  5 710   ,  2 640   ,  3 304   ,  5 944   ,  2 654   ,  3 363   ,  6 017   ,  2 774   ,  3 535   ,  6 309   ,  2 763   ,  3 458   ,  6 221   ,  2 658   ,  3 238   ,  5 896   ,  2 706   ,  3 271   ,  5 977   ,  2 750   ,  3 325   ,  6 075   ,  2 789   ,  3 384   ,  6 173   ,  3 000   ,  3 718   ,  6 718   ,  3 303   ,  4 168   ,  7 471   ,  3 390   ,  4 307   ,  7 697   ,  3 438   ,  4 392   ,  7 830   ,  3 527   ,  4 513   ,  8 040   ,  3 621   ,  4 550   ,  8 171   
,64,  2 077   ,  2 344   ,  4 421   ,  2 249   ,  2 663   ,  4 912   ,  2 506   ,  3 105   ,  5 611   ,  2 578   ,  3 266   ,  5 844   ,  2 592   ,  3 326   ,  5 918   ,  2 711   ,  3 497   ,  6 208   ,  2 700   ,  3 417   ,  6 117   ,  2 599   ,  3 201   ,  5 800   ,  2 583   ,  3 170   ,  5 753   ,  2 696   ,  3 297   ,  5 993   ,  2 733   ,  3 352   ,  6 085   ,  2 941   ,  3 683   ,  6 624   ,  3 240   ,  4 130   ,  7 370   ,  3 326   ,  4 269   ,  7 595   ,  3 374   ,  4 353   ,  7 727   ,  3 462   ,  4 474   ,  7 936   
,65,  1 985   ,  2 229   ,  4 214   ,  2 009   ,  2 298   ,  4 307   ,  2 178   ,  2 612   ,  4 790   ,  2 428   ,  3 047   ,  5 475   ,  2 499   ,  3 206   ,  5 705   ,  2 514   ,  3 265   ,  5 779   ,  2 629   ,  3 430   ,  6 059   ,  2 619   ,  3 353   ,  5 972   ,  2 460   ,  3 078   ,  5 538   ,  2 513   ,  3 118   ,  5 631   ,  2 621   ,  3 240   ,  5 861   ,  2 658   ,  3 294   ,  5 952   ,  2 861   ,  3 621   ,  6 482   ,  3 153   ,  4 061   ,  7 214   ,  3 238   ,  4 198   ,  7 436   ,  3 286   ,  4 281   ,  7 567   
,66,  1 791   ,  2 057   ,  3 848   ,  1 870   ,  2 171   ,  4 041   ,  1 894   ,  2 239   ,  4 133   ,  2 054   ,  2 545   ,  4 599   ,  2 291   ,  2 970   ,  5 261   ,  2 360   ,  3 125   ,  5 485   ,  2 374   ,  3 180   ,  5 554   ,  2 484   ,  3 342   ,  5 826   ,  2 414   ,  3 202   ,  5 616   ,  2 331   ,  3 009   ,  5 340   ,  2 379   ,  3 045   ,  5 424   ,  2 482   ,  3 164   ,  5 646   ,  2 518   ,  3 218   ,  5 736   ,  2 712   ,  3 538   ,  6 250   ,  2 990   ,  3 969   ,  6 959   ,  3 071   ,  4 103   ,  7 174   
