KOULSÉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,29,  9 449   ,  13 008   ,  22 457   ,  9 331   ,  13 046   ,  22 377   ,  9 044   ,  12 762   ,  21 806   ,  9 057   ,  12 834   ,  21 891   ,  9 172   ,  13 067   ,  22 239   ,  9 333   ,  13 373   ,  22 706   ,  9 689   ,  13 928   ,  23 617   ,  10 282   ,  14 915   ,  25 197   ,  11 836   ,  17 324   ,  29 160   ,  12 416   ,  18 041   ,  30 457   ,  13 106   ,  18 650   ,  31 756   ,  13 698   ,  18 682   ,  32 380   ,  14 202   ,  18 363   ,  32 565   ,  15 025   ,  18 593   ,  33 618   ,  16 245   ,  19 365   ,  35 610   ,  17 249   ,  20 047   ,  37 296   
,30,  8 993   ,  12 328   ,  21 321   ,  9 107   ,  12 766   ,  21 873   ,  8 994   ,  12 806   ,  21 800   ,  8 718   ,  12 529   ,  21 247   ,  8 732   ,  12 601   ,  21 333   ,  8 845   ,  12 831   ,  21 676   ,  8 996   ,  13 120   ,  22 116   ,  9 344   ,  13 667   ,  23 011   ,  10 815   ,  15 973   ,  26 788   ,  11 459   ,  17 055   ,  28 514   ,  12 002   ,  17 727   ,  29 729   ,  12 680   ,  18 338   ,  31 018   ,  13 258   ,  18 373   ,  31 631   ,  13 749   ,  18 060   ,  31 809   ,  14 551   ,  18 288   ,  32 839   ,  15 738   ,  19 048   ,  34 786   
,31,  8 837   ,  11 993   ,  20 830   ,  8 902   ,  12 427   ,  21 329   ,  9 018   ,  12 872   ,  21 890   ,  8 907   ,  12 914   ,  21 821   ,  8 634   ,  12 637   ,  21 271   ,  8 650   ,  12 710   ,  21 360   ,  8 757   ,  12 931   ,  21 688   ,  8 910   ,  13 224   ,  22 134   ,  10 095   ,  15 035   ,  25 130   ,  10 750   ,  16 147   ,  26 897   ,  11 374   ,  17 209   ,  28 583   ,  11 923   ,  17 901   ,  29 824   ,  12 602   ,  18 522   ,  31 124   ,  13 181   ,  18 558   ,  31 739   ,  13 672   ,  18 244   ,  31 916   ,  14 474   ,  18 474   ,  32 948   
,32,  8 503   ,  11 270   ,  19 773   ,  8 696   ,  11 865   ,  20 561   ,  8 762   ,  12 297   ,  21 059   ,  8 879   ,  12 740   ,  21 619   ,  8 771   ,  12 784   ,  21 555   ,  8 502   ,  12 509   ,  21 011   ,  8 513   ,  12 571   ,  21 084   ,  8 622   ,  12 791   ,  21 413   ,  9 572   ,  14 283   ,  23 855   ,  9 974   ,  14 920   ,  24 894   ,  10 606   ,  15 993   ,  26 599   ,  11 231   ,  17 058   ,  28 289   ,  11 779   ,  17 747   ,  29 526   ,  12 454   ,  18 364   ,  30 818   ,  13 029   ,  18 402   ,  31 431   ,  13 517   ,  18 090   ,  31 607   
,33,  7 666   ,  9 976   ,  17 642   ,  8 100   ,  10 900   ,  19 000   ,  8 287   ,  11 478   ,  19 765   ,  8 351   ,  11 897   ,  20 248   ,  8 465   ,  12 328   ,  20 793   ,  8 363   ,  12 370   ,  20 733   ,  8 100   ,  12 093   ,  20 193   ,  8 113   ,  12 154   ,  20 267   ,  8 973   ,  13 518   ,  22 491   ,  9 156   ,  13 863   ,  23 019   ,  9 526   ,  14 453   ,  23 979   ,  10 139   ,  15 504   ,  25 643   ,  10 741   ,  16 539   ,  27 280   ,  11 268   ,  17 209   ,  28 477   ,  11 917   ,  17 810   ,  29 727   ,  12 470   ,  17 846   ,  30 316   
,34,  7 300   ,  9 359   ,  16 659   ,  7 559   ,  9 963   ,  17 522   ,  7 992   ,  10 890   ,  18 882   ,  8 179   ,  11 469   ,  19 648   ,  8 246   ,  11 891   ,  20 137   ,  8 360   ,  12 322   ,  20 682   ,  8 255   ,  12 354   ,  20 609   ,  7 996   ,  12 080   ,  20 076   ,  8 746   ,  13 268   ,  22 014   ,  8 882   ,  13 539   ,  22 421   ,  9 049   ,  13 857   ,  22 906   ,  9 422   ,  14 458   ,  23 880   ,  10 033   ,  15 514   ,  25 547   ,  10 633   ,  16 552   ,  27 185   ,  11 158   ,  17 224   ,  28 382   ,  11 805   ,  17 825   ,  29 630   
,35,  7 187   ,  9 085   ,  16 272   ,  7 306   ,  9 337   ,  16 643   ,  7 569   ,  9 943   ,  17 512   ,  8 008   ,  10 870   ,  18 878   ,  8 198   ,  11 451   ,  19 649   ,  8 268   ,  11 873   ,  20 141   ,  8 379   ,  12 294   ,  20 673   ,  8 275   ,  12 327   ,  20 602   ,  8 750   ,  13 171   ,  21 921   ,  8 788   ,  13 275   ,  22 063   ,  8 911   ,  13 519   ,  22 430   ,  9 085   ,  13 849   ,  22 934   ,  9 464   ,  14 452   ,  23 916   ,  10 081   ,  15 509   ,  25 590   ,  10 688   ,  16 549   ,  27 237   ,  11 218   ,  17 222   ,  28 440   
,36,  6 888   ,  8 706   ,  15 594   ,  7 123   ,  9 073   ,  16 196   ,  7 244   ,  9 327   ,  16 571   ,  7 508   ,  9 935   ,  17 443   ,  7 947   ,  10 864   ,  18 811   ,  8 139   ,  11 446   ,  19 585   ,  8 204   ,  11 858   ,  20 062   ,  8 317   ,  12 280   ,  20 597   ,  8 967   ,  13 453   ,  22 420   ,  8 707   ,  13 191   ,  21 898   ,  8 731   ,  13 269   ,  22 000   ,  8 859   ,  13 524   ,  22 383   ,  9 034   ,  13 856   ,  22 890   ,  9 413   ,  14 461   ,  23 874   ,  10 031   ,  15 521   ,  25 552   ,  10 638   ,  16 563   ,  27 201   
,37,  6 804   ,  8 603   ,  15 407   ,  6 869   ,  8 721   ,  15 590   ,  7 108   ,  9 091   ,  16 199   ,  7 232   ,  9 348   ,  16 580   ,  7 499   ,  9 959   ,  17 458   ,  7 942   ,  10 892   ,  18 834   ,  8 131   ,  11 466   ,  19 597   ,  8 198   ,  11 881   ,  20 079   ,  9 070   ,  13 439   ,  22 509   ,  8 982   ,  13 516   ,  22 498   ,  8 706   ,  13 226   ,  21 932   ,  8 736   ,  13 315   ,  22 051   ,  8 866   ,  13 573   ,  22 439   ,  9 044   ,  13 908   ,  22 952   ,  9 426   ,  14 519   ,  23 945   ,  10 048   ,  15 584   ,  25 632   
,38,  6 913   ,  8 825   ,  15 738   ,  6 869   ,  8 828   ,  15 697   ,  6 938   ,  8 952   ,  15 890   ,  7 183   ,  9 334   ,  16 517   ,  7 311   ,  9 600   ,  16 911   ,  7 584   ,  10 229   ,  17 813   ,  8 030   ,  11 179   ,  19 209   ,  8 224   ,  11 770   ,  19 994   ,  9 045   ,  13 311   ,  22 356   ,  9 196   ,  13 826   ,  23 022   ,  9 091   ,  13 878   ,  22 969   ,  8 817   ,  13 591   ,  22 408   ,  8 848   ,  13 685   ,  22 533   ,  8 982   ,  13 953   ,  22 935   ,  9 164   ,  14 300   ,  23 464   ,  9 553   ,  14 928   ,  24 481   
,39,  6 787   ,  8 634   ,  15 421   ,  6 917   ,  8 879   ,  15 796   ,  6 875   ,  8 884   ,  15 759   ,  6 947   ,  9 010   ,  15 957   ,  7 195   ,  9 397   ,  16 592   ,  7 326   ,  9 665   ,  16 991   ,  7 597   ,  10 290   ,  17 887   ,  8 048   ,  11 247   ,  19 295   ,  8 989   ,  12 924   ,  21 913   ,  9 090   ,  13 432   ,  22 522   ,  9 228   ,  13 925   ,  23 153   ,  9 128   ,  13 987   ,  23 115   ,  8 853   ,  13 700   ,  22 553   ,  8 886   ,  13 797   ,  22 683   ,  9 022   ,  14 069   ,  23 091   ,  9 206   ,  14 419   ,  23 625   
,40,  6 385   ,  8 188   ,  14 573   ,  6 636   ,  8 609   ,  15 245   ,  6 766   ,  8 855   ,  15 621   ,  6 726   ,  8 862   ,  15 588   ,  6 798   ,  8 990   ,  15 788   ,  7 044   ,  9 376   ,  16 420   ,  7 168   ,  9 635   ,  16 803   ,  7 436   ,  10 260   ,  17 696   ,  8 595   ,  12 239   ,  20 834   ,  8 829   ,  12 926   ,  21 755   ,  8 913   ,  13 407   ,  22 320   ,  9 054   ,  13 910   ,  22 964   ,  8 958   ,  13 974   ,  22 932   ,  8 688   ,  13 690   ,  22 378   ,  8 721   ,  13 788   ,  22 509   ,  8 855   ,  14 060   ,  22 915   
,41,  6 219   ,  7 895   ,  14 114   ,  6 408   ,  8 252   ,  14 660   ,  6 663   ,  8 679   ,  15 342   ,  6 796   ,  8 929   ,  15 725   ,  6 759   ,  8 937   ,  15 696   ,  6 833   ,  9 066   ,  15 899   ,  7 077   ,  9 447   ,  16 524   ,  7 205   ,  9 710   ,  16 915   ,  8 154   ,  11 285   ,  19 439   ,  8 666   ,  12 373   ,  21 039   ,  8 888   ,  13 042   ,  21 930   ,  8 979   ,  13 537   ,  22 516   ,  9 124   ,  14 047   ,  23 171   ,  9 027   ,  14 114   ,  23 141   ,  8 755   ,  13 828   ,  22 583   ,  8 790   ,  13 927   ,  22 717   
,42,  5 836   ,  7 386   ,  13 222   ,  6 134   ,  7 893   ,  14 027   ,  6 323   ,  8 252   ,  14 575   ,  6 578   ,  8 680   ,  15 258   ,  6 711   ,  8 932   ,  15 643   ,  6 676   ,  8 941   ,  15 617   ,  6 746   ,  9 061   ,  15 807   ,  6 989   ,  9 444   ,  16 433   ,  7 764   ,  10 596   ,  18 360   ,  8 080   ,  11 318   ,  19 398   ,  8 575   ,  12 384   ,  20 959   ,  8 801   ,  13 062   ,  21 863   ,  8 893   ,  13 561   ,  22 454   ,  9 037   ,  14 073   ,  23 110   ,  8 942   ,  14 142   ,  23 084   ,  8 673   ,  13 856   ,  22 529   
,43,  5 058   ,  6 275   ,  11 333   ,  5 525   ,  7 029   ,  12 554   ,  5 811   ,  7 513   ,  13 324   ,  5 992   ,  7 855   ,  13 847   ,  6 237   ,  8 265   ,  14 502   ,  6 365   ,  8 505   ,  14 870   ,  6 328   ,  8 504   ,  14 832   ,  6 396   ,  8 620   ,  15 016   ,  7 237   ,  9 817   ,  17 054   ,  7 389   ,  10 120   ,  17 509   ,  7 677   ,  10 787   ,  18 464   ,  8 155   ,  11 812   ,  19 967   ,  8 372   ,  12 461   ,  20 833   ,  8 461   ,  12 939   ,  21 400   ,  8 600   ,  13 429   ,  22 029   ,  8 510   ,  13 494   ,  22 004   
,44,  4 637   ,  5 733   ,  10 370   ,  4 962   ,  6 248   ,  11 210   ,  5 425   ,  7 001   ,  12 426   ,  5 708   ,  7 485   ,  13 193   ,  5 889   ,  7 828   ,  13 717   ,  6 131   ,  8 236   ,  14 367   ,  6 254   ,  8 467   ,  14 721   ,  6 220   ,  8 468   ,  14 688   ,  6 865   ,  9 379   ,  16 244   ,  7 135   ,  9 804   ,  16 939   ,  7 273   ,  10 087   ,  17 360   ,  7 563   ,  10 759   ,  18 322   ,  8 036   ,  11 784   ,  19 820   ,  8 251   ,  12 433   ,  20 684   ,  8 341   ,  12 911   ,  21 252   ,  8 479   ,  13 401   ,  21 880   
,45,  4 432   ,  5 488   ,  9 920   ,  4 604   ,  5 723   ,  10 327   ,  4 930   ,  6 238   ,  11 168   ,  5 393   ,  6 992   ,  12 385   ,  5 678   ,  7 477   ,  13 155   ,  5 859   ,  7 820   ,  13 679   ,  6 098   ,  8 220   ,  14 318   ,  6 223   ,  8 452   ,  14 675   ,  6 757   ,  9 236   ,  15 993   ,  6 850   ,  9 390   ,  16 240   ,  7 108   ,  9 796   ,  16 904   ,  7 252   ,  10 085   ,  17 337   ,  7 543   ,  10 760   ,  18 303   ,  8 017   ,  11 787   ,  19 804   ,  8 234   ,  12 438   ,  20 672   ,  8 324   ,  12 916   ,  21 240   
,46,  4 155   ,  5 239   ,  9 394   ,  4 363   ,  5 507   ,  9 870   ,  4 535   ,  5 745   ,  10 280   ,  4 858   ,  6 264   ,  11 122   ,  5 318   ,  7 022   ,  12 340   ,  5 601   ,  7 509   ,  13 110   ,  5 777   ,  7 846   ,  13 623   ,  6 015   ,  8 249   ,  14 264   ,  6 702   ,  9 267   ,  15 969   ,  6 684   ,  9 296   ,  15 980   ,  6 765   ,  9 432   ,  16 197   ,  7 026   ,  9 846   ,  16 872   ,  7 169   ,  10 139   ,  17 308   ,  7 459   ,  10 819   ,  18 278   ,  7 930   ,  11 853   ,  19 783   ,  8 145   ,  12 509   ,  20 654   
,47,  4 139   ,  5 117   ,  9 256   ,  4 229   ,  5 211   ,  9 440   ,  4 443   ,  5 479   ,  9 922   ,  4 620   ,  5 717   ,  10 337   ,  4 953   ,  6 234   ,  11 187   ,  5 424   ,  6 990   ,  12 414   ,  5 710   ,  7 468   ,  13 178   ,  5 893   ,  7 804   ,  13 697   ,  6 697   ,  8 963   ,  15 660   ,  6 855   ,  9 244   ,  16 099   ,  6 825   ,  9 254   ,  16 079   ,  6 913   ,  9 396   ,  16 309   ,  7 181   ,  9 811   ,  16 992   ,  7 329   ,  10 105   ,  17 434   ,  7 627   ,  10 784   ,  18 411   ,  8 110   ,  11 815   ,  19 925   
,48,  4 324   ,  5 331   ,  9 655   ,  4 354   ,  5 270   ,  9 624   ,  4 451   ,  5 368   ,  9 819   ,  4 679   ,  5 647   ,  10 326   ,  4 868   ,  5 893   ,  10 761   ,  5 221   ,  6 427   ,  11 648   ,  5 717   ,  7 199   ,  12 916   ,  6 022   ,  7 693   ,  13 715   ,  6 776   ,  8 777   ,  15 553   ,  7 078   ,  9 257   ,  16 335   ,  7 233   ,  9 528   ,  16 761   ,  7 206   ,  9 546   ,  16 752   ,  7 301   ,  9 694   ,  16 995   ,  7 586   ,  10 125   ,  17 711   ,  7 744   ,  10 429   ,  18 173   ,  8 060   ,  11 131   ,  19 191   
,49,  4 281   ,  5 276   ,  9 557   ,  4 376   ,  5 316   ,  9 692   ,  4 408   ,  5 256   ,  9 664   ,  4 508   ,  5 355   ,  9 863   ,  4 741   ,  5 634   ,  10 375   ,  4 934   ,  5 879   ,  10 813   ,  5 290   ,  6 407   ,  11 697   ,  5 796   ,  7 177   ,  12 973   ,  6 655   ,  8 374   ,  15 029   ,  6 890   ,  8 779   ,  15 669   ,  7 185   ,  9 240   ,  16 425   ,  7 348   ,  9 517   ,  16 865   ,  7 322   ,  9 537   ,  16 859   ,  7 419   ,  9 687   ,  17 106   ,  7 710   ,  10 118   ,  17 828   ,  7 872   ,  10 422   ,  18 294   
,50,  4 183   ,  5 039   ,  9 222   ,  4 274   ,  5 175   ,  9 449   ,  4 372   ,  5 215   ,  9 587   ,  4 405   ,  5 158   ,  9 563   ,  4 506   ,  5 256   ,  9 762   ,  4 742   ,  5 529   ,  10 271   ,  4 933   ,  5 765   ,  10 698   ,  5 291   ,  6 282   ,  11 573   ,  6 319   ,  7 687   ,  14 006   ,  6 677   ,  8 240   ,  14 917   ,  6 900   ,  8 621   ,  15 521   ,  7 201   ,  9 080   ,  16 281   ,  7 367   ,  9 355   ,  16 722   ,  7 341   ,  9 375   ,  16 716   ,  7 440   ,  9 523   ,  16 963   ,  7 734   ,  9 947   ,  17 681   
,51,  4 141   ,  4 903   ,  9 044   ,  4 186   ,  4 996   ,  9 182   ,  4 279   ,  5 132   ,  9 411   ,  4 378   ,  5 173   ,  9 551   ,  4 413   ,  5 117   ,  9 530   ,  4 516   ,  5 214   ,  9 730   ,  4 750   ,  5 480   ,  10 230   ,  4 943   ,  5 714   ,  10 657   ,  5 779   ,  6 803   ,  12 582   ,  6 353   ,  7 646   ,  13 999   ,  6 702   ,  8 179   ,  14 881   ,  6 932   ,  8 563   ,  15 495   ,  7 236   ,  9 021   ,  16 257   ,  7 403   ,  9 295   ,  16 698   ,  7 379   ,  9 316   ,  16 695   ,  7 479   ,  9 464   ,  16 943   
,52,  4 005   ,  4 762   ,  8 767   ,  4 096   ,  4 919   ,  9 015   ,  4 142   ,  5 013   ,  9 155   ,  4 236   ,  5 150   ,  9 386   ,  4 336   ,  5 192   ,  9 528   ,  4 371   ,  5 136   ,  9 507   ,  4 471   ,  5 228   ,  9 699   ,  4 705   ,  5 495   ,  10 200   ,  5 336   ,  6 261   ,  11 597   ,  5 743   ,  6 844   ,  12 587   ,  6 303   ,  7 677   ,  13 980   ,  6 655   ,  8 218   ,  14 873   ,  6 884   ,  8 605   ,  15 489   ,  7 188   ,  9 066   ,  16 254   ,  7 356   ,  9 342   ,  16 698   ,  7 332   ,  9 363   ,  16 695   
,53,  3 448   ,  3 920   ,  7 368   ,  3 779   ,  4 390   ,  8 169   ,  3 867   ,  4 535   ,  8 402   ,  3 911   ,  4 622   ,  8 533   ,  4 001   ,  4 749   ,  8 750   ,  4 096   ,  4 788   ,  8 884   ,  4 128   ,  4 730   ,  8 858   ,  4 224   ,  4 816   ,  9 040   ,  4 846   ,  5 538   ,  10 384   ,  5 060   ,  5 793   ,  10 853   ,  5 437   ,  6 320   ,  11 757   ,  5 973   ,  7 093   ,  13 066   ,  6 308   ,  7 594   ,  13 902   ,  6 527   ,  7 952   ,  14 479   ,  6 817   ,  8 379   ,  15 196   ,  6 977   ,  8 634   ,  15 611   
,54,  3 192   ,  3 532   ,  6 724   ,  3 421   ,  3 878   ,  7 299   ,  3 752   ,  4 344   ,  8 096   ,  3 840   ,  4 488   ,  8 328   ,  3 886   ,  4 575   ,  8 461   ,  3 976   ,  4 701   ,  8 677   ,  4 069   ,  4 734   ,  8 803   ,  4 102   ,  4 678   ,  8 780   ,  4 575   ,  5 211   ,  9 786   ,  4 830   ,  5 494   ,  10 324   ,  5 034   ,  5 735   ,  10 769   ,  5 414   ,  6 261   ,  11 675   ,  5 950   ,  7 028   ,  12 978   ,  6 285   ,  7 526   ,  13 811   ,  6 505   ,  7 882   ,  14 387   ,  6 795   ,  8 305   ,  15 100   
,55,  3 180   ,  3 514   ,  6 694   ,  3 215   ,  3 570   ,  6 785   ,  3 447   ,  3 921   ,  7 368   ,  3 782   ,  4 394   ,  8 176   ,  3 873   ,  4 540   ,  8 413   ,  3 920   ,  4 628   ,  8 548   ,  4 010   ,  4 751   ,  8 761   ,  4 104   ,  4 785   ,  8 889   ,  4 509   ,  5 172   ,  9 681   ,  4 628   ,  5 282   ,  9 910   ,  4 878   ,  5 558   ,  10 436   ,  5 088   ,  5 805   ,  10 893   ,  5 474   ,  6 339   ,  11 813   ,  6 017   ,  7 117   ,  13 134   ,  6 358   ,  7 622   ,  13 980   ,  6 582   ,  7 983   ,  14 565   
,56,  3 044   ,  3 338   ,  6 382   ,  3 165   ,  3 465   ,  6 630   ,  3 201   ,  3 522   ,  6 723   ,  3 434   ,  3 869   ,  7 303   ,  3 771   ,  4 336   ,  8 107   ,  3 862   ,  4 481   ,  8 343   ,  3 907   ,  4 563   ,  8 470   ,  3 998   ,  4 685   ,  8 683   ,  4 461   ,  5 161   ,  9 622   ,  4 511   ,  5 116   ,  9 627   ,  4 622   ,  5 214   ,  9 836   ,  4 875   ,  5 490   ,  10 365   ,  5 087   ,  5 736   ,  10 823   ,  5 474   ,  6 265   ,  11 739   ,  6 020   ,  7 035   ,  13 055   ,  6 362   ,  7 534   ,  13 896   
,57,  2 978   ,  3 280   ,  6 258   ,  3 030   ,  3 316   ,  6 346   ,  3 152   ,  3 444   ,  6 596   ,  3 189   ,  3 501   ,  6 690   ,  3 423   ,  3 847   ,  7 270   ,  3 760   ,  4 312   ,  8 072   ,  3 849   ,  4 451   ,  8 300   ,  3 895   ,  4 534   ,  8 429   ,  4 344   ,  5 092   ,  9 436   ,  4 461   ,  5 145   ,  9 606   ,  4 503   ,  5 090   ,  9 593   ,  4 617   ,  5 191   ,  9 808   ,  4 871   ,  5 468   ,  10 339   ,  5 084   ,  5 713   ,  10 797   ,  5 473   ,  6 241   ,  11 714   ,  6 020   ,  7 009   ,  13 029   
,58,  3 204   ,  3 608   ,  6 812   ,  3 085   ,  3 385   ,  6 470   ,  3 141   ,  3 424   ,  6 565   ,  3 269   ,  3 557   ,  6 826   ,  3 308   ,  3 617   ,  6 925   ,  3 552   ,  3 975   ,  7 527   ,  3 901   ,  4 451   ,  8 352   ,  3 995   ,  4 596   ,  8 591   ,  4 403   ,  5 120   ,  9 523   ,  4 520   ,  5 274   ,  9 794   ,  4 633   ,  5 318   ,  9 951   ,  4 680   ,  5 265   ,  9 945   ,  4 800   ,  5 371   ,  10 171   ,  5 065   ,  5 659   ,  10 724   ,  5 288   ,  5 914   ,  11 202   ,  5 693   ,  6 461   ,  12 154   
,59,  3 184   ,  3 660   ,  6 844   ,  3 172   ,  3 582   ,  6 754   ,  3 054   ,  3 361   ,  6 415   ,  3 110   ,  3 401   ,  6 511   ,  3 238   ,  3 533   ,  6 771   ,  3 278   ,  3 593   ,  6 871   ,  3 519   ,  3 944   ,  7 463   ,  3 866   ,  4 418   ,  8 284   ,  4 313   ,  4 990   ,  9 303   ,  4 378   ,  5 100   ,  9 478   ,  4 486   ,  5 242   ,  9 728   ,  4 602   ,  5 290   ,  9 892   ,  4 649   ,  5 239   ,  9 888   ,  4 770   ,  5 345   ,  10 115   ,  5 035   ,  5 632   ,  10 667   ,  5 257   ,  5 887   ,  11 144   
,60,  2 970   ,  3 361   ,  6 331   ,  3 105   ,  3 536   ,  6 641   ,  3 093   ,  3 461   ,  6 554   ,  2 980   ,  3 249   ,  6 229   ,  3 035   ,  3 288   ,  6 323   ,  3 161   ,  3 416   ,  6 577   ,  3 199   ,  3 470   ,  6 669   ,  3 435   ,  3 810   ,  7 245   ,  4 113   ,  4 671   ,  8 784   ,  4 226   ,  4 839   ,  9 065   ,  4 282   ,  4 936   ,  9 218   ,  4 391   ,  5 078   ,  9 469   ,  4 506   ,  5 125   ,  9 631   ,  4 553   ,  5 076   ,  9 629   ,  4 672   ,  5 181   ,  9 853   ,  4 933   ,  5 459   ,  10 392   
,61,  2 903   ,  3 266   ,  6 169   ,  2 919   ,  3 328   ,  6 247   ,  3 053   ,  3 501   ,  6 554   ,  3 043   ,  3 428   ,  6 471   ,  2 932   ,  3 218   ,  6 150   ,  2 988   ,  3 258   ,  6 246   ,  3 110   ,  3 381   ,  6 491   ,  3 148   ,  3 436   ,  6 584   ,  3 684   ,  4 129   ,  7 813   ,  4 062   ,  4 641   ,  8 703   ,  4 165   ,  4 798   ,  8 963   ,  4 224   ,  4 898   ,  9 122   ,  4 333   ,  5 040   ,  9 373   ,  4 447   ,  5 088   ,  9 535   ,  4 495   ,  5 040   ,  9 535   ,  4 613   ,  5 144   ,  9 757   
,62,  2 747   ,  3 031   ,  5 778   ,  2 828   ,  3 191   ,  6 019   ,  2 845   ,  3 253   ,  6 098   ,  2 977   ,  3 423   ,  6 400   ,  2 968   ,  3 353   ,  6 321   ,  2 860   ,  3 148   ,  6 008   ,  2 913   ,  3 182   ,  6 095   ,  3 034   ,  3 304   ,  6 338   ,  3 347   ,  3 675   ,  7 022   ,  3 606   ,  4 049   ,  7 655   ,  3 969   ,  4 541   ,  8 510   ,  4 073   ,  4 699   ,  8 772   ,  4 132   ,  4 797   ,  8 929   ,  4 239   ,  4 937   ,  9 176   ,  4 352   ,  4 985   ,  9 337   ,  4 400   ,  4 939   ,  9 339   
,63,  2 286   ,  2 398   ,  4 684   ,  2 549   ,  2 799   ,  5 348   ,  2 625   ,  2 948   ,  5 573   ,  2 642   ,  3 005   ,  5 647   ,  2 765   ,  3 164   ,  5 929   ,  2 758   ,  3 099   ,  5 857   ,  2 656   ,  2 906   ,  5 562   ,  2 706   ,  2 939   ,  5 645   ,  3 075   ,  3 343   ,  6 418   ,  3 122   ,  3 409   ,  6 531   ,  3 359   ,  3 748   ,  7 107   ,  3 700   ,  4 207   ,  7 907   ,  3 799   ,  4 354   ,  8 153   ,  3 855   ,  4 447   ,  8 302   ,  3 956   ,  4 577   ,  8 533   ,  4 063   ,  4 622   ,  8 685   
,64,  2 089   ,  2 066   ,  4 155   ,  2 266   ,  2 351   ,  4 617   ,  2 529   ,  2 745   ,  5 274   ,  2 605   ,  2 892   ,  5 497   ,  2 623   ,  2 949   ,  5 572   ,  2 747   ,  3 105   ,  5 852   ,  2 738   ,  3 038   ,  5 776   ,  2 638   ,  2 850   ,  5 488   ,  2 932   ,  3 158   ,  6 090   ,  3 064   ,  3 290   ,  6 354   ,  3 106   ,  3 347   ,  6 453   ,  3 344   ,  3 684   ,  7 028   ,  3 686   ,  4 136   ,  7 822   ,  3 785   ,  4 282   ,  8 067   ,  3 842   ,  4 374   ,  8 216   ,  3 944   ,  4 503   ,  8 447   
,65,  2 048   ,  1 984   ,  4 032   ,  2 076   ,  2 048   ,  4 124   ,  2 254   ,  2 331   ,  4 585   ,  2 517   ,  2 723   ,  5 240   ,  2 594   ,  2 869   ,  5 463   ,  2 613   ,  2 927   ,  5 540   ,  2 735   ,  3 079   ,  5 814   ,  2 727   ,  3 013   ,  5 740   ,  2 865   ,  3 095   ,  5 960   ,  2 929   ,  3 142   ,  6 071   ,  3 055   ,  3 266   ,  6 321   ,  3 100   ,  3 326   ,  6 426   ,  3 339   ,  3 661   ,  7 000   ,  3 681   ,  4 112   ,  7 793   ,  3 782   ,  4 258   ,  8 040   ,  3 839   ,  4 350   ,  8 189   
,66,  1 924   ,  1 813   ,  3 737   ,  2 012   ,  1 916   ,  3 928   ,  2 041   ,  1 979   ,  4 020   ,  2 217   ,  2 253   ,  4 470   ,  2 477   ,  2 633   ,  5 110   ,  2 554   ,  2 774   ,  5 328   ,  2 571   ,  2 827   ,  5 398   ,  2 693   ,  2 975   ,  5 668   ,  2 927   ,  3 188   ,  6 115   ,  2 829   ,  3 002   ,  5 831   ,  2 887   ,  3 040   ,  5 927   ,  3 015   ,  3 163   ,  6 178   ,  3 059   ,  3 223   ,  6 282   ,  3 297   ,  3 548   ,  6 845   ,  3 636   ,  3 987   ,  7 623   ,  3 737   ,  4 129   ,  7 866   
,67,  1 880   ,  1 742   ,  3 622   ,  1 926   ,  1 784   ,  3 710   ,  2 016   ,  1 886   ,  3 902   ,  2 046   ,  1 949   ,  3 995   ,  2 224   ,  2 220   ,  4 444   ,  2 486   ,  2 595   ,  5 081   ,  2 562   ,  2 732   ,  5 294   ,  2 580   ,  2 785   ,  5 365   ,  2 946   ,  3 210   ,  6 156   ,  2 948   ,  3 153   ,  6 101   ,  2 844   ,  2 962   ,  5 806   ,  2 905   ,  3 003   ,  5 908   ,  3 034   ,  3 126   ,  6 160   ,  3 081   ,  3 186   ,  6 267   ,  3 321   ,  3 509   ,  6 830   ,  3 664   ,  3 943   ,  7 607   
