TAPOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,28,  3 510   ,  4 588   ,  8 098   ,  3 420   ,  4 513   ,  7 933   ,  3 440   ,  4 564   ,  8 004   ,  3 499   ,  4 672   ,  8 171   ,  3 575   ,  4 806   ,  8 381   ,  3 729   ,  5 034   ,  8 763   ,  3 971   ,  5 417   ,  9 388   ,  4 210   ,  5 795   ,  10 005   ,  4 526   ,  6 199   ,  10 725   ,  4 793   ,  6 438   ,  11 231   ,  5 035   ,  6 488   ,  11 523   ,  5 238   ,  6 405   ,  11 643   ,  5 560   ,  6 515   ,  12 075   ,  6 031   ,  6 815   ,  12 846   ,  6 427   ,  7 085   ,  13 512   ,  6 788   ,  7 390   ,  14 178   
,29,  3 444   ,  4 414   ,  7 858   ,  3 418   ,  4 452   ,  7 870   ,  3 329   ,  4 380   ,  7 709   ,  3 349   ,  4 429   ,  7 778   ,  3 407   ,  4 533   ,  7 940   ,  3 481   ,  4 662   ,  8 143   ,  3 629   ,  4 880   ,  8 509   ,  3 867   ,  5 251   ,  9 118   ,  4 200   ,  5 760   ,  9 960   ,  4 414   ,  6 015   ,  10 429   ,  4 686   ,  6 259   ,  10 945   ,  4 916   ,  6 299   ,  11 215   ,  5 116   ,  6 220   ,  11 336   ,  5 433   ,  6 326   ,  11 759   ,  5 895   ,  6 617   ,  12 512   ,  6 283   ,  6 878   ,  13 161   
,30,  3 307   ,  4 177   ,  7 484   ,  3 365   ,  4 351   ,  7 716   ,  3 340   ,  4 389   ,  7 729   ,  3 252   ,  4 318   ,  7 570   ,  3 272   ,  4 365   ,  7 637   ,  3 329   ,  4 467   ,  7 796   ,  3 400   ,  4 590   ,  7 990   ,  3 545   ,  4 804   ,  8 349   ,  3 872   ,  5 303   ,  9 175   ,  4 110   ,  5 678   ,  9 788   ,  4 329   ,  5 941   ,  10 270   ,  4 591   ,  6 175   ,  10 766   ,  4 819   ,  6 214   ,  11 033   ,  5 015   ,  6 136   ,  11 151   ,  5 328   ,  6 240   ,  11 568   ,  5 784   ,  6 526   ,  12 310   
,31,  3 120   ,  3 793   ,  6 913   ,  3 159   ,  3 953   ,  7 112   ,  3 216   ,  4 118   ,  7 334   ,  3 191   ,  4 154   ,  7 345   ,  3 107   ,  4 086   ,  7 193   ,  3 126   ,  4 131   ,  7 257   ,  3 178   ,  4 223   ,  7 401   ,  3 247   ,  4 339   ,  7 586   ,  3 471   ,  4 660   ,  8 131   ,  3 703   ,  5 018   ,  8 721   ,  3 939   ,  5 384   ,  9 323   ,  4 146   ,  5 626   ,  9 772   ,  4 398   ,  5 848   ,  10 246   ,  4 617   ,  5 885   ,  10 502   ,  4 807   ,  5 811   ,  10 618   ,  5 108   ,  5 908   ,  11 016   
,32,  3 006   ,  3 545   ,  6 551   ,  3 090   ,  3 754   ,  6 844   ,  3 129   ,  3 912   ,  7 041   ,  3 185   ,  4 076   ,  7 261   ,  3 161   ,  4 111   ,  7 272   ,  3 077   ,  4 043   ,  7 120   ,  3 094   ,  4 083   ,  7 177   ,  3 145   ,  4 174   ,  7 319   ,  3 295   ,  4 402   ,  7 697   ,  3 440   ,  4 611   ,  8 051   ,  3 679   ,  4 976   ,  8 655   ,  3 910   ,  5 332   ,  9 242   ,  4 116   ,  5 573   ,  9 689   ,  4 368   ,  5 792   ,  10 160   ,  4 587   ,  5 829   ,  10 416   ,  4 776   ,  5 754   ,  10 530   
,33,  2 695   ,  3 062   ,  5 757   ,  2 862   ,  3 365   ,  6 227   ,  2 941   ,  3 564   ,  6 505   ,  2 978   ,  3 714   ,  6 692   ,  3 032   ,  3 869   ,  6 901   ,  3 008   ,  3 902   ,  6 910   ,  2 926   ,  3 833   ,  6 759   ,  2 942   ,  3 871   ,  6 813   ,  3 071   ,  4 067   ,  7 138   ,  3 139   ,  4 182   ,  7 321   ,  3 284   ,  4 388   ,  7 672   ,  3 509   ,  4 730   ,  8 239   ,  3 732   ,  5 069   ,  8 801   ,  3 929   ,  5 297   ,  9 226   ,  4 171   ,  5 505   ,  9 676   ,  4 380   ,  5 539   ,  9 919   
,34,  2 625   ,  2 944   ,  5 569   ,  2 732   ,  3 152   ,  5 884   ,  2 902   ,  3 465   ,  6 367   ,  2 984   ,  3 669   ,  6 653   ,  3 022   ,  3 824   ,  6 846   ,  3 077   ,  3 983   ,  7 060   ,  3 051   ,  4 012   ,  7 063   ,  2 967   ,  3 942   ,  6 909   ,  3 062   ,  4 089   ,  7 151   ,  3 115   ,  4 184   ,  7 299   ,  3 192   ,  4 311   ,  7 503   ,  3 336   ,  4 519   ,  7 855   ,  3 566   ,  4 871   ,  8 437   ,  3 793   ,  5 220   ,  9 013   ,  3 995   ,  5 456   ,  9 451   ,  4 242   ,  5 669   ,  9 911   
,35,  2 559   ,  2 826   ,  5 385   ,  2 614   ,  2 921   ,  5 535   ,  2 722   ,  3 129   ,  5 851   ,  2 893   ,  3 439   ,  6 332   ,  2 975   ,  3 642   ,  6 617   ,  3 013   ,  3 795   ,  6 808   ,  3 066   ,  3 949   ,  7 015   ,  3 040   ,  3 978   ,  7 018   ,  3 033   ,  4 015   ,  7 048   ,  3 052   ,  4 058   ,  7 110   ,  3 112   ,  4 160   ,  7 272   ,  3 185   ,  4 281   ,  7 466   ,  3 330   ,  4 488   ,  7 818   ,  3 561   ,  4 837   ,  8 398   ,  3 789   ,  5 184   ,  8 973   ,  3 992   ,  5 417   ,  9 409   
,36,  2 512   ,  2 786   ,  5 298   ,  2 611   ,  2 920   ,  5 531   ,  2 668   ,  3 019   ,  5 687   ,  2 778   ,  3 233   ,  6 011   ,  2 954   ,  3 554   ,  6 508   ,  3 038   ,  3 763   ,  6 801   ,  3 075   ,  3 917   ,  6 992   ,  3 130   ,  4 076   ,  7 206   ,  3 184   ,  4 218   ,  7 402   ,  3 098   ,  4 147   ,  7 245   ,  3 123   ,  4 199   ,  7 322   ,  3 182   ,  4 300   ,  7 482   ,  3 257   ,  4 426   ,  7 683   ,  3 406   ,  4 640   ,  8 046   ,  3 643   ,  5 001   ,  8 644   ,  3 878   ,  5 359   ,  9 237   
,37,  2 483   ,  2 754   ,  5 237   ,  2 520   ,  2 808   ,  5 328   ,  2 620   ,  2 944   ,  5 564   ,  2 678   ,  3 044   ,  5 722   ,  2 790   ,  3 260   ,  6 050   ,  2 967   ,  3 583   ,  6 550   ,  3 050   ,  3 790   ,  6 840   ,  3 088   ,  3 946   ,  7 034   ,  3 224   ,  4 216   ,  7 440   ,  3 198   ,  4 252   ,  7 450   ,  3 117   ,  4 188   ,  7 305   ,  3 140   ,  4 236   ,  7 376   ,  3 199   ,  4 338   ,  7 537   ,  3 275   ,  4 465   ,  7 740   ,  3 426   ,  4 680   ,  8 106   ,  3 666   ,  5 045   ,  8 711   
,38,  2 517   ,  2 798   ,  5 315   ,  2 514   ,  2 816   ,  5 330   ,  2 551   ,  2 872   ,  5 423   ,  2 654   ,  3 010   ,  5 664   ,  2 713   ,  3 113   ,  5 826   ,  2 827   ,  3 333   ,  6 160   ,  3 005   ,  3 660   ,  6 665   ,  3 090   ,  3 872   ,  6 962   ,  3 207   ,  4 136   ,  7 343   ,  3 266   ,  4 308   ,  7 574   ,  3 247   ,  4 353   ,  7 600   ,  3 161   ,  4 283   ,  7 444   ,  3 184   ,  4 332   ,  7 516   ,  3 245   ,  4 436   ,  7 681   ,  3 323   ,  4 566   ,  7 889   ,  3 476   ,  4 787   ,  8 263   
,39,  2 401   ,  2 664   ,  5 065   ,  2 459   ,  2 756   ,  5 215   ,  2 456   ,  2 773   ,  5 229   ,  2 493   ,  2 828   ,  5 321   ,  2 594   ,  2 964   ,  5 558   ,  2 652   ,  3 065   ,  5 717   ,  2 762   ,  3 278   ,  6 040   ,  2 938   ,  3 601   ,  6 539   ,  3 096   ,  3 908   ,  7 004   ,  3 137   ,  4 073   ,  7 210   ,  3 202   ,  4 250   ,  7 452   ,  3 180   ,  4 289   ,  7 469   ,  3 095   ,  4 220   ,  7 315   ,  3 118   ,  4 269   ,  7 387   ,  3 178   ,  4 371   ,  7 549   ,  3 254   ,  4 499   ,  7 753   
,40,  2 276   ,  2 497   ,  4 773   ,  2 377   ,  2 641   ,  5 018   ,  2 436   ,  2 732   ,  5 168   ,  2 433   ,  2 749   ,  5 182   ,  2 470   ,  2 803   ,  5 273   ,  2 570   ,  2 939   ,  5 509   ,  2 626   ,  3 035   ,  5 661   ,  2 735   ,  3 247   ,  5 982   ,  2 983   ,  3 658   ,  6 641   ,  3 070   ,  3 874   ,  6 944   ,  3 117   ,  4 045   ,  7 162   ,  3 178   ,  4 216   ,  7 394   ,  3 156   ,  4 255   ,  7 411   ,  3 073   ,  4 187   ,  7 260   ,  3 096   ,  4 235   ,  7 331   ,  3 155   ,  4 337   ,  7 492   
,41,  2 152   ,  2 342   ,  4 494   ,  2 229   ,  2 462   ,  4 691   ,  2 329   ,  2 604   ,  4 933   ,  2 386   ,  2 694   ,  5 080   ,  2 384   ,  2 710   ,  5 094   ,  2 421   ,  2 763   ,  5 184   ,  2 517   ,  2 894   ,  5 411   ,  2 573   ,  2 988   ,  5 561   ,  2 747   ,  3 280   ,  6 027   ,  2 925   ,  3 606   ,  6 531   ,  3 017   ,  3 826   ,  6 843   ,  3 060   ,  3 990   ,  7 050   ,  3 121   ,  4 159   ,  7 280   ,  3 099   ,  4 198   ,  7 297   ,  3 017   ,  4 130   ,  7 147   ,  3 040   ,  4 177   ,  7 217   
,42,  2 005   ,  2 142   ,  4 147   ,  2 118   ,  2 302   ,  4 420   ,  2 194   ,  2 420   ,  4 614   ,  2 293   ,  2 560   ,  4 853   ,  2 350   ,  2 648   ,  4 998   ,  2 347   ,  2 664   ,  5 011   ,  2 382   ,  2 713   ,  5 095   ,  2 478   ,  2 841   ,  5 319   ,  2 597   ,  3 011   ,  5 608   ,  2 708   ,  3 225   ,  5 933   ,  2 890   ,  3 552   ,  6 442   ,  2 977   ,  3 765   ,  6 742   ,  3 020   ,  3 926   ,  6 946   ,  3 080   ,  4 092   ,  7 172   ,  3 059   ,  4 130   ,  7 189   ,  2 978   ,  4 063   ,  7 041   
,43,  1 737   ,  1 774   ,  3 511   ,  1 907   ,  1 999   ,  3 906   ,  2 015   ,  2 149   ,  4 164   ,  2 087   ,  2 259   ,  4 346   ,  2 182   ,  2 389   ,  4 571   ,  2 237   ,  2 471   ,  4 708   ,  2 233   ,  2 483   ,  4 716   ,  2 266   ,  2 529   ,  4 795   ,  2 419   ,  2 720   ,  5 139   ,  2 475   ,  2 812   ,  5 287   ,  2 586   ,  3 017   ,  5 603   ,  2 757   ,  3 319   ,  6 076   ,  2 841   ,  3 518   ,  6 359   ,  2 882   ,  3 669   ,  6 551   ,  2 940   ,  3 824   ,  6 764   ,  2 920   ,  3 859   ,  6 779   
,44,  1 625   ,  1 636   ,  3 261   ,  1 747   ,  1 793   ,  3 540   ,  1 919   ,  2 021   ,  3 940   ,  2 029   ,  2 172   ,  4 201   ,  2 103   ,  2 283   ,  4 386   ,  2 199   ,  2 415   ,  4 614   ,  2 252   ,  2 495   ,  4 747   ,  2 249   ,  2 507   ,  4 756   ,  2 342   ,  2 623   ,  4 965   ,  2 438   ,  2 749   ,  5 187   ,  2 500   ,  2 847   ,  5 347   ,  2 609   ,  3 051   ,  5 660   ,  2 783   ,  3 357   ,  6 140   ,  2 868   ,  3 557   ,  6 425   ,  2 910   ,  3 710   ,  6 620   ,  2 969   ,  3 867   ,  6 836   
,45,  1 520   ,  1 543   ,  3 063   ,  1 587   ,  1 618   ,  3 205   ,  1 707   ,  1 774   ,  3 481   ,  1 876   ,  1 999   ,  3 875   ,  1 984   ,  2 149   ,  4 133   ,  2 056   ,  2 259   ,  4 315   ,  2 149   ,  2 386   ,  4 535   ,  2 201   ,  2 465   ,  4 666   ,  2 256   ,  2 544   ,  4 800   ,  2 291   ,  2 594   ,  4 885   ,  2 391   ,  2 724   ,  5 115   ,  2 448   ,  2 817   ,  5 265   ,  2 556   ,  3 019   ,  5 575   ,  2 727   ,  3 322   ,  6 049   ,  2 811   ,  3 521   ,  6 332   ,  2 852   ,  3 672   ,  6 524   
,46,  1 450   ,  1 472   ,  2 922   ,  1 530   ,  1 556   ,  3 086   ,  1 598   ,  1 633   ,  3 231   ,  1 720   ,  1 790   ,  3 510   ,  1 892   ,  2 017   ,  3 909   ,  2 001   ,  2 168   ,  4 169   ,  2 072   ,  2 276   ,  4 348   ,  2 166   ,  2 405   ,  4 571   ,  2 277   ,  2 552   ,  4 829   ,  2 275   ,  2 567   ,  4 842   ,  2 316   ,  2 621   ,  4 937   ,  2 415   ,  2 750   ,  5 165   ,  2 473   ,  2 844   ,  5 317   ,  2 582   ,  3 048   ,  5 630   ,  2 756   ,  3 354   ,  6 110   ,  2 841   ,  3 554   ,  6 395   
,47,  1 415   ,  1 462   ,  2 877   ,  1 453   ,  1 497   ,  2 950   ,  1 534   ,  1 584   ,  3 118   ,  1 602   ,  1 661   ,  3 263   ,  1 725   ,  1 821   ,  3 546   ,  1 898   ,  2 052   ,  3 950   ,  2 006   ,  2 203   ,  4 209   ,  2 078   ,  2 313   ,  4 391   ,  2 229   ,  2 509   ,  4 738   ,  2 285   ,  2 595   ,  4 880   ,  2 288   ,  2 615   ,  4 903   ,  2 327   ,  2 668   ,  4 995   ,  2 426   ,  2 798   ,  5 224   ,  2 485   ,  2 895   ,  5 380   ,  2 596   ,  3 103   ,  5 699   ,  2 771   ,  3 414   ,  6 185   
,48,  1 480   ,  1 493   ,  2 973   ,  1 498   ,  1 485   ,  2 983   ,  1 539   ,  1 521   ,  3 060   ,  1 625   ,  1 608   ,  3 233   ,  1 698   ,  1 688   ,  3 386   ,  1 829   ,  1 850   ,  3 679   ,  2 011   ,  2 082   ,  4 093   ,  2 127   ,  2 236   ,  4 363   ,  2 258   ,  2 409   ,  4 667   ,  2 363   ,  2 548   ,  4 911   ,  2 429   ,  2 640   ,  5 069   ,  2 429   ,  2 657   ,  5 086   ,  2 470   ,  2 710   ,  5 180   ,  2 576   ,  2 843   ,  5 419   ,  2 639   ,  2 941   ,  5 580   ,  2 757   ,  3 152   ,  5 909   
,49,  1 427   ,  1 437   ,  2 864   ,  1 466   ,  1 457   ,  2 923   ,  1 484   ,  1 449   ,  2 933   ,  1 524   ,  1 484   ,  3 008   ,  1 610   ,  1 570   ,  3 180   ,  1 683   ,  1 646   ,  3 329   ,  1 812   ,  1 802   ,  3 614   ,  1 993   ,  2 029   ,  4 022   ,  2 160   ,  2 236   ,  4 396   ,  2 240   ,  2 351   ,  4 591   ,  2 349   ,  2 490   ,  4 839   ,  2 411   ,  2 577   ,  4 988   ,  2 412   ,  2 594   ,  5 006   ,  2 453   ,  2 647   ,  5 100   ,  2 559   ,  2 776   ,  5 335   ,  2 622   ,  2 872   ,  5 494   
,50,  1 394   ,  1 379   ,  2 773   ,  1 431   ,  1 425   ,  2 856   ,  1 471   ,  1 444   ,  2 915   ,  1 489   ,  1 436   ,  2 925   ,  1 530   ,  1 471   ,  3 001   ,  1 617   ,  1 555   ,  3 172   ,  1 689   ,  1 629   ,  3 318   ,  1 819   ,  1 784   ,  3 603   ,  2 050   ,  2 062   ,  4 112   ,  2 170   ,  2 217   ,  4 387   ,  2 255   ,  2 334   ,  4 589   ,  2 362   ,  2 470   ,  4 832   ,  2 426   ,  2 556   ,  4 982   ,  2 426   ,  2 573   ,  4 999   ,  2 468   ,  2 625   ,  5 093   ,  2 575   ,  2 753   ,  5 328   
,51,  1 363   ,  1 327   ,  2 690   ,  1 384   ,  1 360   ,  2 744   ,  1 422   ,  1 405   ,  2 827   ,  1 462   ,  1 424   ,  2 886   ,  1 480   ,  1 416   ,  2 896   ,  1 521   ,  1 450   ,  2 971   ,  1 607   ,  1 532   ,  3 139   ,  1 679   ,  1 605   ,  3 284   ,  1 852   ,  1 804   ,  3 656   ,  2 039   ,  2 033   ,  4 072   ,  2 163   ,  2 190   ,  4 353   ,  2 246   ,  2 303   ,  4 549   ,  2 353   ,  2 438   ,  4 791   ,  2 417   ,  2 522   ,  4 939   ,  2 418   ,  2 539   ,  4 957   ,  2 460   ,  2 590   ,  5 050   
,52,  1 315   ,  1 257   ,  2 572   ,  1 352   ,  1 306   ,  2 658   ,  1 374   ,  1 339   ,  2 713   ,  1 412   ,  1 383   ,  2 795   ,  1 451   ,  1 402   ,  2 853   ,  1 470   ,  1 393   ,  2 863   ,  1 509   ,  1 425   ,  2 934   ,  1 594   ,  1 505   ,  3 099   ,  1 706   ,  1 620   ,  3 326   ,  1 840   ,  1 776   ,  3 616   ,  2 031   ,  2 005   ,  4 036   ,  2 152   ,  2 156   ,  4 308   ,  2 235   ,  2 268   ,  4 503   ,  2 342   ,  2 400   ,  4 742   ,  2 405   ,  2 484   ,  4 889   ,  2 407   ,  2 500   ,  4 907   
,53,  1 035   ,  956   ,  1 991   ,  1 140   ,  1 077   ,  2 217   ,  1 172   ,  1 118   ,  2 290   ,  1 191   ,  1 146   ,  2 337   ,  1 224   ,  1 184   ,  2 408   ,  1 259   ,  1 200   ,  2 459   ,  1 274   ,  1 191   ,  2 465   ,  1 308   ,  1 218   ,  2 526   ,  1 416   ,  1 323   ,  2 739   ,  1 482   ,  1 388   ,  2 870   ,  1 601   ,  1 524   ,  3 125   ,  1 766   ,  1 719   ,  3 485   ,  1 872   ,  1 848   ,  3 720   ,  1 944   ,  1 944   ,  3 888   ,  2 038   ,  2 057   ,  4 095   ,  2 093   ,  2 129   ,  4 222   
,54,  990   ,  882   ,  1 872   ,  1 066   ,  974   ,  2 040   ,  1 175   ,  1 098   ,  2 273   ,  1 208   ,  1 140   ,  2 348   ,  1 228   ,  1 169   ,  2 397   ,  1 262   ,  1 207   ,  2 469   ,  1 297   ,  1 221   ,  2 518   ,  1 313   ,  1 213   ,  2 526   ,  1 381   ,  1 276   ,  2 657   ,  1 461   ,  1 349   ,  2 810   ,  1 532   ,  1 417   ,  2 949   ,  1 653   ,  1 554   ,  3 207   ,  1 824   ,  1 753   ,  3 577   ,  1 934   ,  1 885   ,  3 819   ,  2 009   ,  1 983   ,  3 992   ,  2 106   ,  2 098   ,  4 204   
,55,  958   ,  840   ,  1 798   ,  974   ,  858   ,  1 832   ,  1 049   ,  948   ,  1 997   ,  1 157   ,  1 068   ,  2 225   ,  1 190   ,  1 109   ,  2 299   ,  1 209   ,  1 136   ,  2 345   ,  1 242   ,  1 172   ,  2 414   ,  1 276   ,  1 186   ,  2 462   ,  1 323   ,  1 211   ,  2 534   ,  1 361   ,  1 240   ,  2 601   ,  1 442   ,  1 313   ,  2 755   ,  1 510   ,  1 378   ,  2 888   ,  1 630   ,  1 512   ,  3 142   ,  1 799   ,  1 705   ,  3 504   ,  1 908   ,  1 834   ,  3 742   ,  1 982   ,  1 929   ,  3 911   
,56,  886   ,  792   ,  1 678   ,  926   ,  827   ,  1 753   ,  941   ,  845   ,  1 786   ,  1 014   ,  933   ,  1 947   ,  1 118   ,  1 052   ,  2 170   ,  1 151   ,  1 092   ,  2 243   ,  1 169   ,  1 118   ,  2 287   ,  1 201   ,  1 153   ,  2 354   ,  1 264   ,  1 200   ,  2 464   ,  1 281   ,  1 193   ,  2 474   ,  1 320   ,  1 224   ,  2 544   ,  1 397   ,  1 294   ,  2 691   ,  1 463   ,  1 358   ,  2 821   ,  1 581   ,  1 490   ,  3 071   ,  1 745   ,  1 681   ,  3 426   ,  1 850   ,  1 807   ,  3 657   
,57,  874   ,  775   ,  1 649   ,  894   ,  788   ,  1 682   ,  935   ,  823   ,  1 758   ,  950   ,  842   ,  1 792   ,  1 025   ,  930   ,  1 955   ,  1 130   ,  1 047   ,  2 177   ,  1 162   ,  1 086   ,  2 248   ,  1 180   ,  1 112   ,  2 292   ,  1 242   ,  1 179   ,  2 421   ,  1 278   ,  1 195   ,  2 473   ,  1 297   ,  1 190   ,  2 487   ,  1 335   ,  1 220   ,  2 555   ,  1 414   ,  1 291   ,  2 705   ,  1 481   ,  1 354   ,  2 835   ,  1 600   ,  1 486   ,  3 086   ,  1 767   ,  1 676   ,  3 443   
,58,  989   ,  911   ,  1 900   ,  957   ,  859   ,  1 816   ,  978   ,  874   ,  1 852   ,  1 023   ,  913   ,  1 936   ,  1 040   ,  933   ,  1 973   ,  1 122   ,  1 031   ,  2 153   ,  1 237   ,  1 160   ,  2 397   ,  1 272   ,  1 203   ,  2 475   ,  1 323   ,  1 267   ,  2 590   ,  1 360   ,  1 308   ,  2 668   ,  1 402   ,  1 328   ,  2 730   ,  1 422   ,  1 321   ,  2 743   ,  1 464   ,  1 354   ,  2 818   ,  1 551   ,  1 432   ,  2 983   ,  1 625   ,  1 503   ,  3 128   ,  1 756   ,  1 649   ,  3 405   
,59,  933   ,  892   ,  1 825   ,  934   ,  878   ,  1 812   ,  904   ,  829   ,  1 733   ,  925   ,  843   ,  1 768   ,  967   ,  880   ,  1 847   ,  984   ,  900   ,  1 884   ,  1 060   ,  992   ,  2 052   ,  1 169   ,  1 117   ,  2 286   ,  1 231   ,  1 191   ,  2 422   ,  1 252   ,  1 221   ,  2 473   ,  1 290   ,  1 264   ,  2 554   ,  1 328   ,  1 281   ,  2 609   ,  1 347   ,  1 275   ,  2 622   ,  1 387   ,  1 306   ,  2 693   ,  1 470   ,  1 382   ,  2 852   ,  1 540   ,  1 451   ,  2 991   
,60,  872   ,  838   ,  1 710   ,  916   ,  886   ,  1 802   ,  917   ,  873   ,  1 790   ,  887   ,  824   ,  1 711   ,  908   ,  838   ,  1 746   ,  950   ,  875   ,  1 825   ,  965   ,  893   ,  1 858   ,  1 040   ,  986   ,  2 026   ,  1 175   ,  1 141   ,  2 316   ,  1 210   ,  1 185   ,  2 395   ,  1 233   ,  1 217   ,  2 450   ,  1 269   ,  1 258   ,  2 527   ,  1 307   ,  1 276   ,  2 583   ,  1 326   ,  1 269   ,  2 595   ,  1 366   ,  1 301   ,  2 667   ,  1 447   ,  1 376   ,  2 823   
,61,  860   ,  814   ,  1 674   ,  869   ,  835   ,  1 704   ,  914   ,  883   ,  1 797   ,  915   ,  870   ,  1 785   ,  885   ,  821   ,  1 706   ,  906   ,  835   ,  1 741   ,  947   ,  871   ,  1 818   ,  962   ,  889   ,  1 851   ,  1 063   ,  1 009   ,  2 072   ,  1 174   ,  1 137   ,  2 311   ,  1 211   ,  1 183   ,  2 394   ,  1 232   ,  1 214   ,  2 446   ,  1 269   ,  1 255   ,  2 524   ,  1 307   ,  1 272   ,  2 579   ,  1 326   ,  1 266   ,  2 592   ,  1 366   ,  1 297   ,  2 663   
,62,  797   ,  765   ,  1 562   ,  825   ,  809   ,  1 634   ,  834   ,  830   ,  1 664   ,  876   ,  878   ,  1 754   ,  878   ,  864   ,  1 742   ,  849   ,  816   ,  1 665   ,  869   ,  829   ,  1 698   ,  908   ,  864   ,  1 772   ,  945   ,  908   ,  1 853   ,  1 020   ,  1 004   ,  2 024   ,  1 130   ,  1 133   ,  2 263   ,  1 164   ,  1 178   ,  2 342   ,  1 185   ,  1 208   ,  2 393   ,  1 220   ,  1 249   ,  2 469   ,  1 257   ,  1 266   ,  2 523   ,  1 276   ,  1 260   ,  2 536   
,63,  619   ,  558   ,  1 177   ,  693   ,  655   ,  1 348   ,  718   ,  694   ,  1 412   ,  725   ,  711   ,  1 436   ,  763   ,  753   ,  1 516   ,  764   ,  741   ,  1 505   ,  739   ,  698   ,  1 437   ,  756   ,  709   ,  1 465   ,  810   ,  762   ,  1 572   ,  825   ,  779   ,  1 604   ,  892   ,  862   ,  1 754   ,  986   ,  972   ,  1 958   ,  1 017   ,  1 011   ,  2 028   ,  1 035   ,  1 037   ,  2 072   ,  1 066   ,  1 072   ,  2 138   ,  1 099   ,  1 087   ,  2 186   
,64,  555   ,  480   ,  1 035   ,  604   ,  549   ,  1 153   ,  678   ,  645   ,  1 323   ,  702   ,  683   ,  1 385   ,  709   ,  700   ,  1 409   ,  746   ,  741   ,  1 487   ,  747   ,  729   ,  1 476   ,  723   ,  687   ,  1 410   ,  758   ,  719   ,  1 477   ,  793   ,  751   ,  1 544   ,  809   ,  769   ,  1 578   ,  874   ,  850   ,  1 724   ,  967   ,  959   ,  1 926   ,  997   ,  997   ,  1 994   ,  1 015   ,  1 023   ,  2 038   ,  1 046   ,  1 058   ,  2 104   
,65,  528   ,  451   ,  979   ,  538   ,  468   ,  1 006   ,  587   ,  536   ,  1 123   ,  658   ,  630   ,  1 288   ,  681   ,  667   ,  1 348   ,  689   ,  684   ,  1 373   ,  724   ,  723   ,  1 447   ,  725   ,  711   ,  1 436   ,  719   ,  690   ,  1 409   ,  736   ,  702   ,  1 438   ,  772   ,  735   ,  1 507   ,  786   ,  752   ,  1 538   ,  850   ,  831   ,  1 681   ,  941   ,  938   ,  1 879   ,  970   ,  975   ,  1 945   ,  989   ,  1 001   ,  1 990   
,66,  483   ,  421   ,  904   ,  508   ,  447   ,  955   ,  518   ,  464   ,  982   ,  565   ,  532   ,  1 097   ,  634   ,  624   ,  1 258   ,  656   ,  661   ,  1 317   ,  664   ,  677   ,  1 341   ,  698   ,  716   ,  1 414   ,  716   ,  725   ,  1 441   ,  693   ,  684   ,  1 377   ,  711   ,  697   ,  1 408   ,  745   ,  729   ,  1 474   ,  759   ,  746   ,  1 505   ,  821   ,  825   ,  1 646   ,  909   ,  931   ,  1 840   ,  938   ,  968   ,  1 906   
,67,  469   ,  405   ,  874   ,  483   ,  417   ,  900   ,  508   ,  444   ,  952   ,  518   ,  461   ,  979   ,  565   ,  528   ,  1 093   ,  634   ,  620   ,  1 254   ,  657   ,  656   ,  1 313   ,  664   ,  672   ,  1 336   ,  716   ,  731   ,  1 447   ,  717   ,  720   ,  1 437   ,  696   ,  681   ,  1 377   ,  713   ,  694   ,  1 407   ,  748   ,  725   ,  1 473   ,  762   ,  743   ,  1 505   ,  825   ,  821   ,  1 646   ,  913   ,  927   ,  1 840   
,68,  512   ,  470   ,  982   ,  491   ,  436   ,  927   ,  506   ,  449   ,  955   ,  533   ,  477   ,  1 010   ,  543   ,  496   ,  1 039   ,  593   ,  568   ,  1 161   ,  665   ,  667   ,  1 332   ,  689   ,  706   ,  1 395   ,  714   ,  744   ,  1 458   ,  751   ,  788   ,  1 539   ,  755   ,  778   ,  1 533   ,  731   ,  735   ,  1 466   ,  750   ,  748   ,  1 498   ,  787   ,  783   ,  1 570   ,  802   ,  801   ,  1 603   ,  868   ,  887   ,  1 755   
