SIRBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,30,  4 244   ,  5 361   ,  9 605   ,  4 305   ,  5 564   ,  9 869   ,  4 259   ,  5 596   ,  9 855   ,  4 134   ,  5 488   ,  9 622   ,  4 147   ,  5 532   ,  9 679   ,  4 206   ,  5 645   ,  9 851   ,  4 284   ,  5 784   ,  10 068   ,  4 457   ,  6 038   ,  10 495   ,  4 878   ,  6 683   ,  11 561   ,  5 167   ,  7 138   ,  12 305   ,  5 430   ,  7 451   ,  12 881   ,  5 744   ,  7 726   ,  13 470   ,  6 015   ,  7 757   ,  13 772   ,  6 246   ,  7 640   ,  13 886   ,  6 619   ,  7 752   ,  14 371   ,  7 168   ,  8 088   ,  15 256   
,31,  4 005   ,  4 868   ,  8 873   ,  4 041   ,  5 057   ,  9 098   ,  4 099   ,  5 251   ,  9 350   ,  4 056   ,  5 281   ,  9 337   ,  3 937   ,  5 179   ,  9 116   ,  3 950   ,  5 219   ,  9 169   ,  4 005   ,  5 321   ,  9 326   ,  4 081   ,  5 455   ,  9 536   ,  4 373   ,  5 872   ,  10 245   ,  4 654   ,  6 310   ,  10 964   ,  4 941   ,  6 752   ,  11 693   ,  5 187   ,  7 040   ,  12 227   ,  5 490   ,  7 301   ,  12 791   ,  5 750   ,  7 329   ,  13 079   ,  5 972   ,  7 219   ,  13 191   ,  6 330   ,  7 323   ,  13 653   
,32,  3 858   ,  4 550   ,  8 408   ,  3 953   ,  4 801   ,  8 754   ,  3 988   ,  4 989   ,  8 977   ,  4 049   ,  5 181   ,  9 230   ,  4 005   ,  5 210   ,  9 215   ,  3 888   ,  5 110   ,  8 998   ,  3 899   ,  5 145   ,  9 044   ,  3 954   ,  5 247   ,  9 201   ,  4 153   ,  5 549   ,  9 702   ,  4 325   ,  5 798   ,  10 123   ,  4 613   ,  6 241   ,  10 854   ,  4 893   ,  6 671   ,  11 564   ,  5 139   ,  6 956   ,  12 095   ,  5 441   ,  7 212   ,  12 653   ,  5 699   ,  7 241   ,  12 940   ,  5 920   ,  7 130   ,  13 050   
,33,  3 458   ,  3 931   ,  7 389   ,  3 659   ,  4 305   ,  7 964   ,  3 751   ,  4 544   ,  8 295   ,  3 786   ,  4 722   ,  8 508   ,  3 843   ,  4 903   ,  8 746   ,  3 802   ,  4 931   ,  8 733   ,  3 688   ,  4 831   ,  8 519   ,  3 699   ,  4 865   ,  8 564   ,  3 869   ,  5 125   ,  8 994   ,  3 947   ,  5 257   ,  9 204   ,  4 120   ,  5 504   ,  9 624   ,  4 391   ,  5 918   ,  10 309   ,  4 657   ,  6 326   ,  10 983   ,  4 892   ,  6 596   ,  11 488   ,  5 182   ,  6 840   ,  12 022   ,  5 429   ,  6 866   ,  12 295   
,34,  3 369   ,  3 777   ,  7 146   ,  3 494   ,  4 032   ,  7 526   ,  3 701   ,  4 417   ,  8 118   ,  3 793   ,  4 664   ,  8 457   ,  3 830   ,  4 846   ,  8 676   ,  3 888   ,  5 032   ,  8 920   ,  3 845   ,  5 058   ,  8 903   ,  3 729   ,  4 955   ,  8 684   ,  3 858   ,  5 154   ,  9 012   ,  3 917   ,  5 261   ,  9 178   ,  4 004   ,  5 408   ,  9 412   ,  4 175   ,  5 655   ,  9 830   ,  4 451   ,  6 081   ,  10 532   ,  4 724   ,  6 500   ,  11 224   ,  4 964   ,  6 777   ,  11 741   ,  5 258   ,  7 027   ,  12 285   
,35,  3 284   ,  3 627   ,  6 911   ,  3 345   ,  3 737   ,  7 082   ,  3 470   ,  3 988   ,  7 458   ,  3 676   ,  4 372   ,  8 048   ,  3 770   ,  4 615   ,  8 385   ,  3 808   ,  4 796   ,  8 604   ,  3 864   ,  4 976   ,  8 840   ,  3 821   ,  5 001   ,  8 822   ,  3 822   ,  5 060   ,  8 882   ,  3 838   ,  5 101   ,  8 939   ,  3 903   ,  5 217   ,  9 120   ,  3 986   ,  5 357   ,  9 343   ,  4 158   ,  5 602   ,  9 760   ,  4 435   ,  6 024   ,  10 459   ,  4 708   ,  6 440   ,  11 148   ,  4 947   ,  6 714   ,  11 661   
,36,  3 224   ,  3 575   ,  6 799   ,  3 339   ,  3 735   ,  7 074   ,  3 403   ,  3 848   ,  7 251   ,  3 532   ,  4 110   ,  7 642   ,  3 744   ,  4 503   ,  8 247   ,  3 840   ,  4 755   ,  8 595   ,  3 876   ,  4 937   ,  8 813   ,  3 935   ,  5 124   ,  9 059   ,  4 013   ,  5 315   ,  9 328   ,  3 894   ,  5 214   ,  9 108   ,  3 918   ,  5 267   ,  9 185   ,  3 980   ,  5 381   ,  9 361   ,  4 064   ,  5 524   ,  9 588   ,  4 241   ,  5 777   ,  10 018   ,  4 526   ,  6 213   ,  10 739   ,  4 805   ,  6 641   ,  11 446   
,37,  3 188   ,  3 534   ,  6 722   ,  3 223   ,  3 592   ,  6 815   ,  3 342   ,  3 753   ,  7 095   ,  3 404   ,  3 868   ,  7 272   ,  3 536   ,  4 131   ,  7 667   ,  3 750   ,  4 528   ,  8 278   ,  3 844   ,  4 777   ,  8 621   ,  3 881   ,  4 960   ,  8 841   ,  4 062   ,  5 314   ,  9 376   ,  4 021   ,  5 345   ,  9 366   ,  3 910   ,  5 253   ,  9 163   ,  3 928   ,  5 301   ,  9 229   ,  3 992   ,  5 414   ,  9 406   ,  4 078   ,  5 560   ,  9 638   ,  4 257   ,  5 815   ,  10 072   ,  4 543   ,  6 252   ,  10 795   
,38,  3 231   ,  3 592   ,  6 823   ,  3 216   ,  3 601   ,  6 817   ,  3 254   ,  3 661   ,  6 915   ,  3 373   ,  3 827   ,  7 200   ,  3 438   ,  3 944   ,  7 382   ,  3 571   ,  4 212   ,  7 783   ,  3 787   ,  4 613   ,  8 400   ,  3 885   ,  4 867   ,  8 752   ,  4 041   ,  5 213   ,  9 254   ,  4 106   ,  5 416   ,  9 522   ,  4 072   ,  5 459   ,  9 531   ,  3 955   ,  5 358   ,  9 313   ,  3 975   ,  5 408   ,  9 383   ,  4 040   ,  5 525   ,  9 565   ,  4 127   ,  5 673   ,  9 800   ,  4 309   ,  5 932   ,  10 241   
,39,  3 081   ,  3 419   ,  6 500   ,  3 146   ,  3 524   ,  6 670   ,  3 132   ,  3 535   ,  6 667   ,  3 169   ,  3 593   ,  6 762   ,  3 288   ,  3 758   ,  7 046   ,  3 352   ,  3 872   ,  7 224   ,  3 481   ,  4 132   ,  7 613   ,  3 693   ,  4 525   ,  8 218   ,  3 903   ,  4 924   ,  8 827   ,  3 943   ,  5 119   ,  9 062   ,  4 016   ,  5 331   ,  9 347   ,  3 978   ,  5 366   ,  9 344   ,  3 864   ,  5 269   ,  9 133   ,  3 884   ,  5 316   ,  9 200   ,  3 948   ,  5 431   ,  9 379   ,  4 034   ,  5 576   ,  9 610   
,40,  2 922   ,  3 205   ,  6 127   ,  3 041   ,  3 379   ,  6 420   ,  3 106   ,  3 484   ,  6 590   ,  3 093   ,  3 495   ,  6 588   ,  3 130   ,  3 553   ,  6 683   ,  3 248   ,  3 714   ,  6 962   ,  3 310   ,  3 824   ,  7 134   ,  3 438   ,  4 081   ,  7 519   ,  3 760   ,  4 611   ,  8 371   ,  3 859   ,  4 871   ,  8 730   ,  3 909   ,  5 073   ,  8 982   ,  3 978   ,  5 276   ,  9 254   ,  3 940   ,  5 312   ,  9 252   ,  3 826   ,  5 214   ,  9 040   ,  3 846   ,  5 261   ,  9 107   ,  3 910   ,  5 374   ,  9 284   
,41,  2 763   ,  3 005   ,  5 768   ,  2 851   ,  3 148   ,  5 999   ,  2 969   ,  3 320   ,  6 289   ,  3 034   ,  3 423   ,  6 457   ,  3 021   ,  3 436   ,  6 457   ,  3 058   ,  3 493   ,  6 551   ,  3 172   ,  3 647   ,  6 819   ,  3 234   ,  3 756   ,  6 990   ,  3 462   ,  4 133   ,  7 595   ,  3 678   ,  4 534   ,  8 212   ,  3 784   ,  4 800   ,  8 584   ,  3 828   ,  4 993   ,  8 821   ,  3 896   ,  5 192   ,  9 088   ,  3 860   ,  5 227   ,  9 087   ,  3 749   ,  5 131   ,  8 880   ,  3 768   ,  5 177   ,  8 945   
,42,  2 572   ,  2 749   ,  5 321   ,  2 710   ,  2 945   ,  5 655   ,  2 796   ,  3 087   ,  5 883   ,  2 914   ,  3 255   ,  6 169   ,  2 978   ,  3 356   ,  6 334   ,  2 967   ,  3 367   ,  6 334   ,  3 001   ,  3 420   ,  6 421   ,  3 114   ,  3 572   ,  6 686   ,  3 273   ,  3 796   ,  7 069   ,  3 405   ,  4 055   ,  7 460   ,  3 624   ,  4 455   ,  8 079   ,  3 725   ,  4 710   ,  8 435   ,  3 769   ,  4 901   ,  8 670   ,  3 835   ,  5 097   ,  8 932   ,  3 800   ,  5 131   ,  8 931   ,  3 690   ,  5 036   ,  8 726   
,43,  2 229   ,  2 277   ,  4 506   ,  2 439   ,  2 557   ,  4 996   ,  2 569   ,  2 740   ,  5 309   ,  2 653   ,  2 872   ,  5 525   ,  2 766   ,  3 028   ,  5 794   ,  2 826   ,  3 123   ,  5 949   ,  2 814   ,  3 129   ,  5 943   ,  2 848   ,  3 178   ,  6 026   ,  3 048   ,  3 428   ,  6 476   ,  3 111   ,  3 535   ,  6 646   ,  3 244   ,  3 784   ,  7 028   ,  3 449   ,  4 153   ,  7 602   ,  3 547   ,  4 390   ,  7 937   ,  3 589   ,  4 568   ,  8 157   ,  3 653   ,  4 750   ,  8 403   ,  3 620   ,  4 782   ,  8 402   
,44,  2 084   ,  2 099   ,  4 183   ,  2 235   ,  2 294   ,  4 529   ,  2 448   ,  2 576   ,  5 024   ,  2 580   ,  2 761   ,  5 341   ,  2 665   ,  2 895   ,  5 560   ,  2 778   ,  3 051   ,  5 829   ,  2 839   ,  3 143   ,  5 982   ,  2 825   ,  3 151   ,  5 976   ,  2 951   ,  3 304   ,  6 255   ,  3 066   ,  3 455   ,  6 521   ,  3 135   ,  3 571   ,  6 706   ,  3 266   ,  3 817   ,  7 083   ,  3 474   ,  4 190   ,  7 664   ,  3 571   ,  4 430   ,  8 001   ,  3 615   ,  4 609   ,  8 224   ,  3 680   ,  4 792   ,  8 472   
,45,  1 950   ,  1 979   ,  3 929   ,  2 029   ,  2 070   ,  4 099   ,  2 176   ,  2 262   ,  4 438   ,  2 385   ,  2 541   ,  4 926   ,  2 514   ,  2 723   ,  5 237   ,  2 598   ,  2 854   ,  5 452   ,  2 708   ,  3 006   ,  5 714   ,  2 767   ,  3 098   ,  5 865   ,  2 842   ,  3 206   ,  6 048   ,  2 880   ,  3 260   ,  6 140   ,  2 999   ,  3 415   ,  6 414   ,  3 063   ,  3 525   ,  6 588   ,  3 191   ,  3 769   ,  6 960   ,  3 396   ,  4 138   ,  7 534   ,  3 492   ,  4 374   ,  7 866   ,  3 536   ,  4 550   ,  8 086   
,46,  1 861   ,  1 889   ,  3 750   ,  1 958   ,  1 991   ,  3 949   ,  2 038   ,  2 082   ,  4 120   ,  2 186   ,  2 275   ,  4 461   ,  2 397   ,  2 556   ,  4 953   ,  2 528   ,  2 740   ,  5 268   ,  2 612   ,  2 869   ,  5 481   ,  2 723   ,  3 023   ,  5 746   ,  2 871   ,  3 215   ,  6 086   ,  2 861   ,  3 227   ,  6 088   ,  2 905   ,  3 288   ,  6 193   ,  3 021   ,  3 440   ,  6 461   ,  3 087   ,  3 550   ,  6 637   ,  3 217   ,  3 796   ,  7 013   ,  3 424   ,  4 167   ,  7 591   ,  3 521   ,  4 405   ,  7 926   
,47,  1 816   ,  1 876   ,  3 692   ,  1 858   ,  1 915   ,  3 773   ,  1 955   ,  2 019   ,  3 974   ,  2 037   ,  2 111   ,  4 148   ,  2 186   ,  2 308   ,  4 494   ,  2 398   ,  2 593   ,  4 991   ,  2 528   ,  2 776   ,  5 304   ,  2 613   ,  2 908   ,  5 521   ,  2 808   ,  3 162   ,  5 970   ,  2 874   ,  3 263   ,  6 137   ,  2 870   ,  3 280   ,  6 150   ,  2 910   ,  3 337   ,  6 247   ,  3 028   ,  3 494   ,  6 522   ,  3 095   ,  3 605   ,  6 700   ,  3 226   ,  3 854   ,  7 080   ,  3 433   ,  4 230   ,  7 663   
,48,  1 899   ,  1 916   ,  3 815   ,  1 916   ,  1 899   ,  3 815   ,  1 962   ,  1 939   ,  3 901   ,  2 066   ,  2 044   ,  4 110   ,  2 152   ,  2 138   ,  4 290   ,  2 312   ,  2 338   ,  4 650   ,  2 535   ,  2 624   ,  5 159   ,  2 673   ,  2 810   ,  5 483   ,  2 846   ,  3 035   ,  5 881   ,  2 971   ,  3 203   ,  6 174   ,  3 045   ,  3 310   ,  6 355   ,  3 039   ,  3 324   ,  6 363   ,  3 084   ,  3 384   ,  6 468   ,  3 208   ,  3 541   ,  6 749   ,  3 279   ,  3 654   ,  6 933   ,  3 418   ,  3 908   ,  7 326   
,49,  1 831   ,  1 845   ,  3 676   ,  1 875   ,  1 863   ,  3 738   ,  1 892   ,  1 847   ,  3 739   ,  1 937   ,  1 887   ,  3 824   ,  2 041   ,  1 989   ,  4 030   ,  2 127   ,  2 081   ,  4 208   ,  2 284   ,  2 272   ,  4 556   ,  2 505   ,  2 550   ,  5 055   ,  2 721   ,  2 818   ,  5 539   ,  2 816   ,  2 955   ,  5 771   ,  2 946   ,  3 124   ,  6 070   ,  3 017   ,  3 225   ,  6 242   ,  3 010   ,  3 239   ,  6 249   ,  3 054   ,  3 296   ,  6 350   ,  3 178   ,  3 449   ,  6 627   ,  3 249   ,  3 559   ,  6 808   
,50,  1 788   ,  1 771   ,  3 559   ,  1 831   ,  1 823   ,  3 654   ,  1 874   ,  1 841   ,  3 715   ,  1 892   ,  1 825   ,  3 717   ,  1 939   ,  1 863   ,  3 802   ,  2 043   ,  1 966   ,  4 009   ,  2 128   ,  2 054   ,  4 182   ,  2 286   ,  2 243   ,  4 529   ,  2 582   ,  2 599   ,  5 181   ,  2 727   ,  2 787   ,  5 514   ,  2 828   ,  2 928   ,  5 756   ,  2 956   ,  3 091   ,  6 047   ,  3 027   ,  3 191   ,  6 218   ,  3 022   ,  3 205   ,  6 227   ,  3 067   ,  3 262   ,  6 329   ,  3 191   ,  3 413   ,  6 604   
,51,  1 748   ,  1 703   ,  3 451   ,  1 771   ,  1 739   ,  3 510   ,  1 813   ,  1 792   ,  3 605   ,  1 858   ,  1 810   ,  3 668   ,  1 876   ,  1 794   ,  3 670   ,  1 922   ,  1 833   ,  3 755   ,  2 024   ,  1 930   ,  3 954   ,  2 109   ,  2 016   ,  4 125   ,  2 332   ,  2 274   ,  4 606   ,  2 564   ,  2 557   ,  5 121   ,  2 714   ,  2 746   ,  5 460   ,  2 811   ,  2 882   ,  5 693   ,  2 938   ,  3 042   ,  5 980   ,  3 009   ,  3 142   ,  6 151   ,  3 004   ,  3 154   ,  6 158   ,  3 048   ,  3 210   ,  6 258   
,52,  1 688   ,  1 614   ,  3 302   ,  1 730   ,  1 671   ,  3 401   ,  1 752   ,  1 707   ,  3 459   ,  1 794   ,  1 758   ,  3 552   ,  1 839   ,  1 776   ,  3 615   ,  1 857   ,  1 760   ,  3 617   ,  1 901   ,  1 796   ,  3 697   ,  2 004   ,  1 892   ,  3 896   ,  2 151   ,  2 041   ,  4 192   ,  2 313   ,  2 233   ,  4 546   ,  2 547   ,  2 514   ,  5 061   ,  2 693   ,  2 698   ,  5 391   ,  2 789   ,  2 831   ,  5 620   ,  2 916   ,  2 989   ,  5 905   ,  2 989   ,  3 085   ,  6 074   ,  2 983   ,  3 098   ,  6 081   
,53,  1 329   ,  1 226   ,  2 555   ,  1 458   ,  1 377   ,  2 835   ,  1 494   ,  1 427   ,  2 921   ,  1 515   ,  1 458   ,  2 973   ,  1 551   ,  1 501   ,  3 052   ,  1 591   ,  1 515   ,  3 106   ,  1 605   ,  1 501   ,  3 106   ,  1 645   ,  1 531   ,  3 176   ,  1 785   ,  1 668   ,  3 453   ,  1 862   ,  1 744   ,  3 606   ,  2 009   ,  1 911   ,  3 920   ,  2 209   ,  2 150   ,  4 359   ,  2 337   ,  2 308   ,  4 645   ,  2 421   ,  2 421   ,  4 842   ,  2 531   ,  2 556   ,  5 087   ,  2 595   ,  2 638   ,  5 233   
,54,  1 270   ,  1 132   ,  2 402   ,  1 363   ,  1 247   ,  2 610   ,  1 498   ,  1 399   ,  2 897   ,  1 536   ,  1 450   ,  2 986   ,  1 556   ,  1 481   ,  3 037   ,  1 594   ,  1 525   ,  3 119   ,  1 634   ,  1 539   ,  3 173   ,  1 649   ,  1 524   ,  3 173   ,  1 741   ,  1 607   ,  3 348   ,  1 836   ,  1 696   ,  3 532   ,  1 921   ,  1 778   ,  3 699   ,  2 069   ,  1 945   ,  4 014   ,  2 276   ,  2 188   ,  4 464   ,  2 407   ,  2 348   ,  4 755   ,  2 495   ,  2 464   ,  4 959   ,  2 610   ,  2 600   ,  5 210   
,55,  1 230   ,  1 077   ,  2 307   ,  1 245   ,  1 098   ,  2 343   ,  1 338   ,  1 208   ,  2 546   ,  1 470   ,  1 356   ,  2 826   ,  1 508   ,  1 405   ,  2 913   ,  1 528   ,  1 436   ,  2 964   ,  1 565   ,  1 478   ,  3 043   ,  1 604   ,  1 491   ,  3 095   ,  1 668   ,  1 526   ,  3 194   ,  1 710   ,  1 559   ,  3 269   ,  1 810   ,  1 648   ,  3 458   ,  1 889   ,  1 725   ,  3 614   ,  2 035   ,  1 888   ,  3 923   ,  2 241   ,  2 123   ,  4 364   ,  2 371   ,  2 278   ,  4 649   ,  2 458   ,  2 390   ,  4 848   
,56,  1 137   ,  1 016   ,  2 153   ,  1 184   ,  1 057   ,  2 241   ,  1 200   ,  1 078   ,  2 278   ,  1 290   ,  1 187   ,  2 477   ,  1 418   ,  1 333   ,  2 751   ,  1 453   ,  1 381   ,  2 834   ,  1 472   ,  1 409   ,  2 881   ,  1 509   ,  1 449   ,  2 958   ,  1 593   ,  1 511   ,  3 104   ,  1 610   ,  1 499   ,  3 109   ,  1 655   ,  1 534   ,  3 189   ,  1 749   ,  1 620   ,  3 369   ,  1 827   ,  1 696   ,  3 523   ,  1 968   ,  1 856   ,  3 824   ,  2 167   ,  2 088   ,  4 255   ,  2 294   ,  2 240   ,  4 534   
,57,  1 123   ,  995   ,  2 118   ,  1 144   ,  1 009   ,  2 153   ,  1 191   ,  1 050   ,  2 241   ,  1 208   ,  1 069   ,  2 277   ,  1 298   ,  1 178   ,  2 476   ,  1 428   ,  1 324   ,  2 752   ,  1 464   ,  1 370   ,  2 834   ,  1 483   ,  1 398   ,  2 881   ,  1 566   ,  1 487   ,  3 053   ,  1 607   ,  1 502   ,  3 109   ,  1 628   ,  1 493   ,  3 121   ,  1 671   ,  1 525   ,  3 196   ,  1 765   ,  1 611   ,  3 376   ,  1 845   ,  1 686   ,  3 531   ,  1 989   ,  1 846   ,  3 835   ,  2 189   ,  2 076   ,  4 265   
,58,  1 268   ,  1 169   ,  2 437   ,  1 224   ,  1 100   ,  2 324   ,  1 248   ,  1 115   ,  2 363   ,  1 301   ,  1 162   ,  2 463   ,  1 319   ,  1 183   ,  2 502   ,  1 418   ,  1 303   ,  2 721   ,  1 558   ,  1 462   ,  3 020   ,  1 598   ,  1 513   ,  3 111   ,  1 667   ,  1 596   ,  3 263   ,  1 711   ,  1 645   ,  3 356   ,  1 759   ,  1 665   ,  3 424   ,  1 779   ,  1 653   ,  3 432   ,  1 827   ,  1 689   ,  3 516   ,  1 931   ,  1 784   ,  3 715   ,  2 018   ,  1 868   ,  3 886   ,  2 176   ,  2 044   ,  4 220   
,59,  1 199   ,  1 144   ,  2 343   ,  1 195   ,  1 123   ,  2 318   ,  1 153   ,  1 056   ,  2 209   ,  1 175   ,  1 071   ,  2 246   ,  1 226   ,  1 116   ,  2 342   ,  1 243   ,  1 137   ,  2 380   ,  1 336   ,  1 251   ,  2 587   ,  1 470   ,  1 404   ,  2 874   ,  1 551   ,  1 502   ,  3 053   ,  1 573   ,  1 535   ,  3 108   ,  1 618   ,  1 585   ,  3 203   ,  1 663   ,  1 603   ,  3 266   ,  1 682   ,  1 591   ,  3 273   ,  1 728   ,  1 627   ,  3 355   ,  1 825   ,  1 717   ,  3 542   ,  1 908   ,  1 797   ,  3 705   
,60,  1 118   ,  1 075   ,  2 193   ,  1 171   ,  1 135   ,  2 306   ,  1 169   ,  1 113   ,  2 282   ,  1 128   ,  1 047   ,  2 175   ,  1 151   ,  1 061   ,  2 212   ,  1 200   ,  1 106   ,  2 306   ,  1 216   ,  1 127   ,  2 343   ,  1 308   ,  1 239   ,  2 547   ,  1 481   ,  1 438   ,  2 919   ,  1 521   ,  1 490   ,  3 011   ,  1 546   ,  1 527   ,  3 073   ,  1 588   ,  1 574   ,  3 162   ,  1 631   ,  1 592   ,  3 223   ,  1 651   ,  1 580   ,  3 231   ,  1 696   ,  1 615   ,  3 311   ,  1 794   ,  1 706   ,  3 500   
,61,  1 103   ,  1 045   ,  2 148   ,  1 112   ,  1 068   ,  2 180   ,  1 164   ,  1 127   ,  2 291   ,  1 162   ,  1 105   ,  2 267   ,  1 122   ,  1 040   ,  2 162   ,  1 145   ,  1 054   ,  2 199   ,  1 194   ,  1 097   ,  2 291   ,  1 210   ,  1 117   ,  2 327   ,  1 339   ,  1 271   ,  2 610   ,  1 476   ,  1 430   ,  2 906   ,  1 519   ,  1 485   ,  3 004   ,  1 543   ,  1 519   ,  3 062   ,  1 584   ,  1 566   ,  3 150   ,  1 628   ,  1 585   ,  3 213   ,  1 648   ,  1 572   ,  3 220   ,  1 693   ,  1 608   ,  3 301   
,62,  1 023   ,  981   ,  2 004   ,  1 054   ,  1 036   ,  2 090   ,  1 062   ,  1 058   ,  2 120   ,  1 115   ,  1 116   ,  2 231   ,  1 112   ,  1 096   ,  2 208   ,  1 074   ,  1 031   ,  2 105   ,  1 094   ,  1 044   ,  2 138   ,  1 142   ,  1 087   ,  2 229   ,  1 192   ,  1 144   ,  2 336   ,  1 283   ,  1 261   ,  2 544   ,  1 417   ,  1 420   ,  2 837   ,  1 456   ,  1 473   ,  2 929   ,  1 479   ,  1 507   ,  2 986   ,  1 520   ,  1 554   ,  3 074   ,  1 563   ,  1 573   ,  3 136   ,  1 581   ,  1 561   ,  3 142   
,63,  794   ,  716   ,  1 510   ,  888   ,  837   ,  1 725   ,  915   ,  884   ,  1 799   ,  922   ,  904   ,  1 826   ,  967   ,  953   ,  1 920   ,  966   ,  935   ,  1 901   ,  931   ,  879   ,  1 810   ,  951   ,  891   ,  1 842   ,  1 022   ,  960   ,  1 982   ,  1 036   ,  980   ,  2 016   ,  1 119   ,  1 082   ,  2 201   ,  1 234   ,  1 217   ,  2 451   ,  1 269   ,  1 263   ,  2 532   ,  1 289   ,  1 291   ,  2 580   ,  1 326   ,  1 332   ,  2 658   ,  1 363   ,  1 347   ,  2 710   
,64,  711   ,  615   ,  1 326   ,  774   ,  703   ,  1 477   ,  864   ,  823   ,  1 687   ,  892   ,  868   ,  1 760   ,  900   ,  887   ,  1 787   ,  943   ,  937   ,  1 880   ,  942   ,  918   ,  1 860   ,  908   ,  864   ,  1 772   ,  954   ,  905   ,  1 859   ,  998   ,  944   ,  1 942   ,  1 014   ,  964   ,  1 978   ,  1 094   ,  1 064   ,  2 158   ,  1 207   ,  1 197   ,  2 404   ,  1 241   ,  1 242   ,  2 483   ,  1 262   ,  1 270   ,  2 532   ,  1 297   ,  1 310   ,  2 607   
,65,  677   ,  579   ,  1 256   ,  687   ,  599   ,  1 286   ,  748   ,  684   ,  1 432   ,  836   ,  800   ,  1 636   ,  864   ,  846   ,  1 710   ,  870   ,  864   ,  1 734   ,  913   ,  911   ,  1 824   ,  911   ,  894   ,  1 805   ,  905   ,  870   ,  1 775   ,  925   ,  883   ,  1 808   ,  969   ,  921   ,  1 890   ,  984   ,  940   ,  1 924   ,  1 061   ,  1 038   ,  2 099   ,  1 171   ,  1 167   ,  2 338   ,  1 205   ,  1 212   ,  2 417   ,  1 225   ,  1 239   ,  2 464   
,66,  620   ,  539   ,  1 159   ,  650   ,  572   ,  1 222   ,  660   ,  593   ,  1 253   ,  717   ,  676   ,  1 393   ,  803   ,  792   ,  1 595   ,  829   ,  836   ,  1 665   ,  836   ,  854   ,  1 690   ,  877   ,  900   ,  1 777   ,  902   ,  913   ,  1 815   ,  871   ,  860   ,  1 731   ,  892   ,  875   ,  1 767   ,  933   ,  913   ,  1 846   ,  948   ,  932   ,  1 880   ,  1 023   ,  1 028   ,  2 051   ,  1 129   ,  1 157   ,  2 286   ,  1 162   ,  1 201   ,  2 363   
,67,  601   ,  519   ,  1 120   ,  617   ,  534   ,  1 151   ,  647   ,  566   ,  1 213   ,  658   ,  586   ,  1 244   ,  717   ,  668   ,  1 385   ,  802   ,  783   ,  1 585   ,  827   ,  826   ,  1 653   ,  835   ,  844   ,  1 679   ,  902   ,  921   ,  1 823   ,  902   ,  905   ,  1 807   ,  873   ,  854   ,  1 727   ,  893   ,  868   ,  1 761   ,  934   ,  906   ,  1 840   ,  949   ,  924   ,  1 873   ,  1 024   ,  1 021   ,  2 045   ,  1 132   ,  1 148   ,  2 280   
,68,  656   ,  603   ,  1 259   ,  629   ,  557   ,  1 186   ,  645   ,  573   ,  1 218   ,  676   ,  607   ,  1 283   ,  688   ,  628   ,  1 316   ,  750   ,  718   ,  1 468   ,  839   ,  840   ,  1 679   ,  866   ,  887   ,  1 753   ,  899   ,  938   ,  1 837   ,  945   ,  991   ,  1 936   ,  946   ,  974   ,  1 920   ,  915   ,  919   ,  1 834   ,  937   ,  935   ,  1 872   ,  979   ,  974   ,  1 953   ,  997   ,  996   ,  1 993   ,  1 076   ,  1 098   ,  2 174   
,69,  651   ,  626   ,  1 277   ,  638   ,  595   ,  1 233   ,  610   ,  550   ,  1 160   ,  627   ,  564   ,  1 191   ,  658   ,  599   ,  1 257   ,  668   ,  620   ,  1 288   ,  729   ,  708   ,  1 437   ,  815   ,  828   ,  1 643   ,  868   ,  905   ,  1 773   ,  876   ,  927   ,  1 803   ,  922   ,  980   ,  1 902   ,  923   ,  964   ,  1 887   ,  893   ,  910   ,  1 803   ,  915   ,  924   ,  1 839   ,  957   ,  965   ,  1 922   ,  973   ,  985   ,  1 958   
,70,  607   ,  603   ,  1 210   ,  615   ,  611   ,  1 226   ,  602   ,  581   ,  1 183   ,  576   ,  537   ,  1 113   ,  592   ,  552   ,  1 144   ,  623   ,  586   ,  1 209   ,  631   ,  606   ,  1 237   ,  688   ,  692   ,  1 380   ,  794   ,  840   ,  1 634   ,  822   ,  886   ,  1 708   ,  832   ,  910   ,  1 742   ,  876   ,  962   ,  1 838   ,  877   ,  947   ,  1 824   ,  848   ,  893   ,  1 741   ,  868   ,  908   ,  1 776   ,  908   ,  947   ,  1 855   
