NAZINON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,18,  7 371   ,  7 903   ,  15 274   ,  7 570   ,  7 713   ,  15 283   ,  7 928   ,  7 753   ,  15 681   ,  8 479   ,  8 015   ,  16 494   ,  8 919   ,  8 237   ,  17 156   ,  9 308   ,  8 496   ,  17 804   ,  9 783   ,  8 870   ,  18 653   ,  10 123   ,  9 148   ,  19 271   ,  10 432   ,  9 442   ,  19 874   ,  10 875   ,  9 873   ,  20 748   ,  11 208   ,  10 216   ,  21 424   ,  11 424   ,  10 443   ,  21 867   ,  11 719   ,  10 712   ,  22 431   ,  12 170   ,  11 080   ,  23 250   ,  12 645   ,  11 434   ,  24 079   ,  13 004   ,  11 660   ,  24 664   
,19,  6 699   ,  7 577   ,  14 276   ,  6 933   ,  7 536   ,  14 469   ,  7 123   ,  7 355   ,  14 478   ,  7 462   ,  7 394   ,  14 856   ,  7 985   ,  7 644   ,  15 629   ,  8 403   ,  7 857   ,  16 260   ,  8 766   ,  8 098   ,  16 864   ,  9 217   ,  8 457   ,  17 674   ,  9 557   ,  8 744   ,  18 301   ,  9 857   ,  9 024   ,  18 881   ,  10 268   ,  9 427   ,  19 695   ,  10 584   ,  9 757   ,  20 341   ,  10 792   ,  9 977   ,  20 769   ,  11 075   ,  10 237   ,  21 312   ,  11 504   ,  10 591   ,  22 095   ,  11 957   ,  10 932   ,  22 889   
,20,  6 038   ,  7 073   ,  13 111   ,  6 311   ,  7 262   ,  13 573   ,  6 534   ,  7 223   ,  13 757   ,  6 715   ,  7 050   ,  13 765   ,  7 039   ,  7 088   ,  14 127   ,  7 536   ,  7 328   ,  14 864   ,  7 927   ,  7 527   ,  15 454   ,  8 274   ,  7 760   ,  16 034   ,  8 721   ,  8 125   ,  16 846   ,  9 049   ,  8 400   ,  17 449   ,  9 326   ,  8 661   ,  17 987   ,  9 717   ,  9 051   ,  18 768   ,  10 021   ,  9 370   ,  19 391   ,  10 220   ,  9 584   ,  19 804   ,  10 492   ,  9 836   ,  20 328   ,  10 903   ,  10 179   ,  21 082   
,21,  5 467   ,  6 603   ,  12 070   ,  5 671   ,  6 815   ,  12 486   ,  5 930   ,  6 998   ,  12 928   ,  6 143   ,  6 961   ,  13 104   ,  6 315   ,  6 795   ,  13 110   ,  6 623   ,  6 832   ,  13 455   ,  7 090   ,  7 059   ,  14 149   ,  7 462   ,  7 252   ,  14 714   ,  7 808   ,  7 497   ,  15 305   ,  8 235   ,  7 848   ,  16 083   ,  8 539   ,  8 107   ,  16 646   ,  8 802   ,  8 361   ,  17 163   ,  9 175   ,  8 740   ,  17 915   ,  9 466   ,  9 051   ,  18 517   ,  9 658   ,  9 260   ,  18 918   ,  9 918   ,  9 506   ,  19 424   
,22,  4 939   ,  6 091   ,  11 030   ,  5 171   ,  6 444   ,  11 615   ,  5 367   ,  6 653   ,  12 020   ,  5 616   ,  6 832   ,  12 448   ,  5 820   ,  6 796   ,  12 616   ,  5 986   ,  6 634   ,  12 620   ,  6 276   ,  6 665   ,  12 941   ,  6 723   ,  6 889   ,  13 612   ,  7 095   ,  7 095   ,  14 190   ,  7 427   ,  7 332   ,  14 759   ,  7 829   ,  7 669   ,  15 498   ,  8 121   ,  7 924   ,  16 045   ,  8 375   ,  8 175   ,  16 550   ,  8 734   ,  8 548   ,  17 282   ,  9 014   ,  8 855   ,  17 869   ,  9 200   ,  9 061   ,  18 261   
,23,  4 523   ,  5 716   ,  10 239   ,  4 757   ,  6 081   ,  10 838   ,  4 984   ,  6 435   ,  11 419   ,  5 175   ,  6 644   ,  11 819   ,  5 418   ,  6 824   ,  12 242   ,  5 618   ,  6 788   ,  12 406   ,  5 777   ,  6 622   ,  12 399   ,  6 061   ,  6 655   ,  12 716   ,  6 515   ,  6 901   ,  13 416   ,  6 878   ,  7 107   ,  13 985   ,  7 197   ,  7 339   ,  14 536   ,  7 588   ,  7 679   ,  15 267   ,  7 875   ,  7 936   ,  15 811   ,  8 125   ,  8 191   ,  16 316   ,  8 477   ,  8 567   ,  17 044   ,  8 753   ,  8 876   ,  17 629   
,24,  4 198   ,  5 351   ,  9 549   ,  4 325   ,  5 538   ,  9 863   ,  4 553   ,  5 894   ,  10 447   ,  4 773   ,  6 238   ,  11 011   ,  4 959   ,  6 441   ,  11 400   ,  5 195   ,  6 616   ,  11 811   ,  5 386   ,  6 577   ,  11 963   ,  5 542   ,  6 417   ,  11 959   ,  5 833   ,  6 471   ,  12 304   ,  6 269   ,  6 704   ,  12 973   ,  6 616   ,  6 898   ,  13 514   ,  6 925   ,  7 125   ,  14 050   ,  7 306   ,  7 458   ,  14 764   ,  7 586   ,  7 711   ,  15 297   ,  7 830   ,  7 960   ,  15 790   ,  8 173   ,  8 327   ,  16 500   
,25,  4 022   ,  5 208   ,  9 230   ,  4 062   ,  5 293   ,  9 355   ,  4 188   ,  5 479   ,  9 667   ,  4 411   ,  5 832   ,  10 243   ,  4 627   ,  6 173   ,  10 800   ,  4 811   ,  6 375   ,  11 186   ,  5 040   ,  6 545   ,  11 585   ,  5 229   ,  6 508   ,  11 737   ,  5 395   ,  6 370   ,  11 765   ,  5 678   ,  6 417   ,  12 095   ,  6 101   ,  6 643   ,  12 744   ,  6 442   ,  6 838   ,  13 280   ,  6 747   ,  7 066   ,  13 813   ,  7 122   ,  7 398   ,  14 520   ,  7 398   ,  7 651   ,  15 049   ,  7 639   ,  7 900   ,  15 539   
,26,  3 907   ,  5 116   ,  9 023   ,  3 928   ,  5 173   ,  9 101   ,  3 969   ,  5 258   ,  9 227   ,  4 094   ,  5 444   ,  9 538   ,  4 316   ,  5 796   ,  10 112   ,  4 531   ,  6 136   ,  10 667   ,  4 710   ,  6 334   ,  11 044   ,  4 938   ,  6 503   ,  11 441   ,  5 138   ,  6 489   ,  11 627   ,  5 302   ,  6 346   ,  11 648   ,  5 578   ,  6 388   ,  11 966   ,  5 997   ,  6 615   ,  12 612   ,  6 336   ,  6 812   ,  13 148   ,  6 639   ,  7 041   ,  13 680   ,  7 012   ,  7 374   ,  14 386   ,  7 287   ,  7 628   ,  14 915   
,27,  3 862   ,  5 117   ,  8 979   ,  3 842   ,  5 111   ,  8 953   ,  3 865   ,  5 170   ,  9 035   ,  3 907   ,  5 256   ,  9 163   ,  4 033   ,  5 443   ,  9 476   ,  4 254   ,  5 796   ,  10 050   ,  4 466   ,  6 133   ,  10 599   ,  4 647   ,  6 332   ,  10 979   ,  4 885   ,  6 525   ,  11 410   ,  5 084   ,  6 504   ,  11 588   ,  5 244   ,  6 356   ,  11 600   ,  5 520   ,  6 400   ,  11 920   ,  5 939   ,  6 630   ,  12 569   ,  6 278   ,  6 830   ,  13 108   ,  6 582   ,  7 062   ,  13 644   ,  6 955   ,  7 398   ,  14 353   
