BANKUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,18,  10 663   ,  10 131   ,  20 794   ,  10 975   ,  9 909   ,  20 884   ,  11 517   ,  9 983   ,  21 500   ,  12 342   ,  10 346   ,  22 688   ,  13 005   ,  10 661   ,  23 666   ,  13 596   ,  11 028   ,  24 624   ,  14 150   ,  11 418   ,  25 568   ,  14 495   ,  11 676   ,  26 171   ,  14 982   ,  12 110   ,  27 092   ,  15 660   ,  12 719   ,  28 379   ,  16 180   ,  13 214   ,  29 394   ,  16 525   ,  13 558   ,  30 083   ,  16 985   ,  13 955   ,  30 940   ,  17 666   ,  14 478   ,  32 144   ,  18 381   ,  14 984   ,  33 365   ,  18 928   ,  15 321   ,  34 249   
,19,  9 996   ,  10 088   ,  20 084   ,  10 368   ,  10 054   ,  20 422   ,  10 672   ,  9 835   ,  20 507   ,  11 202   ,  9 914   ,  21 116   ,  12 010   ,  10 277   ,  22 287   ,  12 660   ,  10 592   ,  23 252   ,  13 078   ,  10 826   ,  23 904   ,  13 612   ,  11 210   ,  24 822   ,  14 158   ,  11 648   ,  25 806   ,  14 641   ,  12 074   ,  26 715   ,  15 288   ,  12 664   ,  27 952   ,  15 792   ,  13 156   ,  28 948   ,  16 132   ,  13 498   ,  29 630   ,  16 582   ,  13 893   ,  30 475   ,  17 250   ,  14 414   ,  31 664   ,  17 950   ,  14 918   ,  32 868   
,20,  9 377   ,  9 917   ,  19 294   ,  9 823   ,  10 204   ,  20 027   ,  10 191   ,  10 173   ,  20 364   ,  10 493   ,  9 954   ,  20 447   ,  11 018   ,  10 034   ,  21 052   ,  11 816   ,  10 404   ,  22 220   ,  12 310   ,  10 597   ,  22 907   ,  12 717   ,  10 832   ,  23 549   ,  13 446   ,  11 397   ,  24 843   ,  13 991   ,  11 836   ,  25 827   ,  14 453   ,  12 253   ,  26 706   ,  15 090   ,  12 852   ,  27 942   ,  15 591   ,  13 350   ,  28 941   ,  15 928   ,  13 697   ,  29 625   ,  16 373   ,  14 098   ,  30 471   ,  17 036   ,  14 628   ,  31 664   
,21,  8 713   ,  9 549   ,  18 262   ,  9 057   ,  9 878   ,  18 935   ,  9 492   ,  10 166   ,  19 658   ,  9 850   ,  10 138   ,  19 988   ,  10 145   ,  9 922   ,  20 067   ,  10 658   ,  10 005   ,  20 663   ,  11 297   ,  10 252   ,  21 549   ,  11 771   ,  10 442   ,  22 213   ,  12 354   ,  10 847   ,  23 201   ,  13 065   ,  11 406   ,  24 471   ,  13 581   ,  11 829   ,  25 410   ,  14 029   ,  12 245   ,  26 274   ,  14 650   ,  12 845   ,  27 495   ,  15 139   ,  13 343   ,  28 482   ,  15 468   ,  13 690   ,  29 158   ,  15 904   ,  14 091   ,  29 995   
,22,  8 101   ,  9 008   ,  17 109   ,  8 499   ,  9 553   ,  18 052   ,  8 838   ,  9 884   ,  18 722   ,  9 267   ,  10 175   ,  19 442   ,  9 621   ,  10 149   ,  19 770   ,  9 913   ,  9 936   ,  19 849   ,  10 293   ,  9 900   ,  20 193   ,  10 913   ,  10 143   ,  21 056   ,  11 553   ,  10 499   ,  22 052   ,  12 127   ,  10 899   ,  23 026   ,  12 812   ,  11 446   ,  24 258   ,  13 319   ,  11 871   ,  25 190   ,  13 760   ,  12 289   ,  26 049   ,  14 374   ,  12 889   ,  27 263   ,  14 856   ,  13 390   ,  28 246   ,  15 181   ,  13 737   ,  28 918   
,23,  7 437   ,  8 356   ,  15 793   ,  7 839   ,  8 911   ,  16 750   ,  8 228   ,  9 450   ,  17 678   ,  8 561   ,  9 782   ,  18 343   ,  8 980   ,  10 073   ,  19 053   ,  9 327   ,  10 050   ,  19 377   ,  9 497   ,  9 721   ,  19 218   ,  9 863   ,  9 687   ,  19 550   ,  10 634   ,  10 096   ,  20 730   ,  11 258   ,  10 442   ,  21 700   ,  11 808   ,  10 828   ,  22 636   ,  12 477   ,  11 370   ,  23 847   ,  12 972   ,  11 793   ,  24 765   ,  13 405   ,  12 208   ,  25 613   ,  14 006   ,  12 804   ,  26 810   ,  14 479   ,  13 302   ,  27 781   
,24,  7 048   ,  8 056   ,  15 104   ,  7 278   ,  8 356   ,  15 634   ,  7 675   ,  8 913   ,  16 588   ,  8 062   ,  9 456   ,  17 518   ,  8 393   ,  9 791   ,  18 184   ,  8 806   ,  10 085   ,  18 891   ,  9 042   ,  9 943   ,  18 985   ,  9 210   ,  9 618   ,  18 828   ,  9 721   ,  9 747   ,  19 468   ,  10 478   ,  10 142   ,  20 620   ,  11 084   ,  10 479   ,  21 563   ,  11 626   ,  10 864   ,  22 490   ,  12 289   ,  11 410   ,  23 699   ,  12 779   ,  11 833   ,  24 612   ,  13 209   ,  12 251   ,  25 460   ,  13 806   ,  12 849   ,  26 655   
,25,  6 725   ,  7 808   ,  14 533   ,  6 806   ,  7 953   ,  14 759   ,  7 031   ,  8 252   ,  15 283   ,  7 419   ,  8 805   ,  16 224   ,  7 798   ,  9 346   ,  17 144   ,  8 121   ,  9 680   ,  17 801   ,  8 425   ,  9 854   ,  18 279   ,  8 652   ,  9 716   ,  18 368   ,  8 955   ,  9 557   ,  18 512   ,  9 451   ,  9 669   ,  19 120   ,  10 179   ,  10 052   ,  20 231   ,  10 770   ,  10 385   ,  21 155   ,  11 300   ,  10 767   ,  22 067   ,  11 947   ,  11 308   ,  23 255   ,  12 429   ,  11 729   ,  24 158   ,  12 849   ,  12 142   ,  24 991   
,26,  6 534   ,  7 602   ,  14 136   ,  6 584   ,  7 702   ,  14 286   ,  6 667   ,  7 848   ,  14 515   ,  6 890   ,  8 145   ,  15 035   ,  7 275   ,  8 696   ,  15 971   ,  7 651   ,  9 233   ,  16 884   ,  7 877   ,  9 449   ,  17 326   ,  8 174   ,  9 620   ,  17 794   ,  8 531   ,  9 647   ,  18 178   ,  8 827   ,  9 476   ,  18 303   ,  9 310   ,  9 578   ,  18 888   ,  10 031   ,  9 954   ,  19 985   ,  10 616   ,  10 286   ,  20 902   ,  11 142   ,  10 665   ,  21 807   ,  11 785   ,  11 201   ,  22 986   ,  12 262   ,  11 618   ,  23 880   
,27,  6 421   ,  7 571   ,  13 992   ,  6 402   ,  7 579   ,  13 981   ,  6 453   ,  7 684   ,  14 137   ,  6 535   ,  7 831   ,  14 366   ,  6 758   ,  8 132   ,  14 890   ,  7 142   ,  8 685   ,  15 827   ,  7 425   ,  9 113   ,  16 538   ,  7 646   ,  9 327   ,  16 973   ,  8 063   ,  9 660   ,  17 723   ,  8 414   ,  9 672   ,  18 086   ,  8 700   ,  9 491   ,  18 191   ,  9 177   ,  9 592   ,  18 769   ,  9 892   ,  9 970   ,  19 862   ,  10 473   ,  10 302   ,  20 775   ,  10 996   ,  10 682   ,  21 678   ,  11 634   ,  11 221   ,  22 855   
