TANNOUNYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,8,  12 778   ,  12 855   ,  25 633   ,  13 118   ,  13 259   ,  26 377   ,  13 549   ,  13 718   ,  27 267   ,  14 160   ,  14 307   ,  28 467   ,  14 801   ,  14 881   ,  29 682   ,  15 309   ,  15 292   ,  30 601   ,  15 792   ,  15 671   ,  31 463   ,  16 177   ,  15 971   ,  32 148   ,  16 196   ,  15 951   ,  32 147   ,  16 398   ,  16 132   ,  32 530   ,  16 627   ,  16 354   ,  32 981   ,  16 832   ,  16 551   ,  33 383   ,  17 019   ,  16 732   ,  33 751   ,  17 201   ,  16 907   ,  34 108   ,  17 384   ,  17 084   ,  34 468   ,  17 566   ,  17 260   ,  34 826   
,9,  12 361   ,  12 393   ,  24 754   ,  12 833   ,  12 942   ,  25 775   ,  13 174   ,  13 348   ,  26 522   ,  13 607   ,  13 810   ,  27 417   ,  14 219   ,  14 402   ,  28 621   ,  14 863   ,  14 980   ,  29 843   ,  15 367   ,  15 387   ,  30 754   ,  15 854   ,  15 772   ,  31 626   ,  16 235   ,  16 075   ,  32 310   ,  16 281   ,  16 073   ,  32 354   ,  16 464   ,  16 236   ,  32 700   ,  16 693   ,  16 457   ,  33 150   ,  16 899   ,  16 657   ,  33 556   ,  17 088   ,  16 839   ,  33 927   ,  17 271   ,  17 017   ,  34 288   ,  17 455   ,  17 195   ,  34 650   
,10,  11 700   ,  11 789   ,  23 489   ,  12 275   ,  12 429   ,  24 704   ,  12 744   ,  12 979   ,  25 723   ,  13 082   ,  13 386   ,  26 468   ,  13 511   ,  13 849   ,  27 360   ,  14 118   ,  14 441   ,  28 559   ,  14 751   ,  15 015   ,  29 766   ,  15 253   ,  15 425   ,  30 678   ,  15 737   ,  15 816   ,  31 553   ,  16 145   ,  16 141   ,  32 286   ,  16 170   ,  16 120   ,  32 290   ,  16 350   ,  16 281   ,  32 631   ,  16 577   ,  16 504   ,  33 081   ,  16 782   ,  16 705   ,  33 487   ,  16 969   ,  16 888   ,  33 857   ,  17 151   ,  17 066   ,  34 217   
,11,  11 277   ,  11 348   ,  22 625   ,  11 706   ,  11 809   ,  23 515   ,  12 281   ,  12 450   ,  24 731   ,  12 749   ,  13 001   ,  25 750   ,  13 086   ,  13 407   ,  26 493   ,  13 513   ,  13 869   ,  27 382   ,  14 115   ,  14 457   ,  28 572   ,  14 749   ,  15 033   ,  29 782   ,  15 258   ,  15 452   ,  30 710   ,  15 765   ,  15 861   ,  31 626   ,  16 151   ,  16 166   ,  32 317   ,  16 175   ,  16 143   ,  32 318   ,  16 354   ,  16 305   ,  32 659   ,  16 582   ,  16 528   ,  33 110   ,  16 787   ,  16 730   ,  33 517   ,  16 974   ,  16 913   ,  33 887   
,12,  10 915   ,  10 954   ,  21 869   ,  11 398   ,  11 420   ,  22 818   ,  11 831   ,  11 883   ,  23 714   ,  12 411   ,  12 528   ,  24 939   ,  12 883   ,  13 080   ,  25 963   ,  13 223   ,  13 488   ,  26 711   ,  13 649   ,  13 946   ,  27 595   ,  14 259   ,  14 539   ,  28 798   ,  14 907   ,  15 128   ,  30 035   ,  15 437   ,  15 563   ,  31 000   ,  15 928   ,  15 954   ,  31 882   ,  16 317   ,  16 259   ,  32 576   ,  16 341   ,  16 236   ,  32 577   ,  16 523   ,  16 399   ,  32 922   ,  16 753   ,  16 624   ,  33 377   ,  16 961   ,  16 826   ,  33 787   
,13,  10 441   ,  10 526   ,  20 967   ,  11 076   ,  11 111   ,  22 187   ,  11 566   ,  11 582   ,  23 148   ,  12 004   ,  12 051   ,  24 055   ,  12 592   ,  12 703   ,  25 295   ,  13 070   ,  13 262   ,  26 332   ,  13 408   ,  13 670   ,  27 078   ,  13 843   ,  14 137   ,  27 980   ,  14 474   ,  14 747   ,  29 221   ,  15 146   ,  15 355   ,  30 501   ,  15 664   ,  15 777   ,  31 441   ,  16 160   ,  16 172   ,  32 332   ,  16 555   ,  16 481   ,  33 036   ,  16 580   ,  16 458   ,  33 038   ,  16 765   ,  16 623   ,  33 388   ,  16 999   ,  16 851   ,  33 850   
,14,  9 907   ,  10 005   ,  19 912   ,  10 432   ,  10 426   ,  20 858   ,  11 067   ,  11 003   ,  22 070   ,  11 555   ,  11 469   ,  23 024   ,  11 992   ,  11 932   ,  23 924   ,  12 579   ,  12 576   ,  25 155   ,  13 050   ,  13 123   ,  26 173   ,  13 390   ,  13 528   ,  26 918   ,  13 836   ,  14 003   ,  27 839   ,  14 475   ,  14 617   ,  29 092   ,  15 127   ,  15 201   ,  30 328   ,  15 642   ,  15 616   ,  31 258   ,  16 138   ,  16 006   ,  32 144   ,  16 533   ,  16 312   ,  32 845   ,  16 558   ,  16 289   ,  32 847   ,  16 743   ,  16 451   ,  33 194   
,15,  9 111   ,  8 791   ,  17 902   ,  9 672   ,  9 127   ,  18 799   ,  10 185   ,  9 510   ,  19 695   ,  10 805   ,  10 036   ,  20 841   ,  11 281   ,  10 459   ,  21 740   ,  11 708   ,  10 879   ,  22 587   ,  12 275   ,  11 461   ,  23 736   ,  12 738   ,  11 961   ,  24 699   ,  13 087   ,  12 351   ,  25 438   ,  13 530   ,  12 788   ,  26 318   ,  14 137   ,  13 332   ,  27 469   ,  14 773   ,  13 863   ,  28 636   ,  15 277   ,  14 241   ,  29 518   ,  15 763   ,  14 597   ,  30 360   ,  16 149   ,  14 875   ,  31 024   ,  16 174   ,  14 853   ,  31 027   
,16,  8 429   ,  8 567   ,  16 996   ,  9 102   ,  8 947   ,  18 049   ,  9 663   ,  9 289   ,  18 952   ,  10 175   ,  9 677   ,  19 852   ,  10 794   ,  10 211   ,  21 005   ,  11 269   ,  10 640   ,  21 909   ,  11 690   ,  11 063   ,  22 753   ,  12 259   ,  11 656   ,  23 915   ,  12 738   ,  12 184   ,  24 922   ,  13 088   ,  12 574   ,  25 662   ,  13 514   ,  13 004   ,  26 518   ,  14 119   ,  13 555   ,  27 674   ,  14 756   ,  14 094   ,  28 850   ,  15 260   ,  14 478   ,  29 738   ,  15 746   ,  14 839   ,  30 585   ,  16 132   ,  15 121   ,  31 253   
,17,  8 005   ,  8 590   ,  16 595   ,  8 467   ,  8 724   ,  17 191   ,  9 143   ,  9 111   ,  18 254   ,  9 706   ,  9 458   ,  19 164   ,  10 220   ,  9 852   ,  20 072   ,  10 841   ,  10 394   ,  21 235   ,  11 314   ,  10 826   ,  22 140   ,  11 739   ,  11 258   ,  22 997   ,  12 326   ,  11 882   ,  24 208   ,  12 808   ,  12 416   ,  25 224   ,  13 144   ,  12 799   ,  25 943   ,  13 571   ,  13 234   ,  26 805   ,  14 180   ,  13 795   ,  27 975   ,  14 820   ,  14 343   ,  29 163   ,  15 327   ,  14 734   ,  30 061   ,  15 815   ,  15 100   ,  30 915   
