domaine,chemin_relatif,format,nb_lignes,nb_colonnes,nb_valeurs_vides,ratio_valeurs_vides,colonnes,statut_analyse,message
securite_stabilite,data_raw/securite_stabilite/incidents_securitaires/Africa_aggregated_data_up_to_week_of-2026-03-21.xlsx,xlsx,0,1,0,0.0,WEEK,OK,Feuille analysee: Sheet1
securite_stabilite,data_raw/securite_stabilite/incidents_securitaires/conflict_data_bfa.csv,csv,1816,50,3202,0.035264,id | relid | year | active_year | code_status | type_of_violence | conflict_dset_id | conflict_new_id | conflict_name | dyad_dset_id | dyad_new_id | dyad_name | side_a_dset_id | side_a_new_id | side_a | side_b_dset_id | side_b_new_id | side_b | number_of_sources | source_article | source_office | source_date | source_headline | source_original | where_prec | where_coordinates | where_description | adm_1 | adm_2 | latitude | longitude | geom_wkt | priogrid_gid | country | iso3 | country_id | region | event_clarity | date_prec | date_start | date_end | deaths_a | deaths_b | deaths_civilians | deaths_unknown | best | high | low | gwnoa | gwnob,OK,"Delimiteur detecte: ,"
securite_stabilite,data_raw/securite_stabilite/incidents_securitaires/number_of_events_targeting_civilians_by_country-year_as-of-27Mar2026.xlsx,xlsx,0,1,0,0.0,COUNTRY,OK,Feuille analysee: Sheet1
securite_stabilite,data_raw/securite_stabilite/incidents_securitaires/number_of_reported_civilian_fatalities_by_country-year_as-of-27Mar2026.xlsx,xlsx,0,1,0,0.0,COUNTRY,OK,Feuille analysee: Sheet1
securite_stabilite,data_raw/securite_stabilite/incidents_securitaires/number_of_reported_fatalities_by_country-year_as-of-27Mar2026.xlsx,xlsx,0,1,0,0.0,COUNTRY,OK,Feuille analysee: Sheet1
